acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_fixation,count_incorrectFeedback,count_instruction1,count_instruction2,count_keyboard_response,count_logger,count_memorySet,count_new_loop,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instruction2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instruction2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_fixation,time_incorrectFeedback,time_instruction1,time_instruction2,time_keyboard_response,time_logger,time_memorySet,time_new_loop,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,928.3636364,928.3636364,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,10,10,10,0,10,10,0,0,10,10,10,0,0,10,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,10,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,9 6 7 4 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,899,2255,NA,899,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,3,70385,67037,68176,2044,68179,NA,2048,NA,72388,73288,69182,NA,4304,72388,NA,New experiment,11,10212,11,yes,1024
100,100,927.75,927.75,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,11,11,11,0,11,11,0,0,11,11,11,0,0,11,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,1 5 2 9,Kafkaesque Koffka,3.2.8,2,y,0,left,right,NA,left,NA,921,2255,NA,921,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,5,76635,73293,74427,2044,74429,NA,2048,NA,78638,79560,75432,NA,4304,78638,NA,New experiment,12,11133,12,yes,1024
100,100,974.6923077,974.6923077,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,12,12,12,0,12,12,0,0,12,12,12,0,0,12,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,7 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1538,2255,3816,1538,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,1,86778,79565,84569,2044,84572,NA,2048,80591,88781,90319,85575,84407,4304,88781,NA,New experiment,13,12671,13,yes,1024
100,100,949.0714286,949.0714286,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,13,13,13,0,13,13,0,0,13,13,13,0,0,13,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,2 3 7 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,616,2255,3816,616,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,2,93669,90324,91461,2044,91463,NA,2048,80591,95671,96287,92466,84407,4304,95671,NA,New experiment,14,13287,14,yes,1024
100,100,958.8,958.8,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,14,14,14,0,14,14,0,0,14,14,14,0,0,14,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1095,2255,3816,1095,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,3,99637,96292,97429,2044,97431,NA,2048,80591,101640,102736,98434,84407,4304,101640,NA,New experiment,15,14382,15,yes,1024
93.75,93.75,979.625,979.625,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,15,15,15,0,15,15,0,0,15,15,15,0,0,15,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,3 4 9 6 2 9,Kafkaesque Koffka,3.2.8,5,y,0,right,right,right,right,NA,1292,2255,3816,1292,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,2,106088,102740,103881,2044,103883,NA,2048,80591,108091,109384,104885,84407,4304,108091,NA,New experiment,15,15674,16,yes,1024
94.11764706,94.11764706,971.4117647,971.4117647,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,16,16,16,0,16,16,0,0,16,16,16,0,0,16,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,840,2255,3816,840,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,7,112740,102740,110532,2044,110534,109389,2048,80591,114743,115584,111537,84407,4304,114743,NA,New experiment,16,16514,17,yes,1024
94.44444444,94.44444444,982.6666667,982.6666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,17,17,17,0,17,17,0,0,17,17,17,0,0,17,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,6 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1174,2255,3816,1174,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,9,118934,115588,116726,2044,116728,109389,2048,80591,120937,122112,117731,84407,4304,120937,NA,New experiment,17,17688,18,yes,1024
94.73684211,94.73684211,984.6315789,984.6315789,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,18,18,18,0,18,18,0,0,18,18,18,0,0,18,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,4 1 8 7 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,1020,2255,3816,1020,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,8,125464,122116,123255,2044,123258,109389,2048,80591,127467,128488,124261,84407,4304,127467,NA,New experiment,18,18708,19,yes,1024
95,95,994.3,994.3,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,19,19,19,0,19,19,0,0,19,19,19,0,0,19,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,2 8 9 4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1178,2255,3816,1178,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,5,131834,128493,129625,2044,129628,109389,2048,80591,133837,135016,130631,84407,4304,133837,NA,New experiment,19,19886,20,yes,1024
95.23809524,95.23809524,989.047619,989.047619,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,20,20,20,0,20,20,0,0,20,20,20,0,0,20,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,8 9 5 7 1 6,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,884,2255,3816,884,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,7,138368,135021,136159,2044,136162,109389,2048,80591,140371,141256,137165,84407,4304,140371,NA,New experiment,20,20770,21,yes,1024
95.45454545,95.45454545,986.5,986.5,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,21,21,21,0,21,21,0,0,21,21,21,0,0,21,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,933,2255,3816,933,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,144607,141260,142399,2044,142401,109389,2048,80591,146610,147544,143404,84407,4304,146610,NA,New experiment,21,21703,22,yes,1024
95.65217391,95.65217391,977.0869565,977.0869565,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,22,22,22,0,22,22,0,0,22,22,22,0,0,22,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,770,2255,3816,770,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,2,150898,147548,148691,2044,148693,109389,2048,80591,152901,153672,149696,84407,4304,152901,NA,New experiment,22,22473,23,yes,1024
95.83333333,95.83333333,977.875,977.875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,23,23,23,0,23,23,0,0,23,23,23,0,0,23,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,996,2255,3816,996,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,6,157023,153677,154814,2044,154817,109389,2048,80591,159027,160024,155820,84407,4304,159026,NA,New experiment,23,23469,24,yes,1024
96,96,963.2,963.2,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,24,24,24,0,24,24,0,0,24,24,24,0,0,24,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,6 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,611,2255,3816,611,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,6,163369,160028,161161,2044,161163,109389,2048,80591,165372,165984,162166,84407,4304,165372,NA,New experiment,24,24080,25,yes,1024
96.15384615,96.15384615,959.6153846,959.6153846,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,25,25,25,0,25,25,0,0,25,25,25,0,0,25,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,870,2255,3816,870,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,169335,165989,167127,2044,167129,109389,2048,80591,171338,172208,168132,84407,4304,171338,NA,New experiment,25,24950,26,yes,1024
96.2962963,96.2962963,959.7407407,959.7407407,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,26,26,26,0,26,26,0,0,26,26,26,0,0,26,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,6 9 3 1,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,963,2255,3816,963,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,1,175561,172213,173353,2044,173355,109389,2048,80591,177564,178527,174358,84407,4304,177564,NA,New experiment,26,25913,27,yes,1024
96.42857143,96.42857143,971.8214286,971.8214286,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,27,27,27,0,27,27,0,0,27,27,27,0,0,27,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,4 3 2 5 8,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,1298,2255,3816,1298,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,3,181874,178532,179666,2044,179668,109389,2048,80591,183877,185175,180671,84407,4304,183877,NA,New experiment,27,27211,28,yes,1024
96.55172414,96.55172414,969.1724138,969.1724138,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,28,28,28,0,28,28,0,0,28,28,28,0,0,28,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,1 4 9 2 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,895,2255,3816,895,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,7,188525,185180,186317,2044,186319,109389,2048,80591,190528,191423,187322,84407,4304,190528,NA,New experiment,28,28106,29,yes,1024
96.66666667,96.66666667,969.6666667,969.6666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,29,29,29,0,29,29,0,0,29,29,29,0,0,29,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,2 8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,984,2255,3816,984,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,6,194772,191428,192564,2044,192566,109389,2048,80591,196775,197760,193569,84407,4304,196775,NA,New experiment,29,29090,30,yes,1024
96.77419355,96.77419355,960.2258065,960.2258065,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,30,30,30,0,30,30,0,0,30,30,30,0,0,30,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,9 1 7 2,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,677,2255,3816,677,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,1,201111,197766,198903,2044,198905,109389,2048,80591,203114,203792,199908,84407,4304,203114,NA,New experiment,30,29767,31,yes,1024
96.875,96.875,959.59375,959.59375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,31,31,31,0,31,31,0,0,31,31,31,0,0,31,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,940,2255,3816,940,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,4,207137,203797,204929,2044,204931,109389,2048,80591,209140,210080,205934,84407,4304,209140,NA,New experiment,31,30707,32,yes,1024
96.96969697,96.96969697,962.7272727,962.7272727,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,32,32,32,0,32,32,0,0,32,32,32,0,0,32,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,7 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1063,2255,3816,1063,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,4,213429,210085,211221,2044,211223,109389,2048,80591,215432,216496,212226,84407,4304,215432,NA,New experiment,32,31770,33,yes,1024
97.05882353,97.05882353,955.0882353,955.0882353,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,33,33,33,0,33,33,0,0,33,33,33,0,0,33,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,703,2255,3816,703,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,7,219845,216501,217636,2044,217639,109389,2048,80591,221848,222552,218642,84407,4304,221848,NA,New experiment,33,32473,34,yes,1024
97.14285714,97.14285714,954.2571429,954.2571429,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,34,34,34,0,34,34,0,0,34,34,34,0,0,34,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,7 9 1 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,926,2255,3816,926,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,4,225903,222557,223695,2044,223697,109389,2048,80591,227905,228832,224700,84407,4304,227905,NA,New experiment,34,33399,35,yes,1024
97.22222222,97.22222222,945,945,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,35,35,35,0,35,35,0,0,35,35,35,0,0,35,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,7 1 3,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,621,2255,3816,621,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,1,232183,228837,229975,2044,229977,109389,2048,80591,234186,234808,230980,84407,4304,234186,NA,New experiment,35,34020,36,yes,1024
97.2972973,97.2972973,939.8918919,939.8918919,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,36,36,36,0,36,36,0,0,36,36,36,0,0,36,0,10/27/19 15:46,sternberg task,yes,sternbergtask.osexp,C:/Users/DLGoupil/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,11,C:/Users/DLGoupil/Desktop/dg-subject-2.csv,legacy,5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,756,2255,3816,756,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,7,238152,234813,235944,2044,235946,109389,2048,80591,240155,240912,236949,84407,4304,240155,NA,New experiment,36,34776,37,yes,1024
