acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
81.81818182,81.81818182,615.3636364,615.3636364,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,10,10,10,0,0,10,10,0,0,10,10,10,0,10,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,10,10,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,2 9 4,Kafkaesque Koffka,3.2.8,3,y,0,left,left,NA,left,NA,696,3153,NA,696,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,4,77800,74217,75580,6419,NA,75588,55668,6446,NA,79808,80505,76594,9602,79808,NA,Sternberg task,9,6769,11,yes,1024
83.33333333,83.33333333,607.25,607.25,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,11,11,11,0,0,11,11,0,0,11,11,11,0,11,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,NA,right,NA,518,3153,NA,518,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,2,84142,80568,81920,6419,NA,81928,55668,6446,NA,86149,86669,82935,9602,86149,NA,Sternberg task,10,7287,12,yes,1024
84.61538462,84.61538462,596.6923077,596.6923077,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,12,12,12,0,0,12,12,0,0,12,12,12,0,12,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,0,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,9 5 3 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,470,3153,89962,470,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,9,180512,86747,178294,6419,177772,178301,55668,6446,87806,182520,182992,179307,9602,182520,NA,Sternberg task,11,7757,13,yes,1024
78.57142857,78.57142857,606.0714286,606.0714286,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,13,13,13,0,0,13,13,0,0,13,13,13,0,13,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,1,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.8,0,n,0,left,left,right,left,NA,728,3153,89962,728,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,9,186633,183047,184414,6419,177772,184422,55668,6446,87806,188642,189373,185428,9602,188642,NA,Sternberg task,11,8485,14,yes,1024
80,80,604.7333333,604.7333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,14,14,14,0,0,14,14,0,0,14,14,14,0,14,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,2,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,586,3153,89962,586,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,193017,183047,190795,6419,177772,190804,189422,6446,87806,195024,195612,191810,9602,195024,NA,Sternberg task,12,9071,15,yes,1024
81.25,81.25,603.25,603.25,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,15,15,15,0,0,15,15,0,0,15,15,15,0,15,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,3,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,1 3 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,581,3153,89962,581,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,5,199248,195657,197026,6419,177772,197034,189422,6446,87806,201257,201840,198039,9602,201257,NA,Sternberg task,13,9652,16,yes,1024
76.47058824,76.47058824,604.1764706,604.1764706,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,16,16,16,0,0,16,16,0,0,16,16,16,0,16,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,4,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,3 9 6 2,Kafkaesque Koffka,3.2.8,4,y,0,right,left,right,right,NA,619,3153,89962,619,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,2,205491,201891,203270,6419,177772,203278,189422,6446,87806,207498,208119,204283,9602,207497,NA,Sternberg task,13,10271,17,yes,1024
77.77777778,77.77777778,605.8333333,605.8333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,17,17,17,0,0,17,17,0,0,17,17,17,0,17,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,5,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,left,NA,634,3153,89962,634,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,1,211722,201891,209503,6419,177772,209510,208162,6446,87806,213730,214367,210516,9602,213730,NA,Sternberg task,14,10905,18,yes,1024
78.94736842,78.94736842,600.2105263,600.2105263,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,18,18,18,0,0,18,18,0,0,18,18,18,0,18,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,6,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,8 1 6,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,left,NA,499,3153,89962,499,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,6,218051,214432,215831,6419,177772,215837,208162,6446,87806,220060,220563,216845,9602,220059,NA,Sternberg task,15,11404,19,yes,1024
80,80,600.3,600.3,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,19,19,19,0,0,19,19,0,0,19,19,19,0,19,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,7,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,602,3153,89962,602,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,224182,220603,221960,6419,177772,221968,208162,6446,87806,226190,226795,222975,9602,226190,NA,Sternberg task,16,12006,20,yes,1024
80.95238095,80.95238095,597.4285714,597.4285714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,20,20,20,0,0,20,20,0,0,20,20,20,0,20,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,8,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,1 7 8 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,540,3153,89962,540,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,230428,226849,228207,6419,177772,228215,208162,6446,87806,232434,232976,229221,9602,232433,NA,Sternberg task,17,12546,21,yes,1024
81.81818182,81.81818182,600.5454545,600.5454545,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,21,21,21,0,0,21,21,0,0,21,21,21,0,21,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,9,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,left,NA,666,3153,89962,666,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,4,236609,233028,234389,6419,177772,234397,208162,6446,87806,238615,239284,235403,9602,238615,NA,Sternberg task,18,13212,22,yes,1024
82.60869565,82.60869565,593.4782609,593.4782609,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,22,22,22,0,0,22,22,0,0,22,22,22,0,22,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,10,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,438,3153,89962,438,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,6,242937,239361,240715,6419,177772,240724,208162,6446,87806,244944,245385,241729,9602,244943,NA,Sternberg task,19,13650,23,yes,1024
83.33333333,83.33333333,597.7083333,597.7083333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,23,23,23,0,0,23,23,0,0,23,23,23,0,23,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,8 9 6 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,695,3153,89962,695,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,9,249021,245443,246800,6419,177772,246808,208162,6446,87806,251028,251725,247816,9602,251028,NA,Sternberg task,20,14345,24,yes,1024
84,84,592.64,592.64,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,24,24,24,0,0,24,24,0,0,24,24,24,0,24,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,12,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,471,3153,89962,471,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,8,255356,251779,253134,6419,177772,253141,208162,6446,87806,257363,257836,254149,9602,257362,NA,Sternberg task,21,14816,25,yes,1024
84.61538462,84.61538462,593.1153846,593.1153846,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,25,25,25,0,0,25,25,0,0,25,25,25,0,25,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,13,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,8 3,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,left,NA,605,3153,89962,605,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,3,261472,257890,259253,6419,177772,259261,208162,6446,87806,263480,264087,260267,9602,263480,NA,Sternberg task,22,15421,26,yes,1024
85.18518519,85.18518519,589.4814815,589.4814815,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,26,26,26,0,0,26,26,0,0,26,26,26,0,26,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,14,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,3 5 4 7,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,495,3153,89962,495,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,3,267719,264139,265496,6419,177772,265506,208162,6446,87806,269728,270226,266513,9602,269728,NA,Sternberg task,23,15916,27,yes,1024
85.71428571,85.71428571,591.3571429,591.3571429,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,27,27,27,0,0,27,27,0,0,27,27,27,0,27,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,15,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,3 4 9 6 7 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,642,3153,89962,642,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,2,273868,270282,271645,6419,177772,271654,208162,6446,87806,275875,276520,272661,9602,275875,NA,Sternberg task,24,16558,28,yes,1024
86.20689655,86.20689655,591.1034483,591.1034483,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,28,28,28,0,0,28,28,0,0,28,28,28,0,28,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,16,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,6 9 4 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,584,3153,89962,584,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,280150,276562,277928,6419,177772,277936,208162,6446,87806,282156,282743,278943,9602,282155,NA,Sternberg task,25,17142,29,yes,1024
86.66666667,86.66666667,609.2,609.2,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,29,29,29,0,0,29,29,0,0,29,29,29,0,29,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,17,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,6 9 4 5 3 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,1134,3153,89962,1134,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,286409,282831,284189,6419,177772,284197,208162,6446,87806,288416,289554,285202,9602,288416,NA,Sternberg task,26,18276,30,yes,1024
87.09677419,87.09677419,605.3870968,605.3870968,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,30,30,30,0,0,30,30,0,0,30,30,30,0,30,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,18,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,left,left,right,left,NA,491,3153,89962,491,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,293199,289609,290978,6419,177772,290985,208162,6446,87806,295207,295701,291991,9602,295207,NA,Sternberg task,27,18767,31,yes,1024
87.5,87.5,614.125,614.125,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,31,31,31,0,0,31,31,0,0,31,31,31,0,31,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,19,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,2 6 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,right,right,NA,885,3153,89962,885,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,299326,295744,297107,6419,177772,297114,208162,6446,87806,301333,302220,298120,9602,301333,NA,Sternberg task,28,19652,32,yes,1024
87.87878788,87.87878788,609.2727273,609.2727273,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,32,32,32,0,0,32,32,0,0,32,32,32,0,32,0,10/20/19 16:30,The main experiment item,yes,Sternbergtask.osexp,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,20,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/EJ-subject-1.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,left,NA,454,3153,89962,454,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,2,305865,302288,303644,6419,177772,303652,208162,6446,87806,307871,308329,304658,9602,307871,NA,Sternberg task,29,20106,33,yes,1024
