acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_PracticeLoop,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_PracticeLoop,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90.90909091,90.90909091,775.4545455,775.4545455,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,10,0,10,10,0,0,10,10,0,0,10,10,10,10,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,10,10,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,2 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,NA,right,NA,661,71709,NA,661,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,5,139405,74740,136002,137160,2976,NA,137173,93449,3022,NA,141420,142082,138190,141419,NA,Sternberg Task,10,8530,11,yes,1024
91.66666667,91.66666667,770.25,770.25,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,11,0,11,11,0,0,11,11,0,0,11,11,11,11,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,11,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,3 1 9 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,NA,right,NA,713,71709,NA,713,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,6,145494,74740,142101,143250,2976,NA,143265,93449,3022,NA,147509,148224,144281,147509,NA,Sternberg Task,11,9243,12,yes,1024
92.30769231,92.30769231,793.4615385,793.4615385,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,12,0,12,12,0,0,12,12,0,0,12,12,12,12,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,0,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,1072,71709,885950,1072,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,1,1037773,74740,148241,1035530,2976,1035245,1035543,93449,3022,149292,1039784,1040858,1036555,1039784,NA,Sternberg Task,12,10315,13,yes,1024
92.85714286,92.85714286,768.9285714,768.9285714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,13,0,13,13,0,0,13,13,0,0,13,13,13,13,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,1,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,450,71709,885950,450,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,7,1044311,74740,1040877,1042066,2976,1035245,1042079,93449,3022,149292,1046325,1046776,1043093,1046325,NA,Sternberg Task,13,10765,14,yes,1024
93.33333333,93.33333333,749.8,749.8,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,14,0,14,14,0,0,14,14,0,0,14,14,14,14,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,2,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,8 9 5 6 7,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,482,71709,885950,482,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,8,1050195,74740,1046794,1047953,2976,1035245,1047966,93449,3022,149292,1052209,1052693,1048981,1052209,NA,Sternberg Task,14,11247,15,yes,1024
93.75,93.75,735,735,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,15,0,15,15,0,0,15,15,0,0,15,15,15,15,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,3,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,1 4 9 2 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,513,71709,885950,513,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,7,1056100,74740,1052710,1053858,2976,1035245,1053871,93449,3022,149292,1058116,1058631,1054887,1058116,NA,Sternberg Task,15,11760,16,yes,1024
94.11764706,94.11764706,718.4117647,718.4117647,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,16,0,16,16,0,0,16,16,0,0,16,16,16,16,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,4,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,453,71709,885950,453,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,9,1062049,74740,1058650,1059805,2976,1035245,1059819,93449,3022,149292,1064064,1064519,1060835,1064063,NA,Sternberg Task,16,12213,17,yes,1024
94.44444444,94.44444444,703.9444444,703.9444444,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,17,0,17,17,0,0,17,17,0,0,17,17,17,17,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,5,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,458,71709,885950,458,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,7,1067921,74740,1064537,1065677,2976,1035245,1065690,93449,3022,149292,1069934,1070394,1066706,1069934,NA,Sternberg Task,17,12671,18,yes,1024
94.73684211,94.73684211,703.3684211,703.3684211,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,18,0,18,18,0,0,18,18,0,0,18,18,18,18,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,6,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,1 4 9 3 2 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,693,71709,885950,693,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,1073822,74740,1070414,1071579,2976,1035245,1071594,93449,3022,149292,1075836,1076531,1072608,1075835,NA,Sternberg Task,18,13364,19,yes,1024
95,95,697.7,697.7,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,19,0,19,19,0,0,19,19,0,0,19,19,19,19,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,7,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,1 7 5 2 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,590,71709,885950,590,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,3,1079940,74740,1076548,1077697,2976,1035245,1077710,93449,3022,149292,1081954,1082546,1078726,1081954,NA,Sternberg Task,19,13954,20,yes,1024
95.23809524,95.23809524,691.7142857,691.7142857,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,20,0,20,20,0,0,20,20,0,0,20,20,20,20,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,8,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,7 8 4 6 9 5,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,572,71709,885950,572,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,1085970,74740,1082563,1083722,2976,1035245,1083736,93449,3022,149292,1087984,1088558,1084753,1087984,NA,Sternberg Task,20,14526,21,yes,1024
95.45454545,95.45454545,687.1363636,687.1363636,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,21,0,21,21,0,0,21,21,0,0,21,21,21,21,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,9,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,3 5 9 6 2 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,591,71709,885950,591,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,3,1091965,74740,1088576,1089723,2976,1035245,1089735,93449,3022,149292,1093981,1094574,1090752,1093980,NA,Sternberg Task,21,15117,22,yes,1024
95.65217391,95.65217391,677.9130435,677.9130435,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,22,0,22,22,0,0,22,22,0,0,22,22,22,22,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,10,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,4 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,475,71709,885950,475,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,7,1097986,74740,1094590,1095744,2976,1035245,1095757,93449,3022,149292,1100000,1100478,1096774,1100000,NA,Sternberg Task,22,15592,23,yes,1024
91.66666667,91.66666667,666.0833333,666.0833333,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,23,0,23,23,0,0,23,23,0,0,23,23,23,23,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,11,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,right,left,left,right,NA,394,71709,885950,394,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,6,1103900,74740,1100500,1101656,2976,1035245,1101671,93449,3022,149292,1105914,1106310,1102687,1105914,NA,Sternberg Task,22,15986,24,yes,1024
92,92,665.08,665.08,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,24,0,24,24,0,0,24,24,0,0,24,24,24,24,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,12,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,5 7 8 2 3 8,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,left,NA,641,71709,885950,641,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,3,1109716,74740,1100500,1107474,2976,1035245,1107488,1106328,3022,149292,1111734,1112377,1108504,1111734,NA,Sternberg Task,23,16627,25,yes,1024
92.30769231,92.30769231,658.4615385,658.4615385,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,25,0,25,25,0,0,25,25,0,0,25,25,25,25,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,13,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,2 8 9 4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,493,71709,885950,493,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,5,1115796,74740,1112393,1113555,2976,1035245,1113568,1106328,3022,149292,1117811,1118306,1114584,1117811,NA,Sternberg Task,24,17120,26,yes,1024
88.88888889,88.88888889,654.5925926,654.5925926,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,26,0,26,26,0,0,26,26,0,0,26,26,26,26,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,14,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,1 7 8 3 9,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,left,NA,554,71709,885950,554,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,1121709,74740,1118323,1119467,2976,1035245,1119480,1106328,3022,149292,1123722,1124278,1120497,1123722,NA,Sternberg Task,24,17674,27,yes,1024
89.28571429,89.28571429,653.1785714,653.1785714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,27,0,27,27,0,0,27,27,0,0,27,27,27,27,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,15,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,1 4 3 6 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,615,71709,885950,615,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,8,1127693,74740,1118323,1125450,2976,1035245,1125463,1124300,3022,149292,1129709,1130327,1126479,1129709,NA,Sternberg Task,25,18289,28,yes,1024
89.65517241,89.65517241,652.1724138,652.1724138,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,28,0,28,28,0,0,28,28,0,0,28,28,28,28,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,16,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,1 7 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,624,71709,885950,624,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,3,1133754,74740,1130347,1131511,2976,1035245,1131525,1124300,3022,149292,1135768,1136394,1132541,1135768,NA,Sternberg Task,26,18913,29,yes,1024
90,90,650.1666667,650.1666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,29,0,29,29,0,0,29,29,0,0,29,29,29,29,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,17,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,592,71709,885950,592,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,6,1139809,74740,1136411,1137563,2976,1035245,1137577,1124300,3022,149292,1141823,1142418,1138596,1141823,NA,Sternberg Task,27,19505,30,yes,1024
90.32258065,90.32258065,656.516129,656.516129,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,30,0,30,30,0,0,30,30,0,0,30,30,30,30,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,18,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,2 6 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,847,71709,885950,847,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,1145829,74740,1142437,1143587,2976,1035245,1143601,1124300,3022,149292,1147843,1148693,1144616,1147843,NA,Sternberg Task,28,20352,31,yes,1024
90.625,90.625,662.53125,662.53125,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,31,0,31,31,0,0,31,31,0,0,31,31,31,31,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,19,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,849,71709,885950,849,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,7,1152102,74740,1148710,1149861,2976,1035245,1149874,1124300,3022,149292,1154116,1154967,1150890,1154116,NA,Sternberg Task,29,21201,32,yes,1024
90.90909091,90.90909091,658.2121212,658.2121212,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,32,0,32,32,0,0,32,32,0,0,32,32,32,32,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,20,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,9 5 3 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,520,71709,885950,520,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,9,1158381,74740,1154983,1156136,2976,1035245,1156151,1124300,3022,149292,1160396,1160919,1157168,1160396,NA,Sternberg Task,30,21721,33,yes,1024
91.17647059,91.17647059,654.3235294,654.3235294,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,33,0,33,33,0,0,33,33,0,0,33,33,33,33,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,21,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,9 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,526,71709,885950,526,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,9,1164335,74740,1160936,1162094,2976,1035245,1162107,1124300,3022,149292,1166349,1166877,1163122,1166349,NA,Sternberg Task,31,22247,34,yes,1024
