acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
72.72727273,72.72727273,778.9090909,778.9090909,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,10,10,10,0,0,10,10,0,0,10,10,10,0,10,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,10,10,/Users/Zenny/Desktop/quickrun.csv,legacy,2 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,746,29261,NA,746,NA,2,legacy,2,1024,2,48000,-16,experiment,999,odd,5,97603,94146,95306,2593,NA,95338,69414,2678,NA,99635,100383,96370,31949,99635,NA,SternbergTask,8,8568,11,yes,1024
75,75,813,813,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,11,11,11,0,0,11,11,0,0,11,11,11,0,11,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,11,11,/Users/Zenny/Desktop/quickrun.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,1188,29261,NA,1188,NA,2,legacy,1,1024,2,48000,-16,experiment,999,odd,3,103831,100420,101530,2593,NA,101561,69414,2678,NA,105864,107054,102595,31949,105863,NA,SternbergTask,9,9756,12,yes,1024
76.92307692,76.92307692,830.0769231,830.0769231,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,12,12,12,0,0,12,12,0,0,12,12,12,0,12,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,0,11,/Users/Zenny/Desktop/quickrun.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,left,right,right,left,NA,1035,29261,1749,1035,NA,2,legacy,5,1024,2,48000,-16,experiment,999,odd,1,112459,107092,110115,2593,109909,110148,69414,2678,108159,114490,115526,111226,31949,114490,NA,SternbergTask,10,10791,13,yes,1024
78.57142857,78.57142857,829.8571429,829.8571429,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,13,13,13,0,0,13,13,0,0,13,13,13,0,13,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,1,11,/Users/Zenny/Desktop/quickrun.csv,legacy,7 4 2 8 1 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,827,29261,1749,827,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,5,119020,115565,116721,2593,109909,116755,69414,2678,108159,121054,121882,117787,31949,121054,NA,SternbergTask,11,11618,14,yes,1024
80,80,836.7333333,836.7333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,14,14,14,0,0,14,14,0,0,14,14,14,0,14,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,2,11,/Users/Zenny/Desktop/quickrun.csv,legacy,2 7 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,933,29261,1749,933,NA,2,legacy,3,1024,2,48000,-16,experiment,999,odd,8,125328,121918,123028,2593,109909,123060,69414,2678,108159,127361,128296,124093,31949,127360,NA,SternbergTask,12,12551,15,yes,1024
81.25,81.25,828.1875,828.1875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,15,15,15,0,0,15,15,0,0,15,15,15,0,15,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,3,11,/Users/Zenny/Desktop/quickrun.csv,legacy,2 6 1 7 4,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,700,29261,1749,700,NA,2,legacy,5,1024,2,48000,-16,experiment,999,odd,6,131788,128333,129491,2593,109909,129524,69414,2678,108159,133822,134524,130556,31949,133822,NA,SternbergTask,13,13251,16,yes,1024
82.35294118,82.35294118,810.2352941,810.2352941,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,16,16,16,0,0,16,16,0,0,16,16,16,0,16,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,4,11,/Users/Zenny/Desktop/quickrun.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,523,29261,1749,523,NA,2,legacy,2,1024,2,48000,-16,experiment,999,odd,2,137978,134566,135678,2593,109909,135711,69414,2678,108159,140011,140536,136744,31949,140010,NA,SternbergTask,14,13774,17,yes,1024
83.33333333,83.33333333,795,795,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,17,17,17,0,0,17,17,0,0,17,17,17,0,17,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,5,11,/Users/Zenny/Desktop/quickrun.csv,legacy,8 5 4 7 3 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,536,29261,1749,536,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,5,144021,140575,141722,2593,109909,141755,69414,2678,108159,146054,146591,142787,31949,146054,NA,SternbergTask,15,14310,18,yes,1024
84.21052632,84.21052632,791.1052632,791.1052632,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,18,18,18,0,0,18,18,0,0,18,18,18,0,18,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,6,11,/Users/Zenny/Desktop/quickrun.csv,legacy,6 9 4 5 3 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,721,29261,1749,721,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,8,150036,146625,147738,2593,109909,147771,69414,2678,108159,152069,152791,148803,31949,152069,NA,SternbergTask,16,15031,19,yes,1024
85,85,796.95,796.95,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,19,19,19,0,0,19,19,0,0,19,19,19,0,19,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,7,11,/Users/Zenny/Desktop/quickrun.csv,legacy,6 9 7 3 8 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,908,29261,1749,908,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,5,156286,152830,153987,2593,109909,154021,69414,2678,108159,158318,159228,155053,31949,158318,NA,SternbergTask,17,15939,20,yes,1024
85.71428571,85.71428571,799.4285714,799.4285714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,20,20,20,0,0,20,20,0,0,20,20,20,0,20,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,8,11,/Users/Zenny/Desktop/quickrun.csv,legacy,6 7 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,849,29261,1749,849,NA,2,legacy,4,1024,2,48000,-16,experiment,999,odd,2,162708,159263,160408,2593,109909,160440,69414,2678,108159,164749,165600,161476,31949,164749,NA,SternbergTask,18,16788,21,yes,1024
86.36363636,86.36363636,787.1818182,787.1818182,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,21,21,21,0,0,21,21,0,0,21,21,21,0,21,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,9,11,/Users/Zenny/Desktop/quickrun.csv,legacy,8 9 5 6 7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,530,29261,1749,530,NA,2,legacy,5,1024,2,48000,-16,experiment,999,odd,8,169068,165644,166757,2593,109909,166804,69414,2678,108159,171100,171632,167837,31949,171100,NA,SternbergTask,19,17318,22,yes,1024
86.95652174,86.95652174,781.3043478,781.3043478,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,22,22,22,0,0,22,22,0,0,22,22,22,0,22,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,10,11,/Users/Zenny/Desktop/quickrun.csv,legacy,1 7 5 2 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,652,29261,1749,652,NA,2,legacy,5,1024,2,48000,-16,experiment,999,odd,3,175118,171671,172821,2593,109909,172854,69414,2678,108159,177151,177804,173885,31949,177151,NA,SternbergTask,20,17970,23,yes,1024
87.5,87.5,781.2916667,781.2916667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,23,23,23,0,0,23,23,0,0,23,23,23,0,23,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,11,11,/Users/Zenny/Desktop/quickrun.csv,legacy,8 2 1 4 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,781,29261,1749,781,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,7,181247,177838,178949,2593,109909,178981,69414,2678,108159,183279,184061,180012,31949,183279,NA,SternbergTask,21,18751,24,yes,1024
88,88,780.96,780.96,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,24,24,24,0,0,24,24,0,0,24,24,24,0,24,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,12,11,/Users/Zenny/Desktop/quickrun.csv,legacy,5 3 2 6 9 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,773,29261,1749,773,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,4,187554,184098,185256,2593,109909,185289,69414,2678,108159,189589,190364,186321,31949,189589,NA,SternbergTask,22,19524,25,yes,1024
88.46153846,88.46153846,782.4615385,782.4615385,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,25,25,25,0,0,25,25,0,0,25,25,25,0,25,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,13,11,/Users/Zenny/Desktop/quickrun.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,820,29261,1749,820,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,6,193806,190398,191510,2593,109909,191542,69414,2678,108159,195838,196662,192574,31949,195837,NA,SternbergTask,23,20344,26,yes,1024
88.88888889,88.88888889,783.1481481,783.1481481,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,26,26,26,0,0,26,26,0,0,26,26,26,0,26,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,14,11,/Users/Zenny/Desktop/quickrun.csv,legacy,7 8 4 6 9 5,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,801,29261,1749,801,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,6,200147,196699,197849,2593,109909,197882,69414,2678,108159,202180,202983,198914,31949,202180,NA,SternbergTask,24,21145,27,yes,1024
89.28571429,89.28571429,773.3571429,773.3571429,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,27,27,27,0,0,27,27,0,0,27,27,27,0,27,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,15,11,/Users/Zenny/Desktop/quickrun.csv,legacy,2 4 6 9,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,509,29261,1749,509,NA,2,legacy,4,1024,2,48000,-16,experiment,999,odd,6,206456,203016,204128,2593,109909,204159,69414,2678,108159,208490,209000,205224,31949,208490,NA,SternbergTask,25,21654,28,yes,1024
89.65517241,89.65517241,770.7241379,770.7241379,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,28,28,28,0,0,28,28,0,0,28,28,28,0,28,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,16,11,/Users/Zenny/Desktop/quickrun.csv,legacy,1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,697,29261,1749,697,NA,2,legacy,1,1024,2,48000,-16,experiment,999,odd,7,212496,209042,210195,2593,109909,210229,69414,2678,108159,214530,215229,211262,31949,214530,NA,SternbergTask,26,22351,29,yes,1024
90,90,770.8333333,770.8333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,29,29,29,0,0,29,29,0,0,29,29,29,0,29,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,17,11,/Users/Zenny/Desktop/quickrun.csv,legacy,3 5 9 6 2 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,774,29261,1749,774,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,3,218676,215265,216379,2593,109909,216411,69414,2678,108159,220708,221485,217443,31949,220708,NA,SternbergTask,27,23125,30,yes,1024
90.32258065,90.32258065,762.6129032,762.6129032,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,30,30,30,0,0,30,30,0,0,30,30,30,0,30,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,18,11,/Users/Zenny/Desktop/quickrun.csv,legacy,3 9 6 2,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,516,29261,1749,516,NA,2,legacy,4,1024,2,48000,-16,experiment,999,odd,2,224974,221524,222674,2593,109909,222707,69414,2678,108159,227005,227523,223740,31949,227005,NA,SternbergTask,28,23641,31,yes,1024
90.625,90.625,764.125,764.125,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,31,31,31,0,0,31,31,0,0,31,31,31,0,31,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,19,11,/Users/Zenny/Desktop/quickrun.csv,legacy,7 4 2 6 3 5,Kafkaesque Koffka,3.2.8,6,y,0,left,right,right,left,NA,811,29261,1749,811,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,5,230969,227558,228671,2593,109909,228704,69414,2678,108159,233000,233813,229736,31949,233000,NA,SternbergTask,29,24452,32,yes,1024
90.90909091,90.90909091,755.2727273,755.2727273,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,32,32,32,0,0,32,32,0,0,32,32,32,0,32,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,20,11,/Users/Zenny/Desktop/quickrun.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.8,6,y,0,left,right,right,left,NA,472,29261,1749,472,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,3,237297,233851,235000,2593,109909,235032,69414,2678,108159,239329,239803,236064,31949,239329,NA,SternbergTask,30,24924,33,yes,1024
91.17647059,91.17647059,753.1470588,753.1470588,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,33,33,33,0,0,33,33,0,0,33,33,33,0,33,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,21,11,/Users/Zenny/Desktop/quickrun.csv,legacy,5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,683,29261,1749,683,NA,2,legacy,2,1024,2,48000,-16,experiment,999,odd,7,243245,239837,240948,2593,109909,240980,69414,2678,108159,245277,245962,242011,31949,245277,NA,SternbergTask,31,25607,34,yes,1024
91.42857143,91.42857143,753.6,753.6,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,34,34,34,0,0,34,34,0,0,34,34,34,0,34,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,22,11,/Users/Zenny/Desktop/quickrun.csv,legacy,1 4 9 3 2 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,769,29261,1749,769,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,9,249472,246000,247153,2593,109909,247189,69414,2678,108159,251505,252276,248239,31949,251505,NA,SternbergTask,32,26376,35,yes,1024
91.66666667,91.66666667,747.8611111,747.8611111,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,35,35,35,0,0,35,35,0,0,35,35,35,0,35,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,23,11,/Users/Zenny/Desktop/quickrun.csv,legacy,2 5 4 8 7,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,547,29261,1749,547,NA,2,legacy,5,1024,2,48000,-16,experiment,999,odd,4,255720,252312,253425,2593,109909,253457,69414,2678,108159,257753,258302,254489,31949,257753,NA,SternbergTask,33,26923,36,yes,1024
91.89189189,91.89189189,752.1621622,752.1621622,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,36,36,36,0,0,36,36,0,0,36,36,36,0,36,0,Sun Oct 27 15:53:08 2019,The main experiment item,yes,SternbergTask.osexp,/Users/Zenny/Desktop,no,mono,no,18,no,white,no,no,768,legacy,24,11,/Users/Zenny/Desktop/quickrun.csv,legacy,6 3 1 7 9 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,907,29261,1749,907,NA,2,legacy,6,1024,2,48000,-16,experiment,999,odd,4,261801,258343,259499,2593,109909,259531,69414,2678,108159,263833,264742,260567,31949,263833,NA,SternbergTask,34,27830,37,yes,1024
