acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_memorySet,count_new_logger,count_new_sketchpad,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_new_sketchpad,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_new_sketchpad,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_memorySet,time_new_logger,time_new_sketchpad,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90.90909091,90.90909091,716.3636364,716.3636364,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,10,10,10,0,0,10,10,0,0,10,10,10,NA,0,10,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,10,10,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,NA,569,72246,NA,569,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,2,145431,142099,143218,5398,NA,143220,87538,5408,NA,147437,144225,148006,NA,77655,147437,NA,Sternberg Task,10,7880,11,yes,1024
91.66666667,91.66666667,695,695,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,11,11,11,0,0,11,11,0,0,11,11,11,NA,0,11,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,NA,460,72246,NA,460,NA,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,3,151357,148044,149144,5398,NA,149147,87538,5408,NA,153362,150152,153823,NA,77655,153362,NA,Sternberg Task,11,8340,12,yes,1024
92.30769231,92.30769231,687.4615385,687.4615385,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,12,12,12,0,0,12,12,0,0,12,12,12,NA,0,12,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,0,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,3 9 7 6 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,NA,597,72246,8234,597,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,7,165442,153851,163229,5398,163127,163231,87538,5408,154892,167449,164236,168046,NA,77655,167448,NA,Sternberg Task,12,8937,13,yes,1024
92.85714286,92.85714286,673.5,673.5,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,13,13,13,0,0,13,13,0,0,13,13,13,NA,0,13,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,1,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,NA,492,72246,8234,492,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,4,171372,168058,169159,5398,163127,169161,87538,5408,154892,173378,170166,173870,NA,77655,173377,NA,Sternberg Task,13,9429,14,yes,1024
93.33333333,93.33333333,676.5333333,676.5333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,14,14,14,0,0,14,14,0,0,14,14,14,NA,0,14,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,2,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,3 9 8 1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,NA,719,72246,8234,719,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,7,177218,173884,175005,5398,163127,175007,87538,5408,154892,179223,176013,179943,NA,77655,179223,NA,Sternberg Task,14,10148,15,yes,1024
87.5,87.5,678.5,678.5,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,15,15,15,0,0,15,15,0,0,15,15,15,NA,0,15,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,3,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,left,right,right,left,NA,NA,708,72246,8234,708,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,7,183293,179960,181084,5398,163127,181086,87538,5408,154892,185298,182091,186006,NA,77655,185298,NA,Sternberg Task,14,10856,16,yes,1024
88.23529412,88.23529412,665.0588235,665.0588235,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,16,16,16,0,0,16,16,0,0,16,16,16,NA,0,16,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,4,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,8 5 4 7 3 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,NA,450,72246,8234,450,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,5,189335,179960,187122,5398,163127,187125,186018,5408,154892,191340,188130,191791,NA,77655,191340,NA,Sternberg Task,15,11306,17,yes,1024
88.88888889,88.88888889,653.2222222,653.2222222,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,17,17,17,0,0,17,17,0,0,17,17,17,NA,0,17,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,5,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,6 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,NA,452,72246,8234,452,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,9,195149,191811,192937,5398,163127,192939,186018,5408,154892,197154,193944,197607,NA,77655,197154,NA,Sternberg Task,16,11758,18,yes,1024
84.21052632,84.21052632,645.2631579,645.2631579,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,18,18,18,0,0,18,18,0,0,18,18,18,NA,0,18,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,6,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,1 7 8 3 9,Kafkaesque Koffka,3.2.8,0,n,0,left,right,right,left,NA,NA,502,72246,8234,502,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,2,200971,197648,198757,5398,163127,198759,186018,5408,154892,202976,199764,203479,NA,77655,202976,NA,Sternberg Task,16,12260,19,yes,1024
85,85,638.2,638.2,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,19,19,19,0,0,19,19,0,0,19,19,19,NA,0,19,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,7,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,6 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,NA,504,72246,8234,504,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,6,206823,197648,204610,5398,163127,204612,203496,5408,154892,208830,205617,209335,NA,77655,208829,NA,Sternberg Task,17,12764,20,yes,1024
85.71428571,85.71428571,635.2857143,635.2857143,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,20,20,20,0,0,20,20,0,0,20,20,20,NA,0,20,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,8,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,5 7 8 2 3 8,Kafkaesque Koffka,3.2.8,5,y,0,left,right,right,left,NA,NA,577,72246,8234,577,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,212680,209358,210467,5398,163127,210469,203496,5408,154892,214685,211474,215263,NA,77655,214685,NA,Sternberg Task,18,13341,21,yes,1024
86.36363636,86.36363636,639.5454545,639.5454545,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,21,21,21,0,0,21,21,0,0,21,21,21,NA,0,21,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,9,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,NA,729,72246,8234,729,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,9,218614,215280,216401,5398,163127,216404,203496,5408,154892,220621,217409,221351,NA,77655,220621,NA,Sternberg Task,19,14070,22,yes,1024
86.95652174,86.95652174,635.4782609,635.4782609,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,22,22,22,0,0,22,22,0,0,22,22,22,NA,0,22,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,10,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,NA,546,72246,8234,546,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,8,224709,221381,222495,5398,163127,222498,203496,5408,154892,226715,223504,227262,NA,77655,226715,NA,Sternberg Task,20,14616,23,yes,1024
87.5,87.5,629.4166667,629.4166667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,23,23,23,0,0,23,23,0,0,23,23,23,NA,0,23,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,6 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,NA,490,72246,8234,490,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,1,230629,227288,228417,5398,163127,228419,203496,5408,154892,232636,229424,233126,NA,77655,232636,NA,Sternberg Task,21,15106,24,yes,1024
88,88,630.56,630.56,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,24,24,24,0,0,24,24,0,0,24,24,24,NA,0,24,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,12,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,NA,658,72246,8234,658,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,236494,233155,234281,5398,163127,234283,203496,5408,154892,238500,235289,239158,NA,77655,238500,NA,Sternberg Task,22,15764,25,yes,1024
88.46153846,88.46153846,629.3076923,629.3076923,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,25,25,25,0,0,25,25,0,0,25,25,25,NA,0,25,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,13,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,NA,598,72246,8234,598,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,2,242531,239181,240316,5398,163127,240319,203496,5408,154892,244536,241324,245134,NA,77655,244536,NA,Sternberg Task,23,16362,26,yes,1024
88.88888889,88.88888889,625.4814815,625.4814815,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,26,26,26,0,0,26,26,0,0,26,26,26,NA,0,26,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,14,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,NA,526,72246,8234,526,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,5,248498,245161,246286,5398,163127,246288,203496,5408,154892,250504,247293,251031,NA,77655,250503,NA,Sternberg Task,24,16888,27,yes,1024
89.28571429,89.28571429,630.6785714,630.6785714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,27,27,27,0,0,27,27,0,0,27,27,27,NA,0,27,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,15,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,6 9 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,NA,771,72246,8234,771,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,8,254358,251049,252145,5398,163127,252147,203496,5408,154892,256363,253152,257135,NA,77655,256363,NA,Sternberg Task,25,17659,28,yes,1024
89.65517241,89.65517241,631.0344828,631.0344828,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,28,28,28,0,0,28,28,0,0,28,28,28,NA,0,28,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,16,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,8 6 3 4 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,NA,641,72246,8234,641,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,1,260494,257163,258281,5398,163127,258284,203496,5408,154892,262501,259289,263143,NA,77655,262501,NA,Sternberg Task,26,18300,29,yes,1024
90,90,631.6,631.6,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,29,29,29,0,0,29,29,0,0,29,29,29,NA,0,29,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,17,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,NA,648,72246,8234,648,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,7,266496,263171,264283,5398,163127,264285,203496,5408,154892,268502,265290,269150,NA,77655,268502,NA,Sternberg Task,27,18948,30,yes,1024
90.32258065,90.32258065,632.483871,632.483871,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,30,30,30,0,0,30,30,0,0,30,30,30,NA,0,30,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,18,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,3 4 9 6 2 9,Kafkaesque Koffka,3.2.8,5,y,0,left,right,right,left,NA,NA,659,72246,8234,659,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,2,272517,269176,270304,5398,163127,270306,203496,5408,154892,274523,271311,275183,NA,77655,274523,NA,Sternberg Task,28,19607,31,yes,1024
90.625,90.625,630.875,630.875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,31,31,31,0,0,31,31,0,0,31,31,31,NA,0,31,0,10/26/19 20:50,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,19,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-2.csv,legacy,3 5 4 7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,NA,581,72246,8234,581,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,3,278549,275206,276335,5398,163127,276338,203496,5408,154892,280553,277343,281135,NA,77655,280552,NA,Sternberg Task,29,20188,32,yes,1024
