acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
81.81818182,81.81818182,1273.090909,1273.090909,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,right,10,10,10,0,0,10,10,0,0,10,10,10,0,10,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,10,10,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,NA,right,NA,1991,59634,NA,1991,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,3,157057,153484,154838,13588,NA,154845,105184,13597,NA,159066,161059,155852,73235,159064,NA,Sternberg task,9,14004,11,yes,1024
83.33333333,83.33333333,1254,1254,black,practice,legacy,legacy,legacy,0,uniform,1,undefined,1,left,11,11,11,0,0,11,11,0,0,11,11,11,0,11,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,2 9 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,NA,left,NA,1044,59634,NA,1044,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,4,164699,161131,162476,13588,NA,162485,105184,13597,NA,166705,167752,163491,73235,166705,NA,Sternberg task,10,15048,12,yes,1024
84.61538462,84.61538462,1235,1235,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,12,12,12,0,0,12,12,0,0,12,12,12,0,12,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,0,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1007,59634,13838,1007,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,185478,167824,183258,13588,182739,183266,105184,13597,168898,187485,188494,184271,73235,187484,NA,Sternberg task,11,16055,13,yes,1024
85.71428571,85.71428571,1219.928571,1219.928571,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,13,13,13,0,0,13,13,0,0,13,13,13,0,13,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,1,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1024,59634,13838,1024,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,3,192114,188544,189893,13588,182739,189900,105184,13597,168898,194123,195149,190907,73235,194123,NA,Sternberg task,12,17079,14,yes,1024
86.66666667,86.66666667,1208.133333,1208.133333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,14,14,14,0,0,14,14,0,0,14,14,14,0,14,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,2,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,8 5 1 3 9,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,1043,59634,13838,1043,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,3,198780,195198,196559,13588,182739,196567,105184,13597,168898,200787,201832,197573,73235,200786,NA,Sternberg task,13,18122,15,yes,1024
87.5,87.5,1249.0625,1249.0625,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,15,15,15,0,0,15,15,0,0,15,15,15,0,15,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,3,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,3 4 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1863,59634,13838,1863,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,5,205493,201904,203272,13588,182739,203280,105184,13597,168898,207500,209366,204286,73235,207499,NA,Sternberg task,14,19985,16,yes,1024
88.23529412,88.23529412,1246.529412,1246.529412,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,16,16,16,0,0,16,16,0,0,16,16,16,0,16,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,4,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,5 7 3 6 2,Kafkaesque Koffka,3.2.8,5,y,0,left,right,right,left,NA,1206,59634,13838,1206,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,2,212992,209404,210770,13588,182739,210777,105184,13597,168898,215000,216209,211783,73235,215000,NA,Sternberg task,15,21191,17,yes,1024
88.88888889,88.88888889,1234.944444,1234.944444,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,17,17,17,0,0,17,17,0,0,17,17,17,0,17,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,5,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,1 4 3 6 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1038,59634,13838,1038,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,8,219914,216282,217695,13588,182739,217702,105184,13597,168898,221922,222962,218707,73235,221921,NA,Sternberg task,16,22229,18,yes,1024
89.47368421,89.47368421,1242,1242,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,18,18,18,0,0,18,18,0,0,18,18,18,0,18,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,6,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,3 2 1 4 7,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,1369,59634,13838,1369,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,2,226609,223025,224386,13588,182739,224394,105184,13597,168898,228620,229992,225402,73235,228620,NA,Sternberg task,17,23598,19,yes,1024
90,90,1236.7,1236.7,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,19,19,19,0,0,19,19,0,0,19,19,19,0,19,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,7,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,8 9 6 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,1136,59634,13838,1136,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,9,233649,230065,231426,13588,182739,231435,105184,13597,168898,235656,236795,232442,73235,235656,NA,Sternberg task,18,24734,20,yes,1024
90.47619048,90.47619048,1228.333333,1228.333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,20,20,20,0,0,20,20,0,0,20,20,20,0,20,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,8,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,8 5 3 7 4 6,Kafkaesque Koffka,3.2.8,6,y,0,left,right,right,left,NA,1061,59634,13838,1061,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,240445,236856,238226,13588,182739,238233,105184,13597,168898,242454,243518,239239,73235,242453,NA,Sternberg task,19,25795,21,yes,1024
90.90909091,90.90909091,1213.818182,1213.818182,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,21,21,21,0,0,21,21,0,0,21,21,21,0,21,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,9,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,2 8 9 4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,909,59634,13838,909,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,5,247128,243557,244908,13588,182739,244916,105184,13597,168898,249135,250046,245922,73235,249134,NA,Sternberg task,20,26704,22,yes,1024
91.30434783,91.30434783,1211.565217,1211.565217,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,22,22,22,0,0,22,22,0,0,22,22,22,0,22,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,10,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,1162,59634,13838,1162,NA,2,legacy,1,1024,2,48000,-16,experiment,2,even,8,253686,250103,251467,13588,182739,251474,105184,13597,168898,255693,256858,252479,73235,255693,NA,Sternberg task,21,27866,23,yes,1024
91.66666667,91.66666667,1199.375,1199.375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,23,23,23,0,0,23,23,0,0,23,23,23,0,23,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,7 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,919,59634,13838,919,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,1,260499,256916,258280,13588,182739,258286,105184,13597,168898,262506,263428,259294,73235,262505,NA,Sternberg task,22,28785,24,yes,1024
92,92,1191.8,1191.8,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,24,24,24,0,0,24,24,0,0,24,24,24,0,24,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,12,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,7 8 4 6 9 5,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,1010,59634,13838,1010,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,267076,263494,264854,13588,182739,264862,105184,13597,168898,269083,270095,265870,73235,269082,NA,Sternberg task,23,29795,25,yes,1024
92.30769231,92.30769231,1177.5,1177.5,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,25,25,25,0,0,25,25,0,0,25,25,25,0,25,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,13,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,820,59634,13838,820,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,7,273721,270160,271501,13588,182739,271510,105184,13597,168898,275728,276551,272516,73235,275728,NA,Sternberg task,24,30615,26,yes,1024
92.59259259,92.59259259,1163.407407,1163.407407,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,26,26,26,0,0,26,26,0,0,26,26,26,0,26,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,14,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,6 7 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,797,59634,13838,797,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,2,280197,276607,277975,13588,182739,277982,105184,13597,168898,282203,283003,278990,73235,282203,NA,Sternberg task,25,31412,27,yes,1024
92.85714286,92.85714286,1161.428571,1161.428571,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,27,27,27,0,0,27,27,0,0,27,27,27,0,27,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,15,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,1 7 8 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1108,59634,13838,1108,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,2,286645,283064,284423,13588,182739,284431,105184,13597,168898,288656,289766,285438,73235,288655,NA,Sternberg task,26,32520,28,yes,1024
93.10344828,93.10344828,1157.241379,1157.241379,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,28,28,28,0,0,28,28,0,0,28,28,28,0,28,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,16,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1040,59634,13838,1040,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,9,293425,289819,291203,13588,182739,291210,105184,13597,168898,295434,296478,292219,73235,295433,NA,Sternberg task,27,33560,29,yes,1024
93.33333333,93.33333333,1153.066667,1153.066667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,29,29,29,0,0,29,29,0,0,29,29,29,0,29,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,17,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,9 5 8 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,1032,59634,13838,1032,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,5,300101,296520,297883,13588,182739,297890,105184,13597,168898,302108,303143,298895,73235,302108,NA,Sternberg task,28,34592,30,yes,1024
93.5483871,93.5483871,1146.903226,1146.903226,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,30,30,30,0,0,30,30,0,0,30,30,30,0,30,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,18,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,8 5 7 3 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,962,59634,13838,962,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,9,306755,303188,304532,13588,182739,304539,105184,13597,168898,308762,309728,305547,73235,308762,NA,Sternberg task,29,35554,31,yes,1024
93.75,93.75,1139.21875,1139.21875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,31,31,31,0,0,31,31,0,0,31,31,31,0,31,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,19,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,7 1 3,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,901,59634,13838,901,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,1,313354,309790,311134,13588,182739,311141,105184,13597,168898,315362,316265,312147,73235,315362,NA,Sternberg task,30,36455,32,yes,1024
93.93939394,93.93939394,1127.242424,1127.242424,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,32,32,32,0,0,32,32,0,0,32,32,32,0,32,0,10/25/19 17:35,The main experiment item,yes,Sternbergtask.osexp,C:\Users\Edgar\Documents\Edgar School\Fall 2019\Lab 3-1,no,mono,no,18,no,white,no,yes,768,legacy,20,11,C:/Users/Edgar/Documents/Edgar School/Fall 2019/Lab 3-1/MJ-subject-2.csv,legacy,7 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,744,59634,13838,744,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,8,319908,316324,317688,13588,182739,317695,105184,13597,168898,321917,322665,318703,73235,321917,NA,Sternberg task,31,37199,33,yes,1024
