"","x"
"162",0.152772007814441
"163",0.429557580865939
"164",0.330804782841199
"165",0.64342228987546
"166",0.349975156578596
"167",0.324476477489432
"168",0.476686041306426
"169",0.240193177617426
"170",0.754168023914349
"171",0.292823387826834
"172",0.647972856744143
"173",0.423380238515592
"174",0.325566655345413
"175",0.380775173497568
"176",0.387750756032552
"177",0.463412115799801
"178",0.44321033332199
"179",0.324842611201929
"180",0.395363163924086
"181",0.362130006741725
"182",0.827901475339684
"183",0.503435189636981
"184",0.453190520749682
"185",0.313381221536211
"186",0.629810229482456
"187",0.310485473558212
"188",0.334163161096238
"189",0.256555180559075
"190",0.761644798203574
"191",0.406092668548502
"192",0.343419040742688
"193",0.638172505799803
"194",0.511775852201388
"195",0.268555031343817
"196",0.200517738505035
"197",0.216924381122176
"198",0.497352279801028
"199",0.409536438787092
"200",0.519667360125288
"201",0.255764898358327
"202",0.839030108406921
"203",0.35563178567057
"204",0.321171121034586
"205",0.389824939456853
"206",0.365187228739573
"207",0.263393959253931
"208",0.432402487832252
"209",0.391159344326498
"210",0.279257669674555
"211",0.61193727983757
"212",0.289357524088546
"213",0.773318376964591
"214",0.160113216803268
"215",0.322212530598431
"216",0.562790454599391
"217",0.242562167815406
"218",0.258847932913771
"219",0.36001042954518
"220",0.631312890927909
"221",0.468387275212309
"222",0.41780655006388
"223",0.178471392083349
"224",0.512467511948867
"225",0.201229833918061
"226",0.47037236794322
"227",0.288483960637802
"228",0.179977281198296
"229",0.349768488510748
"230",0.263687077041026
"231",0.288141187451923
"232",0.149503705462645
"233",0.171402297376901
"234",0.356685948306439
"235",0.538473523242845
"236",0.433206419271809
"237",0.320015735518463
"238",0.415355826266643
"239",0.193626178681298
"240",0.246267663869726
"241",0.409011670728409
"242",0.46582635315756
"243",0.4695086398824
"244",0.503335884460523
"245",0.165199446981847
"246",0.436536698881986
"247",0.572433013516699
"248",0.13389378539354
"249",0.173545152905665
"250",0.171423607084193
"251",0.620325993863769
"252",0.329664702403672
"253",0.0737018155404755
"254",0.154453863416224
"255",0.385587331007793
"256",0.47876516954084
"257",0.171031699928758
"258",0.155453679567755
"259",0.487661700838957
"260",0.52472884638482
"261",0.678980816856536
"262",0.442851246214599
"263",0.293047263912305
"264",0.25594013598461
"265",0.342287456206935
"266",0.604333328723911
"267",0.233793332816159
"268",0.257693757707212
"269",0.295780522468724
"270",0.526202676843911
"271",0.497475025462401
"272",0.693737398829501
"273",0.609554631301447
"274",0.195833074603855
"275",0.482352560520769
"276",0.558815749963313
"277",0.158961302942752
"278",0.234100729723178
"279",0.454920633881385
"280",0.668962884686574
"281",0.224160390738668
"282",0.493418613504359
"283",0.324642881233651
"284",0.34359428294537
"285",0.254172202956413
"286",0.274697869846409
"287",0.99471838226405
"288",0.202951989548645
"289",0.340619680605755
"290",0.596769641397724
"291",0.592112085134387
"292",0.443392046990361
"293",0.366560498646089
"294",0.79112801122271
"295",0.353037590384468
"296",0.473113969480208
"297",0.144484713309998
"298",1.40317916789707
"299",0.718858892986452
"300",0.670924723262956
"301",0.322392974678382
"302",0.289448419045097
"303",0.211099414203203
"304",0.504973742095672
"305",0.382196672214191
"306",0.704853408612481
"307",0.158412217260429
"308",0.320401903153943
"309",0.595784564351728
"310",0.114895189419016
"311",0.543401216926217
"312",0.0987203262670773
"313",0.356730706351557
"314",0.242153614034429
"315",0.592064804029209
"316",0.232840634794959
"317",0.360599125878851
"318",0.423359639562058
"319",0.352943187060482
"320",0.216860074602365
"321",0.227406990280642
"322",0.383533485060368
"323",0.287698723527982
"324",0.60622663986012
"325",0.805523978687853
"326",0.722558593558581
"327",0.289465006217909
"328",0.475165474709184
"329",0.228313510904442
"330",0.479594321844784
"331",0.269081268847823
"332",0.258187436694474
"333",0.144166724561539
"334",0.479986192394992
"335",0.126454262760669
"336",0.120559980281407
"337",0.46254336689446
"338",0.494855779112215
"339",0.211626197608122
"340",0.177196981118364
"341",0.44412373009699
"342",0.171936731442081
"343",0.466504795400954
"344",0.20056423406359
"345",0.604658197614198
"346",1.6475405086778
"347",0.267420141189531
"348",0.216178582688362
"349",0.474127486418203
"350",0.831245278069483
"351",0.480332430373895
"352",0.496804572820778
"353",0.412056198889717
"354",0.525474898789197
"355",0.198518474619594
"356",0.330929671270815
"357",0.10181002270157
"358",0.186751834194678
"359",0.663124802610233
"360",0.669459018606752
"361",0.250500365100851
"362",0.516918876506403
"363",0.540799382851509
"364",0.186816207698318
"365",0.466676791815008
"366",0.126899461690821
"367",0.362639345358987
"368",0.602726982478907
"369",0.829193094775731
"370",0.299634201761687
"371",0.409667322113418
"372",0.487094501143064
"373",0.89477256324869
"374",0.418060642611961
"375",0.263669342143984
"376",0.862354712574035
"377",0.57571891651281
"378",0.464458577650091
"379",0.5070898619078
"380",0.431868531925024
"381",0.233447283602245
"382",0.476984114478828
"383",0.422551809475988
"384",0.172251430424175
"385",0.301102760852089
"386",0.297931615955836
"387",0.306064247882726
"388",1.0033336079366
"389",0.400831196653657
"390",0.597943945127872
"391",0.363214356858413
"392",0.310074324978199
"393",0.250623529626176
"394",0.414694425637587
"395",0.519173134588551
"396",0.437190692210607
"397",0.337660697316137
"398",0.234722854838591
"399",0.223830842134797
"400",0.743762496916493
"401",0.462772479658926
"402",0.371939475723032
"403",0.272144695764702
"404",0.220077325816253
"405",0.233552959451342
"406",0.313556852320117
"407",0.271343767678096
"408",0.508358943666521
"409",0.368870995968027
"410",0.798143554666949
"411",0.58678697823712
"412",0.131169743573886
"413",0.390234859467569
"414",0.306691397010482
"415",0.342397040976751
"416",0.656584772893799
"417",0.29602661488123
"418",0.69899149632781
"419",0.356044548803897
"420",0.32143616411185
"421",0.362052442556651
"422",0.451588936884518
"423",0.308209965982524
"424",0.128226345457976
"425",0.397735170902418
"426",0.340524206426023
"427",0.346576520262034
"428",0.35544926119766
"429",0.237193557776277
"430",0.304670077460101
"431",0.139523758710551
"432",0.569723549504784
"433",0.198876058187383
"434",0.341621709333058
"435",0.560314464035772
"436",0.487306883818907
"437",0.842597413225373
"438",0.422600369599492
"439",0.389811653106526
"440",0.32866313112111
"441",0.172859224111825
"442",0.494170813572634
"443",0.384549001702718
"444",0.253793060305537
"445",0.341594356507197
"446",0.270064021517833
"447",0.340516024503068
"448",0.258749051150052
"449",0.223067732135108
"450",0.294080645033033
"451",0.270210638944276
"452",0.287927018956094
"453",0.743561928899956
"454",0.196643586051709
"455",0.327134724866625
"456",0.466059739013905
"457",0.54895890861015
"458",0.214349643236688
"459",0.358035588109779
"460",0.496468877895049
"461",0.569370817893936
"462",0.461800655846365
"463",0.272616661004208
"464",0.474371672590352
"465",0.224959925995341
"466",0.190948171613766
"467",0.252001014786501
"468",0.36823204454184
"469",0.335825702651068
"470",0.213703338635227
"471",0.750848977801447
"472",1.34835465174615
"473",0.261284185670758
"474",0.526990696576577
"475",0.65838156553258
"476",0.448728954373447
"477",0.371402620526775
"478",0.434819991585226
"479",0.612673436604144
"480",0.532057872068167
"481",0.981914385235148
"482",0.154193923038028
"483",0.294062592091939
"484",0.736940295963887
"485",0.140192232160654
"486",0.477778825194915
"487",0.724353823182341
"488",0.301993512819018
"489",0.432451865789754
"490",0.192469843527899
"491",0.430299092260028
"492",0.434637062902167
"493",0.43007865437975
"494",0.244456933130932
"495",0.779056486463145
"496",0.357882863411545
"497",0.413658377567063
"498",0.252643742801535
"499",0.158657132782508
"500",0.166931177421013
"501",0.197610848927616
"502",0.51105563695679
"503",0.582325154437172
"504",0.197451862087597
"505",0.206879230697785
"506",0.538636772402161
"507",0.213951090682407
"508",1.0157097848226
"509",0.268625915479866
"510",0.301201094998302
"511",0.940890495648823
"512",0.23796349733498
"513",0.429317775636317
"514",0.692663885896165
"515",0.297253418412135
"516",0.735972292082142
"517",0.342647400762359
"518",0.286551441101522
"519",0.440670284072483
"520",0.182720137086881
"521",0.248676426610246
"522",0.482649805355362
"523",0.544387410449006
"524",0.219307692196742
"525",0.594563621634423
"526",0.632653110780362
"527",0.68163197930348
"528",0.235418789049326
"529",0.773561633412125
"530",0.202426048085682
"531",0.356266436119963
"532",0.49499823623998
"533",0.882404814082371
"534",0.18712500460912
"535",0.60221228738913
"536",0.493081035532073
"537",0.375975778939411
"538",0.313493378681607
"539",0.257254845061305
"540",0.13323311775216
"541",0.52003287216459
"542",0.596907090878949
"543",0.207846817858797
"544",0.444721553570274
"545",0.696032751687379
"546",0.564974767367088
"547",0.169585261116002
"548",0.417286294161386
"549",0.928647423923023
"550",0.194871021440661
"551",0.46719351103496
"552",0.419288497731859
"553",0.136073248489923
"554",0.562558392919229
"555",0.312199642159712
"556",0.112070555712336
"557",0.636397237464935
"558",0.220080563091193
"559",0.417442025791972
"560",0.949968605972113
"561",0.283755010183698
"562",0.426144857592466
"563",0.428671957159884
"564",0.671419191185282
"565",0.419554922425453
"566",0.394767876164934
"567",0.25526750687469
"568",0.324379517061754
"569",0.188216749218064
"570",0.977941216305199
"571",0.235117754552792
"572",0.841770229147162
"573",0.311100292935678
"574",0.241548500686378
"575",0.469063288582099
"576",0.416278806215138
"577",0.40376517438056
"578",0.660183108966166
"579",0.136649156032416
"580",0.408743803489522
"581",0.355818045169001
"582",0.372254275964337
"583",0.512003655826112
"584",0.783960092832048
"585",0.18218540671122
"586",0.438003003328437
"587",0.577389877892581
"588",0.244215080983831
"589",0.442813898720941
"590",0.39306771113344
"591",0.541675935843022
"592",0.241251858899017
"593",0.221454799666171
"594",0.981663028634458
"595",0.586884610278282
"596",0.143315658471846
"597",0.53291945976203
"598",0.437493043033325
"599",0.303427570569938
"600",0.569713915799154
"601",0.295653480466152
"602",0.395345689656472
"603",0.40798783654
"604",0.443962422739889
"605",0.448927999382147
"606",0.428891268534907
"607",0.607644698342014
"608",0.326337919925581
"609",0.190339909858738
"610",0.374293295116915
"611",0.50333690249485
"612",0.717732735812329
"613",0.156025374491682
"614",0.218323070545105
"615",0.734114661647351
"616",0.515282722386359
"617",0.388471841665925
"618",0.20590747055035
"619",0.227683911079105
"620",0.265731404754371
"621",0.323585763708959
"622",0.557620876847376
"623",1.12740336004593
"624",0.374193453166245
"625",0.402854226992803
"626",0.253670563470694
"627",0.361769003211305
"628",0.714848253120786
"629",0.604896478015807
"630",0.648191390399849
"631",0.713054631364023
"632",0.426715431080559
"633",0.683385932634489
"634",0.218085306926384
"635",0.39695481438848
"636",0.278062557290856
"637",0.296915953957363
"638",0.439289136197246
"639",0.317078133362887
"640",0.667534452270709
"641",0.635850679927338
"642",0.856600572080068
"643",0.485715715738049
"644",0.806470748207899
"645",0.613717900146187
"646",0.908136527478591
"647",0.359752057153592
"648",0.457779757477673
"649",0.657123943240195
"650",0.400728360894398
"651",0.495122571518386
"652",0.190904411670683
"653",0.166648497098618
"654",0.193423938079041
"655",0.421298497676815
"656",0.237859337252347
"657",0.22954228948579
"658",0.768024278699879
"659",0.513681262122737
"660",0.508871317781887
"661",0.0735206148977287
"662",0.413194343265653
"663",0.637880630221227
"664",0.237350666752086
"665",0.28640226658067
"666",0.643559119582267
"667",0.358900438751557
"668",0.449872224006785
"669",0.237737174611154
"670",0.990994933597668
"671",0.366410695404782
"672",0.183756117165411
"673",0.207062594541219
"674",0.458750665869706
"675",0.462717335601108
"676",0.255939557281445
"677",0.580823758445259
"678",0.220375644300316
"679",0.290085129133883
"680",0.574229504289789
"681",0.66017655617533
"682",0.237573368327692
"683",0.416714446521137
"684",0.623378606268164
"685",0.52647770134969
"686",1.21087334987558
"687",0.475108784970451
"688",0.413326827594744
"689",0.440385664886222
"690",0.796860144745891
"691",0.734083328752813
"692",0.106568451928854
"693",0.308994177961461
"694",0.657029170794412
"695",0.445525831513182
"696",1.21735404547247
"697",0.476470820289368
"698",0.233567237030193
"699",0.685393883741916
"700",0.288514415956925
"701",0.547791279340367
"702",0.288160985558053
"703",0.511467806699941
"704",0.295717247955691
"705",0.321930205913485
"706",0.285869264615066
"707",1.21078129468595
"708",0.911007805728136
"709",0.182628541315826
"710",0.578909993652425
"711",0.624665311046461
"712",0.371987562996144
"713",0.258853216819068
"714",0.193500374742657
"715",0.28609613512612
"716",0.518152425606231
"717",0.515134108730091
"718",0.528620353224262
"719",0.261754000060466
"720",0.303694624354436
"721",0.488844582061377
"722",0.625088414174751
"723",0.464402575885728
"724",0.370087663893533
"725",0.531055628618338
"726",0.255014725559267
"727",0.0982948501566293
"728",0.256605912788003
"729",0.268285901858563
"730",0.632254686590307
"731",0.286346602032977
"732",0.703443385886574
"733",0.200499053255232
"734",0.305668105205129
"735",0.163081939516408
"736",0.417449418489471
"737",0.234447357549124
"738",0.492187040264272
"739",0.222112297148829
"740",0.466278362301998
"741",0.287850468980337
"742",0.210555901809591
"743",0.228003109128071
"744",0.720487803009702
"745",0.669181112365214
"746",1.01260869729639
"747",0.201328780619637
"748",0.431794198403496
"749",1.77078536044077
"750",0.318502559427734
"751",0.239715111462777
"752",0.916053333223121
"753",0.314073608323431
"754",0.245243959474402
"755",0.390584711992662
"756",0.180411602550441
"757",0.308169765687121
"758",0.585437761747388
"759",0.328258302976543
"760",0.262676015938333
"761",0.542512788997475
"762",0.379704602363634
"763",0.371298867761467
"764",0.142698702443544
"765",0.26519825757327
"766",0.752240128635564
"767",0.267823151547859
"768",0.419932277927979
"769",0.431599341579445
"770",0.300908711612692
"771",0.443262684085133
"772",0.29762405434749
"773",0.3621750859959
"774",0.701865471933786
"775",0.425268771878874
"776",0.381007879685691
"777",0.629495263547157
"778",0.321244228334379
"779",0.364153941521918
"780",0.368562691871515
"781",0.927165328152348
"782",0.305566640184664
"783",0.26114699180589
"784",0.281449172901309
"785",0.294082646989564
"786",0.392396951578913
"787",0.20046081939161
"788",0.237333257781034
"789",0.298655864209921
"790",0.136859903069021
"791",0.377112272880348
"792",0.949070359746613
"793",0.391478055612702
"794",0.608188941367017
"795",0.940661004376073
"796",0.379368630645948
"797",0.408616917579875
"798",0.332096924838455
"799",0.156903440984307
"800",0.83033204761661
"801",0.441423071626716
"802",0.32321877933975
"803",0.214471168096949
"804",0.652402078943625
"805",0.0997056527634455
"806",0.284311232299765
"807",0.236180079234385
"808",0.395198446709823
"809",0.493868922839285
"810",0.615456767653021
"811",0.201279286737778
"812",0.332883376594905
"813",0.462442881161915
"814",0.352596804281857
"815",0.191844123121944
"816",0.354386385213942
"817",0.128242881719974
"818",0.244615622187716
"819",0.246698290353533
"820",0.25131553878223
"821",0.346935136812338
"822",0.288088056544378
"823",0.245161390678978
"824",1.0734831517273
"825",0.235643144539822
"826",0.22031874993877
"827",0.454004692952606
"828",0.203547515259925
"829",0.556201664589283
"830",0.507382817392885
"831",0.401121654024346
"832",0.356608822179801
"833",0.595803361232868
"834",0.382506366504703
"835",0.232340064087943
"836",0.601253012301337
"837",0.252966140116218
"838",0.235753176570635
"839",0.415255466086502
"840",0.222181370513776
"841",0.653829873498651
"842",0.307124114803022
"843",0.307962065202113
"844",0.562732545233216
"845",0.960016575639315
"846",0.185469589876877
"847",0.470490522308708
"848",0.326111973760499
"849",0.456271839041159
"850",0.448572988046373
"851",0.406976218808457
"852",0.371523352170232
"853",0.301694808506288
"854",0.273089950498028
"855",0.48695353293385
"856",0.710250531500899
"857",0.364553156046573
"858",0.338761606042382
"859",0.275817800143922
"860",0.248447812556859
"861",0.229007725644889
"862",0.258891008974223
"863",0.155706256563562
"864",0.24832439199579
"865",1.04171874791352
"866",0.459504758227307
"867",0.534433225149935
"868",0.218212570769604
"869",0.22841563480876
"870",0.396264508854057
"871",0.172725213013738
"872",0.254421088989485
"873",0.441501032084766
"874",0.208052117658405
"875",0.462982823083937
"876",0.271458491829656
"877",0.340061804750758
"878",0.0893372903727246
"879",0.754557317098939
"880",0.373418423881426
"881",0.475282178031951
"882",0.181582781238422
"883",0.645253371580751
"884",0.15511661657308
"885",0.348534838548007
"886",0.340047508840125
"887",0.206434153901512
"888",0.293081871319924
"889",0.23016368026044
"890",0.232512365297665
"891",0.317619797862522
"892",0.696866955499565
"893",0.613458530626743
"894",0.187115303231883
"895",0.355169093194261
"896",0.398387187129729
"897",0.393384171140246
"898",0.898958276832209
"899",0.356919181007275
"900",0.329551766276802
"901",0.846832882409431
"902",0.66537388031231
"903",0.504186526706719
"904",0.232463963545433
"905",0.168619675961393
"906",0.236966911054129
"907",0.228874187915061
"908",0.281122284244765
"909",0.198217643702352
"910",0.237495783033617
"911",0.637789557335938
"912",1.28644980309697
"913",0.256955228292369
"914",0.488668925863964
"915",0.352726924319986
"916",0.203932009334057
"917",0.475406133167775
"918",0.37533169862399
"919",0.343489293420077
"920",1.10871289465964
"921",0.101985022945128
"922",0.467809886082672
"923",0.229177365909681
"924",0.738808199788152
"925",0.496489039489892
"926",0.314001317358801
"927",0.449293767265565
"928",0.732933705615322
"929",0.599105390029571
"930",0.176210575301178
"931",0.687516911938247
"932",0.344464730851336
"933",0.257020427813973
"934",0.779075369309129
"935",0.374815130426786
"936",0.354660772086804
"937",0.281712261165051
"938",0.191526471410088
"939",0.283439085785142
"940",0.193410702771248
"941",0.148226824910297
"942",0.19317323156523
"943",0.2934940925079
"944",0.469361515780422
"945",0.355449418961362
"946",0.615702381636475
"947",0.675802659142221
"948",0.139674534257358
"949",0.326001705126423
"950",0.378113949649687
"951",0.353369910011771
"952",0.527499446877204
"953",0.347034570998141
"954",0.499476290073332
"955",0.854135452117575
"956",0.356899672311342
"957",0.298597021322889
"958",0.580656888563843
"959",0.294054451865112
"960",0.674415001537427
"961",0.46959274674849
"962",0.332294511884251
"963",0.380636852428503
"964",0.183305405336342
"965",0.301139383163413
"966",0.469796744304742
"967",0.426503889842647
"968",0.389415150428245
"969",0.227739729124592
"970",0.916365075415723
"971",0.323981600705505
"972",0.368436953430443
"973",0.909920518982798
"974",0.29052599520401
"975",0.403872622043008
"976",0.372810723523282
"977",0.427027862027775
"978",0.225590523819263
"979",0.303131699485879
"980",0.845705867766422
"981",0.446976270055698
"982",0.261968597799939
"983",0.254244542345272
"984",0.44715733282391
"985",0.332410041774998
"986",0.178168490722757
"987",0.239856314168863
"988",0.446024701048571
"989",0.27958167689585
"990",0.64003033101535
"991",0.332146633776173
"992",0.334649547639908
"993",0.229785036970473
"994",0.313792126545908
"995",0.54555513955628
"996",0.193237406731675
"997",0.462174600318391
"998",0.46848124713856
"999",0.304378628537707
"1000",0.399932833479722
