"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"81.81818181818181","81.81818181818181","876.2727272727273","876.2727272727273","black","practice","legacy","legacy","legacy","0","uniform","0","undefined","0","left","10","10","10","0","0","10","10","0","0","10","10","10","0","10","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","2 9 4","Lentiform Loewenfeld","3.3.12","3","y","0","right","caps lock","NA","right","NA","696","108760","NA","696","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","177197","173917","174983","3941","NA","174988","119291","3958","NA","179201","179898","175992","112720","179201","NA","Sternberg Task","9","9639","11","yes","1024"
"83.33333333333333","83.33333333333333","850.3333333333334","850.3333333333334","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","11","11","11","0","0","11","11","0","0","11","11","11","0","11","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","6","Lentiform Loewenfeld","3.3.12","1","y","0","left","caps lock","NA","left","NA","565","108760","NA","565","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","6","183186","173917","180973","3941","NA","180977","179910","3958","NA","185190","185756","181981","112720","185190","NA","Sternberg Task","10","10204","12","yes","1024"
"84.61538461538461","84.61538461538461","833","833","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","12","12","12","0","0","12","12","0","0","12","12","12","0","12","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","0","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.12","5","y","0","left","caps lock","left","left","NA","625","108760","29149","625","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","218224","185767","216010","3941","215947","216014","179910","3958","186797","220228","220854","217019","112720","220228","NA","Sternberg Task","11","10829","13","yes","1024"
"85.71428571428571","85.71428571428571","810.0714285714286","810.0714285714286","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","13","13","13","0","0","13","13","0","0","13","13","13","0","13","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","1","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.12","0","n","0","right","caps lock","left","right","NA","512","108760","29149","512","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","224146","220865","221933","3941","215947","221937","179910","3958","186797","226150","226663","222941","112720","226150","NA","Sternberg Task","12","11341","14","yes","1024"
"80","80","805.7333333333333","805.7333333333333","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","14","14","14","0","0","14","14","0","0","14","14","14","0","14","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","2","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.12","4","y","0","right","caps lock","left","right","NA","745","108760","29149","745","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","229952","226674","227738","3941","215947","227743","179910","3958","186797","231956","232702","228747","112720","231956","NA","Sternberg Task","12","12086","15","yes","1024"
"75","75","880.375","880.375","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","15","15","15","0","0","15","15","0","0","15","15","15","0","15","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","3","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","1","Lentiform Loewenfeld","3.3.12","0","n","0","None","caps lock","left","None","NA","2000","108760","29149","2000","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","235990","226674","233776","3941","215947","233781","232713","3958","186797","237994","239994","234785","112720","237994","NA","Sternberg Task","12","14086","16","yes","1024"
"76.47058823529412","76.47058823529412","865.0588235294117","865.0588235294117","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","16","16","16","0","0","16","16","0","0","16","16","16","0","16","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","4","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.12","2","y","0","left","caps lock","left","left","NA","620","108760","29149","620","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","243280","226674","241067","3941","215947","241071","240004","3958","186797","245284","245905","242075","112720","245284","NA","Sternberg Task","13","14706","17","yes","1024"
"72.22222222222223","72.22222222222223","850.9444444444445","850.9444444444445","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","17","17","17","0","0","17","17","0","0","17","17","17","0","17","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","5","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","8 5 4 2 9 6","Lentiform Loewenfeld","3.3.12","0","n","0","left","caps lock","left","left","NA","611","108760","29149","611","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","249189","245912","246975","3941","215947","246980","240004","3958","186797","251193","251805","247984","112720","251193","NA","Sternberg Task","13","15317","18","yes","1024"
"73.6842105263158","73.6842105263158","841.4736842105264","841.4736842105264","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","18","18","18","0","0","18","18","0","0","18","18","18","0","18","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","6","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","8 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","caps lock","left","right","NA","671","108760","29149","671","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","255089","245912","252876","3941","215947","252880","251817","3958","186797","257093","257765","253884","112720","257093","NA","Sternberg Task","14","15988","19","yes","1024"
"75","75","833.2","833.2","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","19","19","19","0","0","19","19","0","0","19","19","19","0","19","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","7","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.12","1","y","0","left","caps lock","left","left","NA","676","108760","29149","676","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","261052","257776","258838","3941","215947","258842","251817","3958","186797","263056","263733","259847","112720","263056","NA","Sternberg Task","15","16664","20","yes","1024"
"76.19047619047619","76.19047619047619","819","819","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","20","20","20","0","0","20","20","0","0","20","20","20","0","20","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","8","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","2 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","caps lock","left","left","NA","535","108760","29149","535","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","2","267018","263745","264804","3941","215947","264808","251817","3958","186797","269022","269558","265813","112720","269022","NA","Sternberg Task","16","17199","21","yes","1024"
"77.27272727272727","77.27272727272727","809.0454545454545","809.0454545454545","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","21","21","21","0","0","21","21","0","0","21","21","21","0","21","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","9","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.12","5","y","0","left","caps lock","left","left","NA","600","108760","29149","600","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","272851","269570","270638","3941","215947","270642","251817","3958","186797","274855","275456","271646","112720","274855","NA","Sternberg Task","17","17799","22","yes","1024"
"78.26086956521739","78.26086956521739","795.6086956521739","795.6086956521739","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","22","22","22","0","0","22","22","0","0","22","22","22","0","22","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","10","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","3 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","caps lock","left","left","NA","500","108760","29149","500","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","278745","275468","276532","3941","215947","276536","251817","3958","186797","280749","281250","277540","112720","280749","NA","Sternberg Task","18","18299","23","yes","1024"
"75","75","792.1666666666666","792.1666666666666","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","23","23","23","0","0","23","23","0","0","23","23","23","0","23","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.12","0","n","0","left","caps lock","left","left","NA","713","108760","29149","713","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","284538","281260","282324","3941","215947","282329","251817","3958","186797","286542","287256","283333","112720","286542","NA","Sternberg Task","18","19012","24","yes","1024"
"76","76","783.04","783.04","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","24","24","24","0","0","24","24","0","0","24","24","24","0","24","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","12","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","caps lock","left","right","NA","564","108760","29149","564","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","290548","281260","288335","3941","215947","288339","287268","3958","186797","292552","293117","289343","112720","292552","NA","Sternberg Task","19","19576","25","yes","1024"
"73.07692307692308","73.07692307692308","772.4230769230769","772.4230769230769","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","25","25","25","0","0","25","25","0","0","25","25","25","0","25","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","13","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.12","3","y","0","right","caps lock","left","right","NA","507","108760","29149","507","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","296410","293128","294197","3941","215947","294201","287268","3958","186797","298414","298922","295205","112720","298414","NA","Sternberg Task","19","20083","26","yes","1024"
"70.37037037037037","70.37037037037037","763.7407407407408","763.7407407407408","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","26","26","26","0","0","26","26","0","0","26","26","26","0","26","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","14","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.12","0","n","0","left","caps lock","left","left","NA","538","108760","29149","538","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","302214","293128","300000","3941","215947","300004","298934","3958","186797","304218","304757","301009","112720","304218","NA","Sternberg Task","19","20621","27","yes","1024"
"71.42857142857143","71.42857142857143","752.7857142857143","752.7857142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","27","27","27","0","0","27","27","0","0","27","27","27","0","27","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","15","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","5 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","caps lock","left","right","NA","457","108760","29149","457","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","7","308049","293128","305834","3941","215947","305840","304767","3958","186797","310053","310511","306844","112720","310053","NA","Sternberg Task","20","21078","28","yes","1024"
"68.96551724137932","68.96551724137932","750.3448275862069","750.3448275862069","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","28","28","28","0","0","28","28","0","0","28","28","28","0","28","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","16","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.12","2","y","0","right","caps lock","left","right","NA","682","108760","29149","682","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","313826","310522","311613","3941","215947","311617","304767","3958","186797","315830","316513","312621","112720","315830","NA","Sternberg Task","20","21760","29","yes","1024"
"70","70","747.8333333333334","747.8333333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","29","29","29","0","0","29","29","0","0","29","29","29","0","29","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","17","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","5 3 8 7 2 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","caps lock","left","right","NA","675","108760","29149","675","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","319805","310522","317592","3941","215947","317596","316523","3958","186797","321809","322485","318600","112720","321809","NA","Sternberg Task","21","22435","30","yes","1024"
"70.96774193548387","70.96774193548387","737.9677419354839","737.9677419354839","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","Sun Oct 16 20:54:20 2022","The main experiment item","yes","SternbergTask.osexp","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","18","11","/Users/alexisparrish/Documents/Advanced Quant. Methods/Lab 3/Lab 3.2/AP-subject-2.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.12","5","y","0","left","caps lock","left","left","NA","442","108760","29149","442","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","325777","322496","323564","3941","215947","323568","316523","3958","186797","327781","328224","324572","112720","327781","NA","Sternberg Task","22","22877","31","yes","1024"
