"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"90.9090909090909","90.9090909090909","975.5454545454545","975.5454545454545","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","10","10","10","0","0","10","10","0","0","10","10","10","0","10","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","4 3 1 7 9 8","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","NA","left","NA","766","29910","NA","766","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","98798","95531","96586","3662","NA","96588","45241","3670","NA","100800","101567","97592","33606","100800","NA","Sternberg task","10","10731","11","yes","1024"
"91.66666666666667","91.66666666666667","977","977","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","11","11","11","0","0","11","11","0","0","11","11","11","0","11","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","6","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","NA","left","NA","993","29910","NA","993","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","6","104830","101570","102624","3662","NA","102626","45241","3670","NA","106834","107828","103628","33606","106834","NA","Sternberg task","11","11724","12","yes","1024"
"92.3076923076923","92.3076923076923","985.3076923076923","985.3076923076923","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","12","12","12","0","0","12","12","0","0","12","12","12","0","12","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","0","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","1085","29910","24827","1085","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","135945","107830","133732","3662","133690","133734","45241","3670","108863","137950","139035","134739","33606","137950","NA","Sternberg task","12","12809","13","yes","1024"
"92.85714285714286","92.85714285714286","958.1428571428571","958.1428571428571","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","13","13","13","0","0","13","13","0","0","13","13","13","0","13","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","1","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","6 1 2","Lentiform Loewenfeld","3.3.12","3","y","0","left","right","right","left","NA","605","29910","24827","605","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","2","142306","139039","140093","3662","133690","140095","45241","3670","108863","144310","144916","141100","33606","144310","NA","Sternberg task","13","13414","14","yes","1024"
"93.33333333333333","93.33333333333333","1020.2666666666667","1020.2666666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","14","14","14","0","0","14","14","0","0","14","14","14","0","14","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","2","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","1890","29910","24827","1890","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","148185","144919","145974","3662","133690","145976","45241","3670","108863","150189","152080","146980","33606","150189","NA","Sternberg task","14","15304","15","yes","1024"
"93.75","93.75","991.25","991.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","15","15","15","0","0","15","15","0","0","15","15","15","0","15","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","3","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","3 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","right","left","NA","556","29910","24827","556","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","3","155349","152083","153137","3662","133690","153139","45241","3670","108863","157352","157908","154143","33606","157352","NA","Sternberg task","15","15860","16","yes","1024"
"94.11764705882354","94.11764705882354","985.6470588235294","985.6470588235294","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","16","16","16","0","0","16","16","0","0","16","16","16","0","16","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","4","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","right","left","NA","896","29910","24827","896","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","161177","157911","158965","3662","133690","158967","45241","3670","108863","163181","164077","159971","33606","163181","NA","Sternberg task","16","16756","17","yes","1024"
"94.44444444444444","94.44444444444444","1009.2777777777778","1009.2777777777778","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","17","17","17","0","0","17","17","0","0","17","17","17","0","17","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","5","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","1411","29910","24827","1411","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","167346","164080","165134","3662","133690","165136","45241","3670","108863","169350","170761","166140","33606","169350","NA","Sternberg task","17","18167","18","yes","1024"
"94.73684210526316","94.73684210526316","1016.4736842105264","1016.4736842105264","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","18","18","18","0","0","18","18","0","0","18","18","18","0","18","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","6","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","8 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","1146","29910","24827","1146","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","5","174029","170765","171818","3662","133690","171820","45241","3670","108863","176038","177185","172824","33606","176037","NA","Sternberg task","18","19313","19","yes","1024"
"95","95","1046.75","1046.75","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","19","19","19","0","0","19","19","0","0","19","19","19","0","19","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","7","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","1","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","1622","29910","24827","1622","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","7","180453","177188","178241","3662","133690","178243","45241","3670","108863","182457","184082","179247","33606","182456","NA","Sternberg task","19","20935","20","yes","1024"
"95.23809523809524","95.23809523809524","1029.7619047619048","1029.7619047619048","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","20","20","20","0","0","20","20","0","0","20","20","20","0","20","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","8","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.12","5","y","0","left","right","right","left","NA","690","29910","24827","690","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","187349","184085","185138","3662","133690","185140","45241","3670","108863","189353","190043","186144","33606","189353","NA","Sternberg task","20","21625","21","yes","1024"
"95.45454545454545","95.45454545454545","1033.8181818181818","1033.8181818181818","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","21","21","21","0","0","21","21","0","0","21","21","21","0","21","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","9","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","1119","29910","24827","1119","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","193312","190046","191099","3662","133690","191102","45241","3670","108863","195316","196435","192106","33606","195316","NA","Sternberg task","21","22744","22","yes","1024"
"95.65217391304348","95.65217391304348","1045.1739130434783","1045.1739130434783","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","22","22","22","0","0","22","22","0","0","22","22","22","0","22","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","10","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","6 5","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","right","left","NA","1295","29910","24827","1295","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","5","199705","196438","197492","3662","133690","197495","45241","3670","108863","201710","203006","198499","33606","201709","NA","Sternberg task","22","24039","23","yes","1024"
"95.83333333333333","95.83333333333333","1026.5","1026.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","23","23","23","0","0","23","23","0","0","23","23","23","0","23","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.12","4","y","0","left","right","right","left","NA","597","29910","24827","597","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","206274","203009","204062","3662","133690","204064","45241","3670","108863","208278","208875","205068","33606","208277","NA","Sternberg task","23","24636","24","yes","1024"
"96","96","1026.6","1026.6","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","24","24","24","0","0","24","24","0","0","24","24","24","0","24","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","12","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","right","left","NA","1029","29910","24827","1029","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","212144","208878","209932","3662","133690","209934","45241","3670","108863","214148","215178","210939","33606","214148","NA","Sternberg task","24","25665","25","yes","1024"
"96.15384615384616","96.15384615384616","1019.8076923076923","1019.8076923076923","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","25","25","25","0","0","25","25","0","0","25","25","25","0","25","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","13","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","850","29910","24827","850","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","7","218447","215181","216234","3662","133690","216237","45241","3670","108863","220451","221302","217241","33606","220451","NA","Sternberg task","25","26515","26","yes","1024"
"96.29629629629629","96.29629629629629","1047.148148148148","1047.148148148148","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","26","26","26","0","0","26","26","0","0","26","26","26","0","26","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","14","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","1758","29910","24827","1758","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","224570","221305","222358","3662","133690","222360","45241","3670","108863","226575","228334","223365","33606","226575","NA","Sternberg task","26","28273","27","yes","1024"
"96.42857142857143","96.42857142857143","1049","1049","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","27","27","27","0","0","27","27","0","0","27","27","27","0","27","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","15","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","4 7 6 8 2 3","Lentiform Loewenfeld","3.3.12","6","y","0","left","right","right","left","NA","1099","29910","24827","1099","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","231604","228337","229392","3662","133690","229394","45241","3670","108863","233608","234708","230398","33606","233608","NA","Sternberg task","27","29372","28","yes","1024"
"96.55172413793103","96.55172413793103","1046.3793103448277","1046.3793103448277","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","28","28","28","0","0","28","28","0","0","28","28","28","0","28","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","16","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","973","29910","24827","973","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","5","237977","234711","235765","3662","133690","235767","45241","3670","108863","239981","240955","236772","33606","239981","NA","Sternberg task","28","30345","29","yes","1024"
"96.66666666666667","96.66666666666667","1030.9333333333334","1030.9333333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","29","29","29","0","0","29","29","0","0","29","29","29","0","29","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","17","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","583","29910","24827","583","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","8","244222","240958","242010","3662","133690","242012","45241","3670","108863","246225","246808","243016","33606","246225","NA","Sternberg task","29","30928","30","yes","1024"
"96.7741935483871","96.7741935483871","1033.741935483871","1033.741935483871","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","18","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.12","4","y","0","left","right","right","left","NA","1118","29910","24827","1118","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","250075","246812","247864","3662","133690","247866","45241","3670","108863","252079","253198","248870","33606","252079","NA","Sternberg task","30","32046","31","yes","1024"
"96.875","96.875","1031.78125","1031.78125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","31","31","31","0","0","31","31","0","0","31","31","31","0","31","0","Sun Oct 23 15:05:34 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1","no","mono","no","18","no","white","no","yes","768","legacy","19","11","/Users/andrea/Desktop/Adv. Quant Methods/Lab 3.1/AS-subject-4.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","right","right","NA","971","29910","24827","971","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","256468","253201","254255","3662","133690","254258","45241","3670","108863","258472","259443","255262","33606","258472","NA","Sternberg task","31","33017","32","yes","1024"
