"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"90.9090909090909","90.9090909090909","1053.2727272727273","1053.2727272727273","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","10","10","10","0","0","10","10","0","0","10","10","10","0","10","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","10","10","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","5","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","NA","1058","14677","NA","1058","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","3","82754","79442","80520","1865","NA","80523","73124","1990","NA","84757","85815","81535","16721","84757","NA","Sternberg task","10","11586","11","yes","1024"
"91.66666666666667","91.66666666666667","1054.1666666666667","1054.1666666666667","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","11","11","11","0","0","11","11","0","0","11","11","11","0","11","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","11","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","1 7 9 8 5","Lentiform Loewenfeld","3.3.12","4","y","0","left","right","NA","left","NA","1064","14677","NA","1064","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","89129","85822","86904","1865","NA","86910","73124","1990","NA","91138","92202","87920","16721","91138","NA","Sternberg task","11","12650","12","yes","1024"
"92.3076923076923","92.3076923076923","1092.7692307692307","1092.7692307692307","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","12","12","12","0","0","12","12","0","0","12","12","12","0","12","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","0","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","left","left","NA","1556","14677","4268","1556","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","99807","92207","97589","1865","97535","97593","73124","1990","93266","101817","103373","98603","16721","101816","NA","Sternberg task","12","14206","13","yes","1024"
"92.85714285714286","92.85714285714286","1076.7857142857142","1076.7857142857142","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","13","13","13","0","0","13","13","0","0","13","13","13","0","13","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","1","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","9 5 3 2 8 6","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","right","NA","869","14677","4268","869","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","106700","103378","104467","1865","97535","104470","73124","1990","93266","108710","109580","105488","16721","108710","NA","Sternberg task","13","15075","14","yes","1024"
"93.33333333333333","93.33333333333333","1055.2666666666667","1055.2666666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","14","14","14","0","0","14","14","0","0","14","14","14","0","14","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","2","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","left","left","NA","754","14677","4268","754","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","112904","109588","110675","1865","97535","110680","73124","1990","93266","114914","115668","111691","16721","114914","NA","Sternberg task","14","15829","15","yes","1024"
"93.75","93.75","1062.25","1062.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","15","15","15","0","0","15","15","0","0","15","15","15","0","15","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","3","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","4 2 6 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","right","NA","1167","14677","4268","1167","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","7","119000","115676","116768","1865","97535","116773","73124","1990","93266","121010","122178","117784","16721","121009","NA","Sternberg task","15","16996","16","yes","1024"
"94.11764705882354","94.11764705882354","1049.764705882353","1049.764705882353","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","16","16","16","0","0","16","16","0","0","16","16","16","0","16","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","4","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.12","3","y","0","left","right","left","left","NA","850","14677","4268","850","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","6","125495","122182","123261","1865","97535","123265","73124","1990","93266","127499","128350","124277","16721","127499","NA","Sternberg task","16","17846","17","yes","1024"
"94.44444444444444","94.44444444444444","1043.5","1043.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","17","17","17","0","0","17","17","0","0","17","17","17","0","17","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","5","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","8 7 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","left","left","NA","937","14677","4268","937","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","8","131662","128354","129432","1865","97535","129436","73124","1990","93266","133672","134612","130446","16721","133672","NA","Sternberg task","17","18783","18","yes","1024"
"94.73684210526316","94.73684210526316","1049.3157894736842","1049.3157894736842","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","18","18","18","0","0","18","18","0","0","18","18","18","0","18","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","6","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","right","NA","1154","14677","4268","1154","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","137918","134619","135696","1865","97535","135701","73124","1990","93266","139927","141082","136712","16721","139927","NA","Sternberg task","18","19937","19","yes","1024"
"95","95","1042.85","1042.85","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","19","19","19","0","0","19","19","0","0","19","19","19","0","19","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","7","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","right","NA","920","14677","4268","920","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","144395","141086","142162","1865","97535","142166","73124","1990","93266","146405","147325","143179","16721","146405","NA","Sternberg task","19","20857","20","yes","1024"
"95.23809523809524","95.23809523809524","1036.142857142857","1036.142857142857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","20","20","20","0","0","20","20","0","0","20","20","20","0","20","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","8","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","right","NA","902","14677","4268","902","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","150654","147334","148427","1865","97535","148432","73124","1990","93266","152664","153566","149443","16721","152663","NA","Sternberg task","20","21759","21","yes","1024"
"95.45454545454545","95.45454545454545","1037.409090909091","1037.409090909091","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","21","21","21","0","0","21","21","0","0","21","21","21","0","21","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","9","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","6 5","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","left","left","NA","1064","14677","4268","1064","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","5","156840","153570","154629","1865","97535","154633","73124","1990","93266","158853","159918","155637","16721","158853","NA","Sternberg task","21","22823","22","yes","1024"
"95.65217391304348","95.65217391304348","1019.3478260869565","1019.3478260869565","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","22","22","22","0","0","22","22","0","0","22","22","22","0","22","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","10","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","1","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","right","NA","622","14677","4268","622","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","7","163226","159922","160999","1865","97535","161003","73124","1990","93266","165231","165854","162014","16721","165231","NA","Sternberg task","22","23445","23","yes","1024"
"95.83333333333333","95.83333333333333","1014.1666666666666","1014.1666666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","23","23","23","0","0","23","23","0","0","23","23","23","0","23","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","11","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.12","3","y","0","left","right","left","left","NA","895","14677","4268","895","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","169151","165858","166924","1865","97535","166928","73124","1990","93266","171161","172056","167938","16721","171160","NA","Sternberg task","23","24340","24","yes","1024"
"96","96","1044.2","1044.2","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","24","24","24","0","0","24","24","0","0","24","24","24","0","24","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","12","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.12","5","y","0","left","right","left","left","NA","1765","14677","4268","1765","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","175382","172066","173156","1865","97535","173161","73124","1990","93266","177391","179157","174172","16721","177391","NA","Sternberg task","24","26105","25","yes","1024"
"96.15384615384616","96.15384615384616","1041.2692307692307","1041.2692307692307","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","25","25","25","0","0","25","25","0","0","25","25","25","0","25","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","13","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","4 6 5 8","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","left","left","NA","968","14677","4268","968","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","4","182468","179161","180242","1865","97535","180245","73124","1990","93266","184478","185446","181256","16721","184478","NA","Sternberg task","25","27073","26","yes","1024"
"96.29629629629629","96.29629629629629","1035.148148148148","1035.148148148148","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","26","26","26","0","0","26","26","0","0","26","26","26","0","26","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","14","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.12","2","y","0","left","right","left","left","NA","876","14677","4268","876","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","188721","185450","186509","1865","97535","186512","73124","1990","93266","190733","191610","187515","16721","190733","NA","Sternberg task","26","27949","27","yes","1024"
"96.42857142857143","96.42857142857143","1031.892857142857","1031.892857142857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","27","27","27","0","0","27","27","0","0","27","27","27","0","27","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","15","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","6 2 9 3 8 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","right","NA","944","14677","4268","944","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","194910","191614","192686","1865","97535","192690","73124","1990","93266","196914","197859","193698","16721","196914","NA","Sternberg task","27","28893","28","yes","1024"
"96.55172413793103","96.55172413793103","1021.3793103448276","1021.3793103448276","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","28","28","28","0","0","28","28","0","0","28","28","28","0","28","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","16","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","2 4 8 5 1 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","left","left","NA","727","14677","4268","727","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","201168","197863","198941","1865","97535","198945","73124","1990","93266","203177","203904","199955","16721","203176","NA","Sternberg task","28","29620","29","yes","1024"
"96.66666666666667","96.66666666666667","1021.1333333333333","1021.1333333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","29","29","29","0","0","29","29","0","0","29","29","29","0","29","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","17","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","left","right","NA","1014","14677","4268","1014","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","207226","203911","205001","1865","97535","205006","73124","1990","93266","209235","210249","206017","16721","209235","NA","Sternberg task","29","30634","30","yes","1024"
"96.7741935483871","96.7741935483871","1018.9032258064516","1018.9032258064516","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","Sat Oct 22 17:54:39 2022","The main experiment item","yes","Sternbergtask.osexp","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3","no","mono","no","18","no","white","no","no","768","legacy","18","11","/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/Lab 3/KH-subject-4.csv","legacy","2 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","right","left","left","NA","952","14677","4268","952","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","2","213561","210254","211335","1865","97535","211339","73124","1990","93266","215565","216517","212349","16721","215565","NA","Sternberg task","30","31586","31","yes","1024"
