"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_PracticeLoop","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instructions1","count_instructions2","count_keyboard_response","count_memorySet","count_new_logger","count_new_loop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instructions1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instructions1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_PracticeLoop","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instructions1","time_instructions2","time_keyboard_response","time_memorySet","time_new_logger","time_new_loop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"63.63636363636363","63.63636363636363","914.9090909090909","914.9090909090909","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","10","0","10","10","0","0","10","10","0","0","10","10","10","NA","10","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","2 1","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","NA","right","NA","724","75721","NA","724","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","143324","77742","140026","141080","2001","NA","141093","134222","2015","NA","145338","142108","146062","NA","145338","NA","Sternberg Task ","7","10064","11","yes","1024"
"66.66666666666667","66.66666666666667","894.0833333333334","894.0833333333334","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","11","0","11","11","0","0","11","11","0","0","11","11","11","NA","11","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","5 7 8 4 1 2","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","NA","right","NA","665","75721","NA","665","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","149381","77742","146082","147137","2001","NA","147150","134222","2015","NA","151395","148165","152061","NA","151395","NA","Sternberg Task ","8","10729","12","yes","1024"
"69.23076923076923","69.23076923076923","884.9230769230769","884.9230769230769","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","12","0","12","12","0","0","12","12","0","0","12","12","12","NA","12","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","0","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","2 5 4 8 7","Lentiform Loewenfeld","3.3.5","3","y","0","left","right","right","left","NA","775","75721","12795","775","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","168204","77742","152082","165964","2001","165916","165977","134222","2015","153120","170218","166991","170993","NA","170218","NA","Sternberg Task ","9","11504","13","yes","1024"
"71.42857142857143","71.42857142857143","862.1428571428571","862.1428571428571","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","13","0","13","13","0","0","13","13","0","0","13","13","13","NA","13","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","1","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","3 4","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","566","75721","12795","566","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","174308","77742","171013","172068","2001","165916","172081","134222","2015","153120","176324","173096","176890","NA","176324","NA","Sternberg Task ","10","12070","14","yes","1024"
"73.33333333333333","73.33333333333333","837.4666666666667","837.4666666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","14","0","14","14","0","0","14","14","0","0","14","14","14","NA","14","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","2","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","6 8","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","492","75721","12795","492","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","9","180207","77742","176911","177966","2001","165916","177978","134222","2015","153120","182221","178992","182713","NA","182220","NA","Sternberg Task ","11","12562","15","yes","1024"
"75","75","828.0625","828.0625","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","15","0","15","15","0","0","15","15","0","0","15","15","15","NA","15","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","3","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","6 2","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","687","75721","12795","687","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","186030","77742","182733","183788","2001","165916","183801","134222","2015","153120","188043","184815","188730","NA","188043","NA","Sternberg Task ","12","13249","16","yes","1024"
"76.47058823529412","76.47058823529412","813.4705882352941","813.4705882352941","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","16","0","16","16","0","0","16","16","0","0","16","16","16","NA","16","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","4","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","2 3","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","580","75721","12795","580","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","2","192050","77742","188752","189808","2001","165916","189820","134222","2015","153120","194063","190834","194643","NA","194063","NA","Sternberg Task ","13","13829","17","yes","1024"
"77.77777777777777","77.77777777777777","801.9444444444445","801.9444444444445","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","17","0","17","17","0","0","17","17","0","0","17","17","17","NA","17","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","5","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","606","75721","12795","606","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","197963","77742","194664","195719","2001","165916","195732","134222","2015","153120","199977","196747","200584","NA","199977","NA","Sternberg Task ","14","14435","18","yes","1024"
"78.94736842105263","78.94736842105263","845.3684210526316","845.3684210526316","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","18","0","18","18","0","0","18","18","0","0","18","18","18","NA","18","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","6","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.5","3","y","0","left","right","right","left","NA","1627","75721","12795","1627","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","203903","77742","200605","201661","2001","165916","201673","134222","2015","153120","205917","202688","207545","NA","205917","NA","Sternberg Task ","15","16062","19","yes","1024"
"75","75","834.55","834.55","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","19","0","19","19","0","0","19","19","0","0","19","19","19","NA","19","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","7","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","6 9 3 1","Lentiform Loewenfeld","3.3.5","4","y","0","right","right","right","right","NA","629","75721","12795","629","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","210865","77742","207567","208622","2001","165916","208635","134222","2015","153120","212879","209649","213509","NA","212878","NA","Sternberg Task ","15","16691","20","yes","1024"
"76.19047619047619","76.19047619047619","830.6190476190476","830.6190476190476","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","20","0","20","20","0","0","20","20","0","0","20","20","20","NA","20","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","8","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","7 1 5 6 3","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","752","75721","12795","752","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","216828","77742","207567","214586","2001","165916","214598","213529","2015","153120","218842","215612","219595","NA","218842","NA","Sternberg Task ","16","17443","21","yes","1024"
"77.27272727272727","77.27272727272727","830.2727272727273","830.2727272727273","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","21","0","21","21","0","0","21","21","0","0","21","21","21","NA","21","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","9","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","823","75721","12795","823","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","222915","77742","219616","220672","2001","165916","220685","213529","2015","153120","224928","221699","225752","NA","224928","NA","Sternberg Task ","17","18266","22","yes","1024"
"78.26086956521739","78.26086956521739","818.8260869565217","818.8260869565217","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","22","0","22","22","0","0","22","22","0","0","22","22","22","NA","22","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","10","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","8 7 3","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","567","75721","12795","567","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","229070","77742","225773","226828","2001","165916","226840","213529","2015","153120","231083","227855","231651","NA","231083","NA","Sternberg Task ","18","18833","23","yes","1024"
"75","75","808.9166666666666","808.9166666666666","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","23","0","23","23","0","0","23","23","0","0","23","23","23","NA","23","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","6 5","Lentiform Loewenfeld","3.3.5","2","y","0","right","right","right","right","NA","581","75721","12795","581","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","234970","77742","231671","232727","2001","165916","232739","213529","2015","153120","236983","233754","237565","NA","236983","NA","Sternberg Task ","18","19414","24","yes","1024"
"76","76","801.4","801.4","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","24","0","24","24","0","0","24","24","0","0","24","24","24","NA","24","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","12","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","621","75721","12795","621","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","240884","77742","231671","238641","2001","165916","238653","237585","2015","153120","242898","239668","243519","NA","242898","NA","Sternberg Task ","19","20035","25","yes","1024"
"76.92307692307692","76.92307692307692","800.8076923076923","800.8076923076923","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","25","0","25","25","0","0","25","25","0","0","25","25","25","NA","25","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","13","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","5 3 8 7 2 4","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","786","75721","12795","786","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","246841","77742","243540","244598","2001","165916","244611","237585","2015","153120","248855","245626","249641","NA","248854","NA","Sternberg Task ","20","20821","26","yes","1024"
"77.77777777777777","77.77777777777777","843.2222222222222","843.2222222222222","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","26","0","26","26","0","0","26","26","0","0","26","26","26","NA","26","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","14","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","1946","75721","12795","1946","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","252964","77742","249666","250721","2001","165916","250734","237585","2015","153120","254978","251748","256924","NA","254978","NA","Sternberg Task ","21","22767","27","yes","1024"
"78.57142857142857","78.57142857142857","846.2857142857143","846.2857142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","27","0","27","27","0","0","27","27","0","0","27","27","27","NA","27","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","15","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","929","75721","12795","929","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","260243","77742","256945","258001","2001","165916","258013","237585","2015","153120","262256","259028","263186","NA","262256","NA","Sternberg Task ","22","23696","28","yes","1024"
"75.86206896551724","75.86206896551724","843.1379310344828","843.1379310344828","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","28","0","28","28","0","0","28","28","0","0","28","28","28","NA","28","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","16","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","4 8 1 2","Lentiform Loewenfeld","3.3.5","0","n","0","left","right","right","left","NA","755","75721","12795","755","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","266506","77742","263207","264263","2001","165916","264275","237585","2015","153120","268519","265290","269275","NA","268519","NA","Sternberg Task ","22","24451","29","yes","1024"
"76.66666666666667","76.66666666666667","835.4","835.4","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","29","0","29","29","0","0","29","29","0","0","29","29","29","NA","29","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","17","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","6 9 4 5 3 2","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","right","NA","611","75721","12795","611","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","272596","77742","263207","270351","2001","165916","270364","269296","2015","153120","274609","271379","275221","NA","274609","NA","Sternberg Task ","23","25062","30","yes","1024"
"74.19354838709677","74.19354838709677","834.2903225806451","834.2903225806451","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","30","0","30","30","0","0","30","30","0","0","30","30","30","NA","30","0","Fri Oct 23 19:29:49 2020","The main experiment item","yes","NA","SternbergTask.osexp","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","18","11","/Users/kaylaredder/Desktop/Tarleton /AdvancedQuant/Lab3/FR- subject-1.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.5","0","n","0","left","right","right","left","NA","801","75721","12795","801","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","278544","77742","275243","276300","2001","165916","276313","269296","2015","153120","280558","277327","281360","NA","280558","NA","Sternberg Task ","23","25863","31","yes","1024"
