acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_isi,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_isi,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
92.85714286,92.85714286,593.7857143,593.7857143,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,13,0,13,0,13,0,0,0,13,13,13,13,13,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,13,13,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,NA,h,562,NA,20415,NA,NA,562,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,23826,NA,NA,42535,3403,NA,NA,47354,3410,NA,NA,46309,47457,48020,47352,47457,Flanker Task,13,8313,14,yes,1024
93.33333333,93.33333333,586.4666667,586.4666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,14,0,14,0,14,0,0,0,14,14,14,14,14,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,14,14,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,NA,h,484,NA,20415,NA,NA,484,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,23826,NA,NA,42535,3403,NA,NA,49095,3410,NA,NA,48031,49199,49683,49094,49198,Flanker Task,14,8797,15,yes,1024
87.5,87.5,578.125,578.125,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,15,0,15,0,15,0,0,0,15,15,15,15,15,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,15,15,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,NA,h,453,NA,20415,NA,NA,453,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,23826,NA,NA,42535,3403,NA,NA,50753,3410,NA,NA,49696,50857,51310,50751,50857,Flanker Task,14,9250,16,yes,1024
88.23529412,88.23529412,580.1764706,580.1764706,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,16,0,16,0,16,0,0,0,16,16,16,16,16,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,16,16,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,NA,s,613,NA,20415,NA,NA,613,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,23826,NA,NA,51323,3403,NA,NA,52870,3410,NA,NA,51824,52972,53586,52868,52971,Flanker Task,15,9863,17,yes,1024
88.88888889,88.88888889,578.8333333,578.8333333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,17,0,17,0,17,0,0,0,17,17,17,17,17,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,17,17,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,NA,h,556,NA,20415,NA,NA,556,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,23826,NA,NA,51323,3403,NA,NA,54643,3410,NA,NA,53597,54746,55302,54641,54746,Flanker Task,16,10419,18,yes,1024
89.47368421,89.47368421,575.8421053,575.8421053,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,18,0,18,0,18,0,0,0,18,18,18,18,18,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,18,18,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,NA,s,522,NA,20415,NA,NA,522,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,23826,NA,NA,51323,3403,NA,NA,56362,3410,NA,NA,55316,56466,56989,56360,56465,Flanker Task,17,10941,19,yes,1024
90,90,572,572,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,19,0,19,0,19,0,0,0,19,19,19,19,19,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,19,19,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,NA,h,499,NA,20415,NA,NA,499,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,23826,NA,NA,51323,3403,NA,NA,58046,3410,NA,NA,57001,58149,58648,58044,58149,Flanker Task,18,11440,20,yes,1024
90.47619048,90.47619048,568.1904762,568.1904762,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,20,0,20,0,20,0,0,0,20,20,20,20,20,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,20,20,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,NA,h,492,NA,20415,NA,NA,492,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,23826,NA,NA,51323,3403,NA,NA,59707,3410,NA,NA,58661,59811,60303,59705,59811,Flanker Task,19,11932,21,yes,1024
90.90909091,90.90909091,564.4090909,564.4090909,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,21,0,21,0,21,0,0,0,21,21,21,21,21,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,21,21,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,NA,h,485,NA,20415,NA,NA,485,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,23826,NA,NA,51323,3403,NA,NA,61384,3410,NA,NA,60316,61485,61970,61382,61485,Flanker Task,20,12417,22,yes,1024
86.95652174,86.95652174,558.2173913,558.2173913,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,22,0,22,0,22,0,0,0,22,22,22,22,22,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,22,22,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,NA,h,422,NA,20415,NA,NA,422,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,23826,NA,NA,51323,3403,NA,NA,63029,3410,NA,NA,61982,63131,63553,63028,63131,Flanker Task,20,12839,23,yes,1024
87.5,87.5,559.4583333,559.4583333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,23,0,23,0,23,0,0,0,23,23,23,23,23,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,23,23,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,NA,h,588,NA,20415,NA,NA,588,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,23826,NA,NA,63565,3403,NA,NA,65112,3410,NA,NA,64066,65213,65801,65109,65213,Flanker Task,21,13427,24,yes,1024
88,88,562.56,562.56,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,24,0,24,0,24,0,0,0,24,24,24,24,24,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,24,24,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,NA,s,637,NA,20415,NA,NA,637,2,legacy,1024,2,48000,-16,experiment,SSSSS,0,even,23826,NA,NA,63565,3403,NA,NA,66859,3410,NA,NA,65814,66962,67600,66858,66962,Flanker Task,22,14064,25,yes,1024
88.46153846,88.46153846,563.6923077,563.6923077,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,25,0,25,0,25,0,0,0,25,25,25,25,25,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,25,25,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,NA,h,592,NA,20415,NA,NA,592,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,23826,NA,NA,63565,3403,NA,NA,68660,3410,NA,NA,67614,68762,69355,68657,68762,Flanker Task,23,14656,26,yes,1024
88.88888889,88.88888889,559.7037037,559.7037037,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,26,0,26,0,26,0,0,0,26,26,26,26,26,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,26,26,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,NA,s,456,NA,20415,NA,NA,456,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,23826,NA,NA,63565,3403,NA,NA,70413,3410,NA,NA,69367,70517,70973,70411,70517,Flanker Task,24,15112,27,yes,1024
89.28571429,89.28571429,560.5,560.5,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,27,0,27,0,27,0,0,0,27,27,27,27,27,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,27,27,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,NA,s,582,NA,20415,NA,NA,582,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,23826,NA,NA,63565,3403,NA,NA,72025,3410,NA,NA,70978,72128,72710,72023,72127,Flanker Task,25,15694,28,yes,1024
89.65517241,89.65517241,556.1034483,556.1034483,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,28,0,28,0,28,0,0,0,28,28,28,28,28,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,28,28,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,NA,h,433,NA,20415,NA,NA,433,2,legacy,1024,2,48000,-16,experiment,HHHHH,0,even,23826,NA,NA,63565,3403,NA,NA,73768,3410,NA,NA,72722,73870,74303,73766,73870,Flanker Task,26,16127,29,yes,1024
90,90,553.2,553.2,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,29,0,29,0,29,0,0,0,29,29,29,29,29,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,29,29,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,NA,s,469,NA,20415,NA,NA,469,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,23826,NA,NA,63565,3403,NA,NA,75361,3410,NA,NA,74316,75465,75934,75359,75465,Flanker Task,27,16596,30,yes,1024
90.32258065,90.32258065,553.0645161,553.0645161,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,30,0,30,0,30,0,0,0,30,30,30,30,30,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,30,30,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,NA,h,549,NA,20415,NA,NA,549,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,23826,NA,NA,63565,3403,NA,NA,76995,3410,NA,NA,75948,77096,77645,76992,77096,Flanker Task,28,17145,31,yes,1024
90.625,90.625,553.4375,553.4375,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,31,0,31,0,31,0,0,0,31,31,31,31,31,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,31,31,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,s,NA,NA,h,565,NA,20415,NA,NA,565,2,legacy,1024,2,48000,-16,experiment,SSHSS,0,even,23826,NA,NA,63565,3403,NA,NA,78725,3410,NA,NA,77658,78828,79393,78723,78827,Flanker Task,29,17710,32,yes,1024
90.90909091,90.90909091,553.1818182,553.1818182,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,32,0,32,0,32,0,0,0,32,32,32,32,32,9/15/2020 20:48,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020,no,mono,no,18,no,white,no,yes,768,legacy,32,32,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/RW-subject-0.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,s,NA,NA,s,545,NA,20415,NA,NA,545,2,legacy,1024,2,48000,-16,experiment,HHSHH,0,even,23826,NA,NA,63565,3403,NA,NA,80453,3410,NA,NA,79407,80554,81099,80450,80554,Flanker Task,30,18255,33,yes,1024
