"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Intructions1","correct_KeyboardResponse","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Faster","count_Finish","count_Fixation","count_ISI","count_Instruction3","count_Instructions2","count_Intructions1","count_KeyboardResponse","count_Logger","count_Sequence","count_Stimulus","count_experiment","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instruction3","response_Instructions2","response_Intructions1","response_KeyboardResponse","response_time","response_time_Finish","response_time_Instruction3","response_time_Instructions2","response_time_Intructions1","response_time_KeyboardResponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Faster","time_Finish","time_Fixation","time_ISI","time_Instruction3","time_Instructions2","time_Intructions1","time_KeyboardResponse","time_Logger","time_Sequence","time_Stimulus","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","662.5454545454545","662.5454545454545","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","10","10","0","10","10","0","0","0","10","10","10","10","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","725","NA","NA","NA","59375","725","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","63354","NA","NA","NA","NA","NA","81768","80706","NA","NA","3973","81872","82598","81761","81872","3959","Lab 2.1: Flanker Task","11","7288","11","yes","1024"
"100","100","646.3333333333334","646.3333333333334","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","11","11","0","11","11","0","0","0","11","11","11","11","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","468","NA","NA","NA","59375","468","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","63354","NA","NA","NA","NA","NA","83668","82608","NA","NA","3973","83773","84242","83662","83773","3959","Lab 2.1: Flanker Task","12","7756","12","yes","1024"
"100","100","652.6153846153846","652.6153846153846","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","12","12","0","12","12","0","0","0","12","12","12","12","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","12","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","728","NA","NA","NA","59375","728","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","63354","NA","NA","NA","NA","NA","85316","84253","NA","NA","3973","85421","86150","85310","85421","3959","Lab 2.1: Flanker Task","13","8484","13","yes","1024"
"100","100","636.7142857142857","636.7142857142857","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","13","13","0","13","13","0","0","0","13","13","13","13","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","13","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","430","NA","NA","NA","59375","430","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","63354","NA","NA","NA","NA","NA","87221","86161","NA","NA","3973","87325","87755","87215","87325","3959","Lab 2.1: Flanker Task","14","8914","14","yes","1024"
"100","100","625.6666666666666","625.6666666666666","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","14","14","0","14","14","0","0","0","14","14","14","14","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","14","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","471","NA","NA","NA","59375","471","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","63354","NA","NA","NA","NA","NA","88828","87766","NA","NA","3973","88932","89403","88823","88932","3959","Lab 2.1: Flanker Task","15","9385","15","yes","1024"
"100","100","613.25","613.25","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","15","15","0","15","15","0","0","0","15","15","15","15","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","15","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","427","NA","NA","NA","59375","427","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","63354","NA","NA","NA","NA","NA","90477","89415","NA","NA","3973","90581","91008","90471","90581","3959","Lab 2.1: Flanker Task","16","9812","16","yes","1024"
"100","100","601.3529411764706","601.3529411764706","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","16","16","0","16","16","0","0","0","16","16","16","16","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","16","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","411","NA","NA","NA","59375","411","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","63354","NA","NA","NA","NA","NA","92083","91020","NA","NA","3973","92187","92598","92077","92187","3959","Lab 2.1: Flanker Task","17","10223","17","yes","1024"
"100","100","596.5555555555555","596.5555555555555","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","17","17","0","17","17","0","0","0","17","17","17","17","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","17","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","515","NA","NA","NA","59375","515","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","63354","NA","NA","NA","NA","NA","93672","92609","NA","NA","3973","93776","94291","93666","93776","3959","Lab 2.1: Flanker Task","18","10738","18","yes","1024"
"100","100","595.7894736842105","595.7894736842105","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","18","18","0","18","18","0","0","0","18","18","18","18","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","18","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","582","NA","NA","NA","59375","582","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","63354","NA","NA","NA","NA","NA","95365","94303","NA","NA","3973","95470","96052","95360","95469","3959","Lab 2.1: Flanker Task","19","11320","19","yes","1024"
"100","100","586","586","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","19","19","0","19","19","0","0","0","19","19","19","19","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","19","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","400","NA","NA","NA","59375","400","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","63354","NA","NA","NA","NA","NA","97125","96064","NA","NA","3973","97229","97629","97120","97229","3959","Lab 2.1: Flanker Task","20","11720","20","yes","1024"
"100","100","579.8571428571429","579.8571428571429","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","20","20","0","20","20","0","0","0","20","20","20","20","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","20","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","457","NA","NA","NA","59375","457","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","63354","NA","NA","NA","NA","NA","98705","97640","NA","NA","3973","98809","99267","98699","98809","3959","Lab 2.1: Flanker Task","21","12177","21","yes","1024"
"100","100","573.0454545454545","573.0454545454545","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","21","21","0","21","21","0","0","0","21","21","21","21","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","21","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","430","NA","NA","NA","59375","430","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","63354","NA","NA","NA","NA","NA","100340","99279","NA","NA","3973","100444","100875","100335","100444","3959","Lab 2.1: Flanker Task","22","12607","22","yes","1024"
"100","100","573.2173913043479","573.2173913043479","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","22","22","0","22","22","0","0","0","22","22","22","22","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","22","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","577","NA","NA","NA","59375","577","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","63354","NA","NA","NA","NA","NA","101948","100886","NA","NA","3973","102052","102629","101943","102052","3959","Lab 2.1: Flanker Task","23","13184","23","yes","1024"
"100","100","569.3333333333334","569.3333333333334","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","23","23","0","23","23","0","0","0","23","23","23","23","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","23","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","480","NA","NA","NA","59375","480","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","63354","NA","NA","NA","NA","NA","103698","102640","NA","NA","3973","103802","104283","103693","103802","3959","Lab 2.1: Flanker Task","24","13664","24","yes","1024"
"100","100","567.12","567.12","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","24","24","0","24","24","0","0","0","24","24","24","24","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","24","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","514","NA","NA","NA","59375","514","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","63354","NA","NA","NA","NA","NA","105359","104295","NA","NA","3973","105463","105978","105353","105463","3959","Lab 2.1: Flanker Task","25","14178","25","yes","1024"
"100","100","560.5384615384615","560.5384615384615","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","25","25","0","25","25","0","0","0","25","25","25","25","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","25","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","396","NA","NA","NA","59375","396","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","63354","NA","NA","NA","NA","NA","107051","105990","NA","NA","3973","107155","107552","107045","107155","3959","Lab 2.1: Flanker Task","26","14574","26","yes","1024"
"100","100","558.8148148148148","558.8148148148148","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","26","26","0","26","26","0","0","0","26","26","26","26","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","26","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","514","NA","NA","NA","59375","514","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","63354","NA","NA","NA","NA","NA","108626","107563","NA","NA","3973","108731","109246","108620","108730","3959","Lab 2.1: Flanker Task","27","15088","27","yes","1024"
"100","100","553.8214285714286","553.8214285714286","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","27","27","0","27","27","0","0","0","27","27","27","27","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","27","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","419","NA","NA","NA","59375","419","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","63354","NA","NA","NA","NA","NA","110317","109257","NA","NA","3973","110421","110841","110312","110421","3959","Lab 2.1: Flanker Task","28","15507","28","yes","1024"
"100","100","553.551724137931","553.551724137931","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","h","0","0","0","28","28","0","28","28","0","0","0","28","28","28","28","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","28","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","546","NA","NA","NA","59375","546","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","63354","NA","NA","NA","NA","NA","111919","110853","NA","NA","3973","112023","112570","111911","112023","3959","Lab 2.1: Flanker Task","29","16053","29","yes","1024"
"100","100","549.9666666666667","549.9666666666667","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","29","29","0","29","29","0","0","0","29","29","29","29","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","29","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","446","NA","NA","NA","59375","446","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","63354","NA","NA","NA","NA","NA","113641","112582","NA","NA","3973","113745","114192","113635","113745","3959","Lab 2.1: Flanker Task","30","16499","30","yes","1024"
"100","100","548.483870967742","548.483870967742","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","30","30","0","30","30","0","0","0","30","30","30","30","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","30","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","504","NA","NA","NA","59375","504","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","63354","NA","NA","NA","NA","NA","115257","114198","NA","NA","3973","115361","115866","115251","115361","3959","Lab 2.1: Flanker Task","31","17003","31","yes","1024"
"100","100","545.96875","545.96875","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","31","31","0","31","31","0","0","0","31","31","31","31","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","31","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","NA","NA","NA","h","h","468","NA","NA","NA","59375","468","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","63354","NA","NA","NA","NA","NA","116933","115877","NA","NA","3973","117037","117506","116929","117037","3959","Lab 2.1: Flanker Task","32","17471","32","yes","1024"
"100","100","549.0909090909091","549.0909090909091","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","32","32","0","32","32","0","0","0","32","32","32","32","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","32","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","649","NA","NA","NA","59375","649","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","63354","NA","NA","NA","NA","NA","118575","117517","NA","NA","3973","118679","119329","118569","118679","3959","Lab 2.1: Flanker Task","33","18120","33","yes","1024"
"100","100","548.7647058823529","548.7647058823529","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","33","33","0","33","33","0","0","0","33","33","33","33","0","Sun Sep 25 15:55:40 2022","1500","The main experiment item","yes","Lab21FlankerTask.osexp","/Users/alexisparrish/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","33","/Users/alexisparrish/Desktop/DP-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","NA","NA","NA","h","s","538","NA","NA","NA","59375","538","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","63354","NA","NA","NA","NA","NA","120397","119340","NA","NA","3973","120501","121040","120393","120501","3959","Lab 2.1: Flanker Task","34","18658","34","yes","1024"
