acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,condition,correct,correct_instructions1,correct_keyboard_response,correct_response,count_ISI,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_faster,count_fixation,count_getting_started,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_new_sketchpad,count_sequence,count_stimulus,count_welcome,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_new_sketchpad,response_time,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_new_sketchpad,response_time_welcome,response_welcome,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_faster,time_fixation,time_getting_started,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_new_sketchpad,time_sequence,time_stimulus,time_welcome,title,total_correct,total_response_time,total_responses,width
100,100,765,765,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,h,10,0,0,0,10,0,10,10,NA,0,0,0,10,10,0,10,10,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,10,10,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,621,19897,NA,NA,621,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,42060,23526,NA,NA,NA,3623,NA,43091,NA,3628,NA,NA,43192,43814,NA,43090,43192,NA,Flanker Task ,11,8425,11,1024
100,100,750,750,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,11,0,0,0,11,0,11,11,NA,0,0,0,11,11,0,11,11,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,11,11,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,578,19897,NA,NA,578,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,43818,23526,NA,NA,NA,3623,NA,44900,NA,3628,NA,NA,45002,45580,NA,44899,45002,NA,Flanker Task ,12,9003,12,1024
100,100,734,734,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,12,0,0,0,12,0,12,12,NA,0,0,0,12,12,0,12,12,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,12,12,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,544,19897,NA,NA,544,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,45586,23526,NA,NA,NA,3623,NA,46662,NA,3628,NA,NA,46763,47308,NA,46660,46763,NA,Flanker Task ,13,9547,13,1024
100,100,712,712,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,13,0,0,0,13,0,13,13,NA,0,0,0,13,13,0,13,13,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,13,13,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,431,19897,NA,NA,431,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,47311,23526,NA,NA,NA,3623,NA,48393,NA,3628,NA,NA,48496,48928,NA,48391,48495,NA,Flanker Task ,14,9978,14,1024
100,100,703,703,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,14,0,0,0,14,0,14,14,NA,0,0,0,14,14,0,14,14,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,14,14,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,577,19897,NA,NA,577,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,48933,23526,NA,NA,NA,3623,NA,49987,NA,3628,NA,NA,50088,50665,NA,49986,50088,NA,Flanker Task ,15,10555,15,1024
100,100,689,689,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,15,0,0,0,15,0,15,15,NA,0,0,0,15,15,0,15,15,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,15,15,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,474,19897,NA,NA,474,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,50668,23526,NA,NA,NA,3623,NA,51749,NA,3628,NA,NA,51851,52325,NA,51746,51851,NA,Flanker Task ,16,11029,16,1024
100,100,686,686,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,16,0,0,0,16,0,16,16,NA,0,0,0,16,16,0,16,16,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,16,16,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,641,19897,NA,NA,641,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,52329,23526,NA,NA,NA,3623,NA,53405,NA,3628,NA,NA,53506,54148,NA,53402,53506,NA,Flanker Task ,17,11670,17,1024
100,100,682,682,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,h,17,0,0,0,17,0,17,17,NA,0,0,0,17,17,0,17,17,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,17,17,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,606,19897,NA,NA,606,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,54151,23526,NA,NA,NA,3623,NA,55221,NA,3628,NA,NA,55323,55930,NA,55219,55322,NA,Flanker Task ,18,12276,18,1024
100,100,677,677,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,18,0,0,0,18,0,18,18,NA,0,0,0,18,18,0,18,18,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,18,18,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,593,19897,NA,NA,593,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,55934,23526,NA,NA,NA,3623,NA,57010,NA,3628,NA,NA,57112,57705,NA,57008,57111,NA,Flanker Task ,19,12869,19,1024
100,100,667,667,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,19,0,0,0,19,0,19,19,NA,0,0,0,19,19,0,19,19,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,19,19,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,486,19897,NA,NA,486,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,57709,23526,NA,NA,NA,3623,NA,58785,NA,3628,NA,NA,58887,59374,NA,58782,58887,NA,Flanker Task ,20,13355,20,1024
100,100,662,662,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,20,0,0,0,20,0,20,20,NA,0,0,0,20,20,0,20,20,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,20,20,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,550,19897,NA,NA,550,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,59378,23526,NA,NA,NA,3623,NA,60477,NA,3628,NA,NA,60580,61131,NA,60476,60580,NA,Flanker Task ,21,13905,21,1024
100,100,656,656,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,h,21,0,0,0,21,0,21,21,NA,0,0,0,21,21,0,21,21,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,21,21,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,535,19897,NA,NA,535,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,61137,23526,NA,NA,NA,3623,NA,62217,NA,3628,NA,NA,62319,62855,NA,62215,62318,NA,Flanker Task ,22,14440,22,1024
100,100,649,649,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,22,0,0,0,22,0,22,22,NA,0,0,0,22,22,0,22,22,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,22,22,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,487,19897,NA,NA,487,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,62860,23526,NA,NA,NA,3623,NA,63942,NA,3628,NA,NA,64044,64532,NA,63939,64043,NA,Flanker Task ,23,14927,23,1024
100,100,643,643,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,h,23,0,0,0,23,0,23,23,NA,0,0,0,23,23,0,23,23,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,23,23,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,517,19897,NA,NA,517,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,64536,23526,NA,NA,NA,3623,NA,65619,NA,3628,NA,NA,65721,66239,NA,65616,65721,NA,Flanker Task ,24,15444,24,1024
100,100,635,635,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,24,0,0,0,24,0,24,24,NA,0,0,0,24,24,0,24,24,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,24,24,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,453,19897,NA,NA,453,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,66242,23526,NA,NA,NA,3623,NA,67323,NA,3628,NA,NA,67425,67879,NA,67321,67425,NA,Flanker Task ,25,15897,25,1024
100,100,636,636,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,25,0,0,0,25,0,25,25,NA,0,0,0,25,25,0,25,25,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,25,25,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,641,19897,NA,NA,641,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,67884,23526,NA,NA,NA,3623,NA,68976,NA,3628,NA,NA,69078,69720,NA,68974,69078,NA,Flanker Task ,26,16538,26,1024
100,100,638,638,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,26,0,0,0,26,0,26,26,NA,0,0,0,26,26,0,26,26,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,26,26,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,695,19897,NA,NA,695,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,69724,23526,NA,NA,NA,3623,NA,70807,NA,3628,NA,NA,70909,71604,NA,70804,70908,NA,Flanker Task ,27,17233,27,1024
100,100,636,636,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,h,27,0,0,0,27,0,27,27,NA,0,0,0,27,27,0,27,27,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,27,27,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,581,19897,NA,NA,581,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,71608,23526,NA,NA,NA,3623,NA,72695,NA,3628,NA,NA,72797,73379,NA,72693,72797,NA,Flanker Task ,28,17814,28,1024
100,100,633,633,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,28,0,0,0,28,0,28,28,NA,0,0,0,28,28,0,28,28,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,28,28,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,555,19897,NA,NA,555,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,73383,23526,NA,NA,NA,3623,NA,74460,NA,3628,NA,NA,74562,75118,NA,74457,74561,NA,Flanker Task ,29,18369,29,1024
100,100,628,628,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,h,29,0,0,0,29,0,29,29,NA,0,0,0,29,29,0,29,29,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,29,29,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,488,19897,NA,NA,488,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,75121,23526,NA,NA,NA,3623,NA,76219,NA,3628,NA,NA,76321,76810,NA,76217,76321,NA,Flanker Task ,30,18857,30,1024
100,100,628,628,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,30,0,0,0,30,0,30,30,NA,0,0,0,30,30,0,30,30,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,30,30,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,635,19897,NA,NA,635,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,76814,23526,NA,NA,NA,3623,NA,77906,NA,3628,NA,NA,78008,78644,NA,77903,78008,NA,Flanker Task ,31,19492,31,1024
100,100,626,626,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,h,31,0,0,0,31,0,31,31,NA,0,0,0,31,31,0,31,31,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,31,31,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,541,19897,NA,NA,541,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,78654,23526,NA,NA,NA,3623,NA,79742,NA,3628,NA,NA,79845,80387,NA,79740,79845,NA,Flanker Task ,32,20033,32,1024
100,100,622,622,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,32,0,0,0,32,0,32,32,NA,0,0,0,32,32,0,32,32,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,32,32,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,506,19897,NA,NA,506,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,80390,23526,NA,NA,NA,3623,NA,81477,NA,3628,NA,NA,81579,82086,NA,81475,81579,NA,Flanker Task ,33,20539,33,1024
100,100,619,619,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,33,0,0,0,33,0,33,33,NA,0,0,0,33,33,0,33,33,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,33,33,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,512,19897,NA,NA,512,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,82090,23526,NA,NA,NA,3623,NA,83176,NA,3628,NA,NA,83278,83791,NA,83173,83277,NA,Flanker Task ,34,21051,34,1024
