acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_isi,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_isi,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,587.1818182,587.1818182,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,10,0,10,0,10,0,0,0,10,10,10,10,10,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,10,10,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,538,NA,34493,NA,NA,538,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,38710,NA,NA,NA,4207,NA,NA,56828,4216,NA,NA,55779,56932,57471,56826,56932,Flanker Task,11,6459,11,yes,1024
100,100,586.25,586.25,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,11,0,11,0,11,0,0,0,11,11,11,11,11,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,H,NA,S,NA,NA,H,576,NA,34493,NA,NA,576,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,38710,NA,NA,NA,4207,NA,NA,58533,4216,NA,NA,57484,58634,59211,58531,58634,Flanker Task,12,7035,12,yes,1024
100,100,583.6923077,583.6923077,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,12,0,12,0,12,0,0,0,12,12,12,12,12,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,12,12,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,H,NA,S,NA,NA,H,553,NA,34493,NA,NA,553,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,38710,NA,NA,NA,4207,NA,NA,60270,4216,NA,NA,59223,60373,60926,60268,60372,Flanker Task,13,7588,13,yes,1024
100,100,579.3571429,579.3571429,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,13,0,13,0,13,0,0,0,13,13,13,13,13,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,13,13,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,523,NA,34493,NA,NA,523,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,38710,NA,NA,NA,4207,NA,NA,61993,4216,NA,NA,60940,62094,62618,61990,62094,Flanker Task,14,8111,14,yes,1024
100,100,577.8666667,577.8666667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,14,0,14,0,14,0,0,0,14,14,14,14,14,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,14,14,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,557,NA,34493,NA,NA,557,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,38710,NA,NA,NA,4207,NA,NA,63672,4216,NA,NA,62622,63775,64332,63670,63775,Flanker Task,15,8668,15,yes,1024
100,100,570.9375,570.9375,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,15,0,15,0,15,0,0,0,15,15,15,15,15,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,15,15,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,467,NA,34493,NA,NA,467,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,38710,NA,NA,NA,4207,NA,NA,65407,4216,NA,NA,64344,65510,65977,65405,65510,Flanker Task,16,9135,16,yes,1024
100,100,572.2352941,572.2352941,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,16,0,16,0,16,0,0,0,16,16,16,16,16,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,16,16,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,593,NA,34493,NA,NA,593,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,38710,NA,NA,NA,4207,NA,NA,67032,4216,NA,NA,65983,67133,67726,67030,67133,Flanker Task,17,9728,17,yes,1024
100,100,567.6666667,567.6666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,17,0,17,0,17,0,0,0,17,17,17,17,17,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,17,17,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,H,NA,S,NA,NA,H,490,NA,34493,NA,NA,490,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,38710,NA,NA,NA,4207,NA,NA,68786,4216,NA,NA,67739,68888,69379,68784,68888,Flanker Task,18,10218,18,yes,1024
100,100,562.1052632,562.1052632,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,18,0,18,0,18,0,0,0,18,18,18,18,18,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,18,18,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,462,NA,34493,NA,NA,462,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,38710,NA,NA,NA,4207,NA,NA,70441,4216,NA,NA,69391,70542,71004,70439,70542,Flanker Task,19,10680,19,yes,1024
100,100,557.9,557.9,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,19,0,19,0,19,0,0,0,19,19,19,19,19,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,19,19,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,478,NA,34493,NA,NA,478,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,38710,NA,NA,NA,4207,NA,NA,72088,4216,NA,NA,71018,72192,72670,72085,72192,Flanker Task,20,11158,20,yes,1024
100,100,554.3333333,554.3333333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,20,0,20,0,20,0,0,0,20,20,20,20,20,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,20,20,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,483,NA,34493,NA,NA,483,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,38710,NA,NA,NA,4207,NA,NA,73723,4216,NA,NA,72674,73827,74311,73721,73827,Flanker Task,21,11641,21,yes,1024
100,100,550.2272727,550.2272727,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,21,0,21,0,21,0,0,0,21,21,21,21,21,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,21,21,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,464,NA,34493,NA,NA,464,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,38710,NA,NA,NA,4207,NA,NA,75372,4216,NA,NA,74324,75476,75940,75370,75476,Flanker Task,22,12105,22,yes,1024
95.65217391,95.65217391,541.9130435,541.9130435,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,22,0,22,0,22,0,0,0,22,22,22,22,22,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,22,22,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,359,NA,34493,NA,NA,359,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,38710,NA,NA,NA,4207,NA,NA,77003,4216,NA,NA,75954,77105,77465,77001,77104,Flanker Task,22,12464,23,yes,1024
95.83333333,95.83333333,541.7083333,541.7083333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,23,0,23,0,23,0,0,0,23,23,23,23,23,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,23,23,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,H,NA,S,NA,NA,H,537,NA,34493,NA,NA,537,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,38710,NA,NA,77477,4207,NA,NA,79025,4216,NA,NA,77978,79126,79664,79023,79126,Flanker Task,23,13001,24,yes,1024
96,96,538.72,538.72,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,24,0,24,0,24,0,0,0,24,24,24,24,24,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,24,24,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,H,NA,S,NA,NA,H,467,NA,34493,NA,NA,467,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,38710,NA,NA,77477,4207,NA,NA,80729,4216,NA,NA,79676,80833,81300,80726,80833,Flanker Task,24,13468,25,yes,1024
96.15384615,96.15384615,535.2692308,535.2692308,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,25,0,25,0,25,0,0,0,25,25,25,25,25,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,25,25,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,H,NA,S,NA,NA,H,449,NA,34493,NA,NA,449,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,38710,NA,NA,77477,4207,NA,NA,82357,4216,NA,NA,81308,82461,82911,82355,82461,Flanker Task,25,13917,26,yes,1024
96.2962963,96.2962963,532.5925926,532.5925926,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,26,0,26,0,26,0,0,0,26,26,26,26,26,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,26,26,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,463,NA,34493,NA,NA,463,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,38710,NA,NA,77477,4207,NA,NA,83972,4216,NA,NA,82923,84073,84537,83970,84073,Flanker Task,26,14380,27,yes,1024
96.42857143,96.42857143,531.0357143,531.0357143,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,27,0,27,0,27,0,0,0,27,27,27,27,27,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,27,27,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,489,NA,34493,NA,NA,489,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,38710,NA,NA,77477,4207,NA,NA,85598,4216,NA,NA,84550,85700,86189,85595,85700,Flanker Task,27,14869,28,yes,1024
96.55172414,96.55172414,531.0344828,531.0344828,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,28,0,28,0,28,0,0,0,28,28,28,28,28,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,28,28,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,531,NA,34493,NA,NA,531,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,38710,NA,NA,77477,4207,NA,NA,87241,4216,NA,NA,86193,87343,87875,87239,87343,Flanker Task,28,15400,29,yes,1024
96.66666667,96.66666667,529.3333333,529.3333333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,29,0,29,0,29,0,0,0,29,29,29,29,29,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,29,29,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,S,NA,S,NA,NA,S,480,NA,34493,NA,NA,480,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,38710,NA,NA,77477,4207,NA,NA,88936,4216,NA,NA,87887,89039,89520,88933,89039,Flanker Task,29,15880,30,yes,1024
96.77419355,96.77419355,528.1612903,528.1612903,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,30,0,30,0,30,0,0,0,30,30,30,30,30,9/16/2020 21:19,1500,The main experiment item,yes,FlankerTask Rene Wallace.osexp,C:\Users\18177\OneDrive\Documents\School\Grad School\Fall 2020\Lab 2 FlankerTask,no,mono,no,18,no,white,no,yes,768,legacy,30,30,C:/Users/18177/OneDrive/Documents/School/Grad School/Fall 2020/Lab 2 FlankerTask/RW-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,H,NA,S,NA,NA,H,493,NA,34493,NA,NA,493,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,38710,NA,NA,77477,4207,NA,NA,90581,4216,NA,NA,89532,90682,91175,90579,90682,Flanker Task,30,16373,31,yes,1024
