"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_memorySet","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_new_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_memorySet","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"63","63","1028","1028","black","practice","legacy","legacy","legacy","0","undefined","0","left","10","10","10","0","0","10","10","0","0","10","10","10","0","10","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","10","10","/Users/test/Desktop/AT-subject-3.csv","legacy","1 5 2 9","Melodramatic Milgram","4.0.5","2","y","0","right","right","NA","right","NA","819.0","73722","NA","819","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","145399","142142","143191","4503","NA","143193","136733","4613","NA","144197","147402","148222","78417","147402","NA","Sternberg Task","7","11314.0","11","1024"
"66","66","1010","1010","black","practice","legacy","legacy","legacy","1","undefined","1","right","11","11","11","0","0","11","11","0","0","11","11","11","0","11","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","11","11","/Users/test/Desktop/AT-subject-3.csv","legacy","3 1 9 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","NA","right","NA","810.0","73722","NA","810","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","151493","142142","149284","4503","NA","149287","148226","4613","NA","150289","153496","154307","78417","153495","NA","Sternberg Task","8","12124.0","12","1024"
"69","69","990","990","black","experiment","legacy","legacy","legacy","1","undefined","1","right","12","12","12","0","0","12","12","0","0","12","12","12","0","12","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","0","11","/Users/test/Desktop/AT-subject-3.csv","legacy","8 4 3 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","757.0","73722","13574","757","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","171187","154311","168974","4503","168890","168979","148226","4613","155315","169983","173190","173948","78417","173190","NA","Sternberg Task","9","12881.0","13","1024"
"71","71","973","973","black","experiment","legacy","legacy","legacy","1","undefined","1","left","13","13","13","0","0","13","13","0","0","13","13","13","0","13","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","1","11","/Users/test/Desktop/AT-subject-3.csv","legacy","6 7 9 3 1 2","Melodramatic Milgram","4.0.5","1","y","0","left","right","up","left","NA","744.0","73722","13574","744","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","177201","173951","174992","4503","168890","174994","148226","4613","155315","175998","179204","179949","78417","179204","NA","Sternberg Task","10","13625.0","14","1024"
"73","73","976","976","black","experiment","legacy","legacy","legacy","1","undefined","1","left","14","14","14","0","0","14","14","0","0","14","14","14","0","14","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","2","11","/Users/test/Desktop/AT-subject-3.csv","legacy","8 5 4 7 3 1","Melodramatic Milgram","4.0.5","2","y","0","left","right","up","left","NA","1016.0","73722","13574","1016","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","183210","179952","181001","4503","168890","181004","148226","4613","155315","182007","185213","186230","78417","185212","NA","Sternberg Task","11","14641.0","15","1024"
"75","75","968","968","black","experiment","legacy","legacy","legacy","1","undefined","1","right","15","15","15","0","0","15","15","0","0","15","15","15","0","15","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","3","11","/Users/test/Desktop/AT-subject-3.csv","legacy","2 3 8 5 6 7","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","847.0","73722","13574","847","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","189503","186234","187293","4503","168890","187297","148226","4613","155315","188299","191507","192355","78417","191507","NA","Sternberg Task","12","15488.0","16","1024"
"76","76","942","942","black","experiment","legacy","legacy","legacy","1","undefined","1","left","16","16","16","0","0","16","16","0","0","16","16","16","0","16","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","4","11","/Users/test/Desktop/AT-subject-3.csv","legacy","2 8 5 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","up","left","NA","528.0","73722","13574","528","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","195608","192359","193400","4503","168890","193403","148226","4613","155315","194405","197611","198140","78417","197610","NA","Sternberg Task","13","16016.0","17","1024"
"77","77","932","932","black","experiment","legacy","legacy","legacy","1","undefined","1","right","17","17","17","0","0","17","17","0","0","17","17","17","0","17","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","5","11","/Users/test/Desktop/AT-subject-3.csv","legacy","1 7 8 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","772.0","73722","13574","772","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","201396","198143","199187","4503","168890","199191","148226","4613","155315","200194","203399","204172","78417","203398","NA","Sternberg Task","14","16788.0","18","1024"
"78","78","923","923","black","experiment","legacy","legacy","legacy","1","undefined","1","left","18","18","18","0","0","18","18","0","0","18","18","18","0","18","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","6","11","/Users/test/Desktop/AT-subject-3.csv","legacy","4 3 2 5 8","Melodramatic Milgram","4.0.5","2","y","0","left","right","up","left","NA","757.0","73722","13574","757","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","207432","204176","205224","4503","168890","205227","148226","4613","155315","206230","209436","210194","78417","209435","NA","Sternberg Task","15","17545.0","19","1024"
"75","75","910","910","black","experiment","legacy","legacy","legacy","0","undefined","0","left","19","19","19","0","0","19","19","0","0","19","19","19","0","19","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","7","11","/Users/test/Desktop/AT-subject-3.csv","legacy","5 7 3 6 2","Melodramatic Milgram","4.0.5","5","y","0","right","right","up","right","NA","665.0","73722","13574","665","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","213460","210198","211250","4503","168890","211253","148226","4613","155315","212257","215463","216129","78417","215463","NA","Sternberg Task","15","18210.0","20","1024"
"76","76","907","907","black","experiment","legacy","legacy","legacy","1","undefined","1","right","20","20","20","0","0","20","20","0","0","20","20","20","0","20","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","8","11","/Users/test/Desktop/AT-subject-3.csv","legacy","1 6 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","845.0","73722","13574","845","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","219390","210198","217182","4503","168890","217184","216134","4613","155315","218188","221393","222240","78417","221392","NA","Sternberg Task","16","19055.0","21","1024"
"77","77","911","911","black","experiment","legacy","legacy","legacy","1","undefined","1","right","21","21","21","0","0","21","21","0","0","21","21","21","0","21","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","9","11","/Users/test/Desktop/AT-subject-3.csv","legacy","7 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","988.0","73722","13574","988","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","225524","222244","223314","4503","168890","223317","216134","4613","155315","224319","227527","228522","78417","227526","NA","Sternberg Task","17","20043.0","22","1024"
"78","78","914","914","black","experiment","legacy","legacy","legacy","1","undefined","1","left","22","22","22","0","0","22","22","0","0","22","22","22","0","22","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","10","11","/Users/test/Desktop/AT-subject-3.csv","legacy","4 1 5","Melodramatic Milgram","4.0.5","2","y","0","left","right","up","left","NA","998.0","73722","13574","998","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","231781","228531","229572","4503","168890","229575","216134","4613","155315","230578","233784","234783","78417","233784","NA","Sternberg Task","18","21041.0","23","1024"
"79","79","911","911","black","experiment","legacy","legacy","legacy","1","undefined","1","left","23","23","23","0","0","23","23","0","0","23","23","23","0","23","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","11","11","/Users/test/Desktop/AT-subject-3.csv","legacy","6 1 2","Melodramatic Milgram","4.0.5","3","y","0","left","right","up","left","NA","839.0","73722","13574","839","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","238043","234786","235834","4503","168890","235837","216134","4613","155315","236840","240046","240886","78417","240045","NA","Sternberg Task","19","21880.0","24","1024"
"80","80","903","903","black","experiment","legacy","legacy","legacy","1","undefined","1","left","24","24","24","0","0","24","24","0","0","24","24","24","0","24","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","12","11","/Users/test/Desktop/AT-subject-3.csv","legacy","7 8 6 3 1","Melodramatic Milgram","4.0.5","5","y","0","left","right","up","left","NA","695.0","73722","13574","695","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","244147","240890","241938","4503","168890","241941","216134","4613","155315","242944","246150","246846","78417","246150","NA","Sternberg Task","20","22575.0","25","1024"
"80","80","895","895","black","experiment","legacy","legacy","legacy","1","undefined","1","left","25","25","25","0","0","25","25","0","0","25","25","25","0","25","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","13","11","/Users/test/Desktop/AT-subject-3.csv","legacy","8 5 3 7 4 6","Melodramatic Milgram","4.0.5","6","y","0","left","right","up","left","NA","706.0","73722","13574","706","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","250114","246850","247904","4503","168890","247907","216134","4613","155315","248910","252117","252824","78417","252116","NA","Sternberg Task","21","23281.0","26","1024"
"81","81","891","891","black","experiment","legacy","legacy","legacy","1","undefined","1","right","26","26","26","0","0","26","26","0","0","26","26","26","0","26","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","14","11","/Users/test/Desktop/AT-subject-3.csv","legacy","7 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","789.0","73722","13574","789","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","8","256097","252828","253886","4503","168890","253889","216134","4613","155315","254892","258100","258890","78417","258100","NA","Sternberg Task","22","24070.0","27","1024"
"82","82","902","902","black","experiment","legacy","legacy","legacy","1","undefined","1","left","27","27","27","0","0","27","27","0","0","27","27","27","0","27","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","15","11","/Users/test/Desktop/AT-subject-3.csv","legacy","4 7 6 8 2 3","Melodramatic Milgram","4.0.5","6","y","0","left","right","up","left","NA","1209.0","73722","13574","1209","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","262216","258933","260006","4503","168890","260009","216134","4613","155315","261013","264219","265429","78417","264218","NA","Sternberg Task","23","25279.0","28","1024"
"82","82","890","890","black","experiment","legacy","legacy","legacy","1","undefined","1","left","28","28","28","0","0","28","28","0","0","28","28","28","0","28","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","16","11","/Users/test/Desktop/AT-subject-3.csv","legacy","2 3","Melodramatic Milgram","4.0.5","1","y","0","left","right","up","left","NA","545.0","73722","13574","545","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","2","268678","265433","266469","4503","168890","266472","216134","4613","155315","267475","270682","271228","78417","270682","NA","Sternberg Task","24","25824.0","29","1024"
"83","83","881","881","black","experiment","legacy","legacy","legacy","1","undefined","1","left","29","29","29","0","0","29","29","0","0","29","29","29","0","29","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","17","11","/Users/test/Desktop/AT-subject-3.csv","legacy","6 9 3 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","up","left","NA","613.0","73722","13574","613","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","274488","271232","272278","4503","168890","272282","216134","4613","155315","273284","276491","277105","78417","276491","NA","Sternberg Task","25","26437.0","30","1024"
"83","83","878","878","black","experiment","legacy","legacy","legacy","1","undefined","1","right","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","18","11","/Users/test/Desktop/AT-subject-3.csv","legacy","5 9 2 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","797.0","73722","13574","797","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","8","280365","277109","278158","4503","168890","278160","216134","4613","155315","279163","282369","283167","78417","282368","NA","Sternberg Task","26","27234.0","31","1024"
"84","84","871","871","black","experiment","legacy","legacy","legacy","1","undefined","1","left","31","31","31","0","0","31","31","0","0","31","31","31","0","31","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","19","11","/Users/test/Desktop/AT-subject-3.csv","legacy","4 9 7 8 5 3","Melodramatic Milgram","4.0.5","4","y","0","left","right","up","left","NA","669.0","73722","13574","669","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","286431","283173","284222","4503","168890","284225","216134","4613","155315","285228","288435","289105","78417","288434","NA","Sternberg Task","27","27903.0","32","1024"
"84","84","868","868","black","experiment","legacy","legacy","legacy","1","undefined","1","left","32","32","32","0","0","32","32","0","0","32","32","32","0","32","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","20","11","/Users/test/Desktop/AT-subject-3.csv","legacy","3 9 6 2","Melodramatic Milgram","4.0.5","4","y","0","left","right","up","left","NA","758.0","73722","13574","758","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","292368","289108","290159","4503","168890","290162","216134","4613","155315","291165","294371","295130","78417","294370","NA","Sternberg Task","28","28661.0","33","1024"
"85","85","868","868","black","experiment","legacy","legacy","legacy","1","undefined","1","right","33","33","33","0","0","33","33","0","0","33","33","33","0","33","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","21","11","/Users/test/Desktop/AT-subject-3.csv","legacy","9 5 3 2 8 6","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","866.0","73722","13574","866","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","298400","295134","296192","4503","168890","296195","216134","4613","155315","297198","300403","301270","78417","300403","NA","Sternberg Task","29","29527.0","34","1024"
"85","85","861","861","black","experiment","legacy","legacy","legacy","1","undefined","1","left","34","34","34","0","0","34","34","0","0","34","34","34","0","34","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","22","11","/Users/test/Desktop/AT-subject-3.csv","legacy","9 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","up","left","NA","633.0","73722","13574","633","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","304533","301274","302325","4503","168890","302328","216134","4613","155315","303330","306536","307170","78417","306535","NA","Sternberg Task","30","30160.0","35","1024"
"86","86","854","854","black","experiment","legacy","legacy","legacy","1","undefined","1","left","35","35","35","0","0","35","35","0","0","35","35","35","0","35","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","23","11","/Users/test/Desktop/AT-subject-3.csv","legacy","9 5 3 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","up","left","NA","611.0","73722","13574","611","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","310425","307174","308218","4503","168890","308220","216134","4613","155315","309223","312427","313039","78417","312427","NA","Sternberg Task","31","30771.0","36","1024"
"86","86","853","853","black","experiment","legacy","legacy","legacy","1","undefined","1","left","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","24","11","/Users/test/Desktop/AT-subject-3.csv","legacy","5 7 8 2 3 8","Melodramatic Milgram","4.0.5","5","y","0","left","right","up","left","NA","823.0","73722","13574","823","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","316299","313043","314091","4503","168890","314094","216134","4613","155315","315097","318302","319126","78417","318301","NA","Sternberg Task","32","31594.0","37","1024"
"86","86","854","854","black","experiment","legacy","legacy","legacy","1","undefined","1","right","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","25","11","/Users/test/Desktop/AT-subject-3.csv","legacy","1 5 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","861.0","73722","13574","861","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","322385","319130","320178","4503","168890","320180","216134","4613","155315","321183","324387","325249","78417","324387","NA","Sternberg Task","33","32455.0","38","1024"
"84","84","883","883","black","experiment","legacy","legacy","legacy","0","undefined","0","right","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","26","11","/Users/test/Desktop/AT-subject-3.csv","legacy","5","Melodramatic Milgram","4.0.5","0","n","0","None","right","up","None","NA","2000.0","73722","13574","2000","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","8","328525","325253","326316","4503","168890","326319","216134","4613","155315","327321","330529","332529","78417","330529","NA","Sternberg Task","33","34455.0","39","1024"
