"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_memorySet","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_new_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_memorySet","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"93","93","1040","1040","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","28","28","28","0","0","28","28","0","0","28","28","28","0","28","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","16","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","3 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","380.0","6164","4969","380","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","192718","189483","190511","2129","97965","190513","33698","2194","92996","191515","194721","195102","8371","194721","NA","Sternberg Task","27","30163.0","29","1024"
"93","93","1018","1018","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","29","29","29","0","0","29","29","0","0","29","29","29","0","29","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","17","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","5","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","377.0","6164","4969","377","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","198346","195104","196137","2129","97965","196140","33698","2194","92996","197143","200348","200726","8371","200348","NA","Sternberg Task","28","30540.0","30","1024"
"93","93","1005","1005","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","18","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","7 8 4 6 9 5","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","625.0","6164","4969","625","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","203976","200729","201768","2129","97965","201770","33698","2194","92996","202773","205979","206605","8371","205979","NA","Sternberg Task","29","31165.0","31","1024"
"93","93","987","987","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","31","31","31","0","0","31","31","0","0","31","31","31","0","31","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","19","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","8 5 4 7 3 1","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","447.0","6164","4969","447","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","209859","206609","207648","2129","97965","207652","33698","2194","92996","208655","211861","212309","8371","211861","NA","Sternberg Task","30","31612.0","32","1024"
"93","93","971","971","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","32","32","32","0","0","32","32","0","0","32","32","32","0","32","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","20","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","9 7 4 5 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","453.0","6164","4969","453","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","215560","212311","213350","2129","97965","213353","33698","2194","92996","214356","217563","218017","8371","217563","NA","Sternberg Task","31","32065.0","33","1024"
"94","94","961","961","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","33","33","33","0","0","33","33","0","0","33","33","33","0","33","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","21","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","3 9 8 1 6 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","609.0","6164","4969","609","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","221277","218020","219069","2129","97965","219072","33698","2194","92996","220074","223279","223888","8371","223279","NA","Sternberg Task","32","32674.0","34","1024"
"94","94","945","945","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","34","34","34","0","0","34","34","0","0","34","34","34","0","34","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","22","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","430.0","6164","4969","430","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","6","227128","223891","224920","2129","97965","224922","33698","2194","92996","225925","229131","229562","8371","229131","NA","Sternberg Task","33","33104.0","35","1024"
"94","94","929","929","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","35","35","35","0","0","35","35","0","0","35","35","35","0","35","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","23","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","9 1 7 2","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","357.0","6164","4969","357","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","232806","229565","230598","2129","97965","230601","33698","2194","92996","231604","234809","235167","8371","234809","NA","Sternberg Task","34","33461.0","36","1024"
"94","94","919","919","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","24","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","2 5 4 8 7","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","546.0","6164","4969","546","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","238418","235170","236207","2129","97965","236211","33698","2194","92996","237214","240421","240968","8371","240421","NA","Sternberg Task","35","34007.0","37","1024"
"94","94","906","906","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","25","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","8 3","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","428.0","6164","4969","428","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","244217","240971","242008","2129","97965","242013","33698","2194","92996","243015","246220","246649","8371","246219","NA","Sternberg Task","36","34435.0","38","1024"
"94","94","895","895","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","26","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","8 5 1 3 9","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","491.0","6164","4969","491","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","249897","246652","247690","2129","97965","247693","33698","2194","92996","248695","251899","252390","8371","251899","NA","Sternberg Task","37","34926.0","39","1024"
"95","95","890","890","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","27","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","1 6 4 3 9 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","712.0","6164","4969","712","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","255651","252393","253441","2129","97965","253445","33698","2194","92996","254448","257653","258366","8371","257653","NA","Sternberg Task","38","35638.0","40","1024"
"95","95","883","883","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","28","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","8 9 5 6 7","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","589.0","6164","4969","589","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","261604","258369","259398","2129","97965","259400","33698","2194","92996","260402","263606","264196","8371","263606","NA","Sternberg Task","39","36227.0","41","1024"
"95","95","874","874","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","29","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","4 3 2 5 8","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","484.0","6164","4969","484","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","267442","264200","265233","2129","97965","265236","33698","2194","92996","266238","269445","269930","8371","269445","NA","Sternberg Task","40","36711.0","42","1024"
"95","95","865","865","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","30","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","5 7 8 2 3 8","Melodramatic Milgram","4.0.5","5","y","0","left","left","left","left","NA","496.0","6164","4969","496","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","273182","269933","270970","2129","97965","270976","33698","2194","92996","271978","275184","275681","8371","275184","NA","Sternberg Task","41","37207.0","43","1024"
"95","95","856","856","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","31","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","9 1 6 7 8","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","477.0","6164","4969","477","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","278933","275683","276722","2129","97965","276726","33698","2194","92996","277729","280937","281415","8371","280937","NA","Sternberg Task","42","37684.0","44","1024"
"95","95","846","846","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","32","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","4 1 8 7 5","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","407.0","6164","4969","407","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","284662","281419","282453","2129","97965","282456","33698","2194","92996","283458","286664","287072","8371","286664","NA","Sternberg Task","43","38091.0","45","1024"
"95","95","841","841","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","33","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","7 4 2 8 1 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","595.0","6164","4969","595","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","290333","287075","288123","2129","97965","288127","33698","2194","92996","289130","292337","292933","8371","292337","NA","Sternberg Task","44","38686.0","46","1024"
"95","95","833","833","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","34","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","6 7 5 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","502.0","6164","4969","502","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","296174","292935","293965","2129","97965","293968","33698","2194","92996","294971","298177","298680","8371","298177","NA","Sternberg Task","45","39188.0","47","1024"
"95","95","827","827","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","35","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","1 4 9 3 2 5","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","524.0","6164","4969","524","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","301924","298683","299716","2129","97965","299719","33698","2194","92996","300722","303927","304452","8371","303927","NA","Sternberg Task","46","39712.0","48","1024"
"95","95","827","827","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","36","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","6 9 7 3 8 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","820.0","6164","4969","820","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","307704","304454","305491","2129","97965","305496","33698","2194","92996","306500","309707","310528","8371","309707","NA","Sternberg Task","47","40532.0","49","1024"
"94","94","821","821","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","37","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","4 2 7 6 1 3","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","529.0","6164","4969","529","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","313780","310530","311567","2129","97965","311572","33698","2194","92996","312576","315783","316313","8371","315783","NA","Sternberg Task","47","41061.0","50","1024"
"94","94","817","817","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","38","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","7 6 4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","631.0","6164","4969","631","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","319564","310530","317354","2129","97965","317357","316316","2194","92996","318360","321566","322198","8371","321566","NA","Sternberg Task","48","41692.0","51","1024"
"94","94","815","815","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","39","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","9 3 1 2 5","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","723.0","6164","4969","723","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","325460","322201","323250","2129","97965","323254","316316","2194","92996","324257","327463","328187","8371","327463","NA","Sternberg Task","49","42415.0","52","1024"
"94","94","813","813","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","40","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","6 9 4 5 3 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","718.0","6164","4969","718","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","331432","328190","329219","2129","97965","329223","316316","2194","92996","330227","333437","334156","8371","333437","NA","Sternberg Task","50","43133.0","53","1024"
"94","94","809","809","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","41","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","4 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","595.0","6164","4969","595","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","337400","334159","335192","2129","97965","335194","316316","2194","92996","336197","339405","340001","8371","339404","NA","Sternberg Task","51","43728.0","54","1024"
"94","94","805","805","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","42","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","2 8 7 9 5 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","562.0","6164","4969","562","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","343253","340004","341042","2129","97965","341046","316316","2194","92996","342049","345256","345820","8371","345256","NA","Sternberg Task","52","44290.0","55","1024"
"94","94","800","800","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","43","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","7 1 8 5 6 2","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","550.0","6164","4969","550","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","349068","345822","346860","2129","97965","346862","316316","2194","92996","347865","351072","351623","8371","351072","NA","Sternberg Task","53","44840.0","56","1024"
"94","94","798","798","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","44","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","8 6 3 4 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","669.0","6164","4969","669","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","354878","351626","352664","2129","97965","352668","316316","2194","92996","353674","356886","357555","8371","356885","NA","Sternberg Task","54","45509.0","57","1024"
"94","94","792","792","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","45","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","2 7 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","449.0","6164","4969","449","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","360815","357558","358605","2129","97965","358609","316316","2194","92996","359612","362820","363270","8371","362820","NA","Sternberg Task","55","45958.0","58","1024"
"94","94","791","791","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","46","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","1 4 3 6 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","755.0","6164","4969","755","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","366518","363273","364302","2129","97965","364306","316316","2194","92996","365313","368521","369277","8371","368521","NA","Sternberg Task","56","46713.0","59","1024"
"95","95","786","786","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","47","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","486.0","6164","4969","486","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","372522","369280","370313","2129","97965","370316","316316","2194","92996","371319","374525","375012","8371","374525","NA","Sternberg Task","57","47199.0","60","1024"
"95","95","782","782","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","48","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","9 3 8 2 1 4","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","543.0","6164","4969","543","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","378264","375015","376052","2129","97965","376055","316316","2194","92996","377058","380266","380811","8371","380266","NA","Sternberg Task","58","47742.0","61","1024"
"95","95","778","778","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","49","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","1 8 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","503.0","6164","4969","503","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","384067","380814","381853","2129","97965","381859","316316","2194","92996","382864","386069","386573","8371","386069","NA","Sternberg Task","59","48245.0","62","1024"
"95","95","773","773","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","50","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","2 8 5 1","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","490.0","6164","4969","490","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","389826","386575","387613","2129","97965","387617","316316","2194","92996","388621","391830","392321","8371","391830","NA","Sternberg Task","60","48735.0","63","1024"
"95","95","770","770","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","51","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","3 9 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","547.0","6164","4969","547","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","395593","392324","393372","2129","97965","393378","316316","2194","92996","394384","397597","398145","8371","397596","NA","Sternberg Task","61","49282.0","64","1024"
"95","95","768","768","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","52","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","7 1 3","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","677.0","6164","4969","677","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","401385","398148","399176","2129","97965","399180","316316","2194","92996","400182","403389","404067","8371","403389","NA","Sternberg Task","62","49959.0","65","1024"
"95","95","766","766","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","53","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","2 8 9 4 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","635.0","6164","4969","635","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","407315","404069","405102","2129","97965","405107","316316","2194","92996","406111","409319","409955","8371","409319","NA","Sternberg Task","63","50594.0","66","1024"
"95","95","771","771","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","Thu Oct 19 21:17:40 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","54","11","/Users/xaleyelyse/Downloads/XWsubject_2.csv","legacy","1 3 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","1108.0","6164","4969","1108","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","413209","409958","410995","2129","97965","410998","316316","2194","92996","412005","415215","416324","8371","415215","NA","Sternberg Task","64","51702.0","67","1024"
