"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"100","100","1042","1042","#3d3846","practice","legacy","legacy","legacy","1","undefined","1","right","10","10","10","0","0","10","10","0","0","10","10","10","0","10","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","10","10","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","4 1 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","NA","right","NA","1637.0","36325","NA","1637","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","105845","102597","103642","3159","NA","103644","NA","3165","NA","107845","109483","104644","39492","107845","NA","Sternberg Task","11","11462.0","11","1024"
"100","100","1008","1008","#3d3846","practice","legacy","legacy","legacy","1","undefined","1","right","11","11","11","0","0","11","11","0","0","11","11","11","0","11","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","11","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","9 6 7 4 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","NA","right","NA","640.0","36325","NA","640","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","112764","109526","110562","3159","NA","110563","NA","3165","NA","114765","115405","111564","39492","114765","NA","Sternberg Task","12","12102.0","12","1024"
"100","100","1001","1001","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","12","12","12","0","0","12","12","0","0","12","12","12","0","12","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","0","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","8 5 4 7 3 1","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","919.0","36325","20403","919","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","139114","115409","136913","3159","136813","136914","NA","3165","116409","141115","142035","137914","39492","141115","NA","Sternberg Task","13","13021.0","13","1024"
"100","100","983","983","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","13","13","13","0","0","13","13","0","0","13","13","13","0","13","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","1","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","9 6 2 4 1","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","746.0","36325","20403","746","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","145273","142039","143071","3159","136813","143072","NA","3165","116409","147273","148019","144072","39492","147273","NA","Sternberg Task","14","13767.0","14","1024"
"100","100","972","972","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","14","14","14","0","0","14","14","0","0","14","14","14","0","14","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","2","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","3 4 9 6 2 9","Melodramatic Milgram","4.0.5","5","y","0","left","left","left","left","NA","825.0","36325","20403","825","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","151288","148055","149087","3159","136813","149088","NA","3165","116409","153288","154113","150088","39492","153288","NA","Sternberg Task","15","14592.0","15","1024"
"100","100","965","965","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","15","15","15","0","0","15","15","0","0","15","15","15","0","15","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","3","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","1 7 8 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","857.0","36325","20403","857","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","157385","154158","155184","3159","136813","155185","NA","3165","116409","159387","160245","156185","39492","159387","NA","Sternberg Task","16","15449.0","16","1024"
"100","100","957","957","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","16","16","16","0","0","16","16","0","0","16","16","16","0","16","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","4","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","2 8 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","831.0","36325","20403","831","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","163519","160287","161318","3159","136813","161319","NA","3165","116409","165520","166352","162319","39492","165519","NA","Sternberg Task","17","16280.0","17","1024"
"94","94","951","951","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","17","17","17","0","0","17","17","0","0","17","17","17","0","17","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","5","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","2 6 1 7 4","Melodramatic Milgram","4.0.5","2","y","0","right","left","left","right","NA","849.0","36325","20403","849","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","169604","166371","167402","3159","136813","167404","NA","3165","116409","171604","172455","168404","39492","171604","NA","Sternberg Task","17","17129.0","18","1024"
"94","94","967","967","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","18","18","18","0","0","18","18","0","0","18","18","18","0","18","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","6","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","1 4 9 3 2 5","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","1259.0","36325","20403","1259","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","175690","166371","173490","3159","136813","173490","172459","3165","116409","177691","178951","174490","39492","177690","NA","Sternberg Task","18","18388.0","19","1024"
"95","95","963","963","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","19","19","19","0","0","19","19","0","0","19","19","19","0","19","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","7","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","8 6 3 4 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","889.0","36325","20403","889","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","182191","178955","179987","3159","136813","179991","172459","3165","116409","184191","185081","180991","39492","184191","NA","Sternberg Task","19","19277.0","20","1024"
"95","95","948","948","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","20","20","20","0","0","20","20","0","0","20","20","20","0","20","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","8","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","1 5 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","631.0","36325","20403","631","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","188357","185127","186156","3159","136813","186157","172459","3165","116409","190357","190989","187157","39492","190357","NA","Sternberg Task","20","19908.0","21","1024"
"95","95","939","939","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","21","21","21","0","0","21","21","0","0","21","21","21","0","21","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","9","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","7 1 5 6 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","767.0","36325","20403","767","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","194268","191028","192066","3159","136813","192067","172459","3165","116409","196270","197038","193068","39492","196269","NA","Sternberg Task","21","20675.0","22","1024"
"95","95","933","933","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","22","22","22","0","0","22","22","0","0","22","22","22","0","22","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","10","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","2 5 4 8 7","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","787.0","36325","20403","787","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","200297","197062","198096","3159","136813","198097","172459","3165","116409","202297","203085","199097","39492","202297","NA","Sternberg Task","22","21462.0","23","1024"
"95","95","920","920","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","23","23","23","0","0","23","23","0","0","23","23","23","0","23","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","11","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","5 7 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","623.0","36325","20403","623","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","206390","203122","204189","3159","136813","204190","172459","3165","116409","208391","209015","205190","39492","208391","NA","Sternberg Task","23","22085.0","24","1024"
"96","96","912","912","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","24","24","24","0","0","24","24","0","0","24","24","24","0","24","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","12","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","8 7 3","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","728.0","36325","20403","728","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","212251","209020","210050","3159","136813","210051","172459","3165","116409","214253","214981","211051","39492","214253","NA","Sternberg Task","24","22813.0","25","1024"
"96","96","909","909","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","25","25","25","0","0","25","25","0","0","25","25","25","0","25","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","13","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","3 9 7 6 4","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","845.0","36325","20403","845","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","218254","215024","216053","3159","136813","216054","172459","3165","116409","220255","221101","217054","39492","220254","NA","Sternberg Task","25","23658.0","26","1024"
"96","96","904","904","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","26","26","26","0","0","26","26","0","0","26","26","26","0","26","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","14","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","6 3 1 7 9 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","752.0","36325","20403","752","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","224337","221105","222135","3159","136813","222136","172459","3165","116409","226337","227089","223137","39492","226337","NA","Sternberg Task","26","24410.0","27","1024"
"96","96","893","893","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","27","27","27","0","0","27","27","0","0","27","27","27","0","27","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","15","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","3 5 7 1","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","598.0","36325","20403","598","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","230363","227094","228161","3159","136813","228162","172459","3165","116409","232363","232962","229162","39492","232363","NA","Sternberg Task","27","25008.0","28","1024"
"96","96","887","887","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","28","28","28","0","0","28","28","0","0","28","28","28","0","28","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","16","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","7 4 2 8 1 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","732.0","36325","20403","732","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","236198","232966","233997","3159","136813","233998","172459","3165","116409","238198","238930","234998","39492","238198","NA","Sternberg Task","28","25740.0","29","1024"
"96","96","883","883","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","29","29","29","0","0","29","29","0","0","29","29","29","0","29","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","17","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","7 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","755.0","36325","20403","755","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","242165","238934","239964","3159","136813","239965","172459","3165","116409","244166","244921","240965","39492","244166","NA","Sternberg Task","29","26495.0","30","1024"
"96","96","877","877","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","Sun Oct 15 11:02:45 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\juzal\OneDrive\Documents\Masters of Equine Science\Advanced Quantitative Methods and Experiment Design","False","mono","False","18","no","white","no","yes","768","legacy","18","11","C:/Users/juzal/OneDrive/Documents/Masters of Equine Science/Advanced Quantitative Methods and Experiment Design/CH-subject-2.csv","legacy","5 2 6","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","705.0","36325","20403","705","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","248183","244952","245982","3159","136813","245983","172459","3165","116409","250183","250888","246983","39492","250183","NA","Sternberg Task","30","27200.0","31","1024"
