"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction1","correct_keyboard_response","correct_response","count_Fixation","count_ISI","count_Instruction1","count_Instructions2","count_ThankYou","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_incorrectFeedback","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instruction1","response_Instructions2","response_ThankYou","response_keyboard_response","response_time","response_time_Instruction1","response_time_Instructions2","response_time_ThankYou","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_ISI","time_Instruction1","time_Instructions2","time_ThankYou","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_incorrectFeedback","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","870.058823529","870.058823529","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","16","16","0","0","0","16","16","0","0","16","16","16","16","0","16","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","7 4 2 6 3 5","Jazzy James","3.1.9","6","y","0","left","left","left","NA","left","1152","94761","7552","NA","1152","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","203847","206051","1481","172207","NA","202770","203845","1477","179760","NA","208053","204849","209206","96243","208053","Sternberg Task","17","14791","17","yes","1024"
"100","100","855.166666667","855.166666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","17","17","0","0","0","17","17","0","0","17","17","17","17","0","17","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","5 2 9 6 1 7","Jazzy James","3.1.9","3","y","0","left","left","left","NA","left","602","94761","7552","NA","602","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","210341","212545","1481","172207","NA","209258","210331","1477","179760","NA","214546","211343","215149","96243","214546","Sternberg Task","18","15393","18","yes","1024"
"100","100","834.631578947","834.631578947","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","18","18","0","0","0","18","18","0","0","18","18","18","18","0","18","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","2 3","Jazzy James","3.1.9","1","y","0","left","left","left","NA","left","465","94761","7552","NA","465","2","legacy","2","1024","2","48000","-16","experiment","1","odd","2","216288","218492","1481","172207","NA","215204","216286","1477","179760","NA","220494","217290","220960","96243","220494","Sternberg Task","19","15858","19","yes","1024"
"100","100","820.65","820.65","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","19","19","0","0","0","19","19","0","0","19","19","19","19","0","19","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","9 8 2 7 4","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","555","94761","7552","NA","555","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","222091","224295","1481","172207","NA","221015","222089","1477","179760","NA","226297","223093","226853","96243","226297","Sternberg Task","20","16413","20","yes","1024"
"100","100","820.571428571","820.571428571","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","20","20","0","0","0","20","20","0","0","20","20","20","20","0","20","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","7 1 8 5 6 2","Jazzy James","3.1.9","2","y","0","left","left","left","NA","left","819","94761","7552","NA","819","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","228049","230253","1481","172207","NA","226964","228047","1477","179760","NA","232255","229051","233075","96243","232255","Sternberg Task","21","17232","21","yes","1024"
"100","100","812.954545455","812.954545455","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","21","21","0","0","0","21","21","0","0","21","21","21","21","0","21","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","8 9 6 1","Jazzy James","3.1.9","2","y","0","left","left","left","NA","left","653","94761","7552","NA","653","2","legacy","4","1024","2","48000","-16","experiment","1","odd","9","234258","236462","1481","172207","NA","233170","234256","1477","179760","NA","238464","235260","239118","96243","238464","Sternberg Task","22","17885","22","yes","1024"
"100","100","801.869565217","801.869565217","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","22","22","0","0","0","22","22","0","0","22","22","22","22","0","22","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","8 5 1 3 9","Jazzy James","3.1.9","4","y","0","left","left","left","NA","left","558","94761","7552","NA","558","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","240256","242460","1481","172207","NA","239170","240254","1477","179760","NA","244462","241258","245021","96243","244462","Sternberg Task","23","18443","23","yes","1024"
"100","100","786.041666667","786.041666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","23","23","0","0","0","23","23","0","0","23","23","23","23","0","23","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","8","Jazzy James","3.1.9","1","y","0","left","left","left","NA","left","422","94761","7552","NA","422","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","246148","248353","1481","172207","NA","245071","246146","1477","179760","NA","250355","247151","250778","96243","250355","Sternberg Task","24","18865","24","yes","1024"
"100","100","773.08","773.08","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","24","24","0","0","0","24","24","0","0","24","24","24","24","0","24","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","7","Jazzy James","3.1.9","1","y","0","left","left","left","NA","left","462","94761","7552","NA","462","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","251904","254108","1481","172207","NA","250826","251902","1477","179760","NA","256110","252906","256573","96243","256110","Sternberg Task","25","19327","25","yes","1024"
"100","100","765.884615385","765.884615385","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","25","25","0","0","0","25","25","0","0","25","25","25","25","0","25","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","6 7 9 3 1 2","Jazzy James","3.1.9","1","y","0","left","left","left","NA","left","586","94761","7552","NA","586","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","257704","259908","1481","172207","NA","256626","257702","1477","179760","NA","261910","258706","262497","96243","261910","Sternberg Task","26","19913","26","yes","1024"
"100","100","765.444444444","765.444444444","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","26","26","0","0","0","26","26","0","0","26","26","26","26","0","26","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","8 1 6","Jazzy James","3.1.9","3","y","0","left","left","left","NA","left","754","94761","7552","NA","754","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","263630","265834","1481","172207","NA","262549","263628","1477","179760","NA","267836","264632","268591","96243","267836","Sternberg Task","27","20667","27","yes","1024"
"100","100","760.5","760.5","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","27","27","0","0","0","27","27","0","0","27","27","27","27","0","27","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","4 6 2 5 1","Jazzy James","3.1.9","5","y","0","left","left","left","NA","left","627","94761","7552","NA","627","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","269725","271929","1481","172207","NA","268648","269723","1477","179760","NA","273931","270727","274559","96243","273931","Sternberg Task","28","21294","28","yes","1024"
"100","100","752.896551724","752.896551724","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","28","28","0","0","0","28","28","0","0","28","28","28","28","0","28","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","7 2 3","Jazzy James","3.1.9","3","y","0","left","left","left","NA","left","540","94761","7552","NA","540","2","legacy","3","1024","2","48000","-16","experiment","1","odd","3","275694","277898","1481","172207","NA","274615","275692","1477","179760","NA","279900","276696","280441","96243","279900","Sternberg Task","29","21834","29","yes","1024"
"100","100","760.066666667","760.066666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","29","29","0","0","0","29","29","0","0","29","29","29","29","0","29","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","3 4 9 6 7 8","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","968","94761","7552","NA","968","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","281575","283779","1481","172207","NA","280493","281573","1477","179760","NA","285781","282577","286750","96243","285781","Sternberg Task","30","22802","30","yes","1024"
"100","100","764.161290323","764.161290323","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","30","30","0","0","0","30","30","0","0","30","30","30","30","0","30","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","6 9 7 3 8 2","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","887","94761","7552","NA","887","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","287879","290083","1481","172207","NA","286803","287877","1477","179760","NA","292085","288881","292974","96243","292085","Sternberg Task","31","23689","31","yes","1024"
"100","100","757.34375","757.34375","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","31","31","0","0","0","31","31","0","0","31","31","31","31","0","31","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","1 4 9 3","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","546","94761","7552","NA","546","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","294115","296320","1481","172207","NA","293037","294113","1477","179760","NA","298322","295118","298869","96243","298322","Sternberg Task","32","24235","32","yes","1024"
"100","100","752.363636364","752.363636364","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","32","32","0","0","0","32","32","0","0","32","32","32","32","0","32","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","4","Jazzy James","3.1.9","1","y","0","left","left","left","NA","left","593","94761","7552","NA","593","2","legacy","1","1024","2","48000","-16","experiment","1","odd","4","299993","302197","1481","172207","NA","298914","299991","1477","179760","NA","304199","300995","304793","96243","304199","Sternberg Task","33","24828","33","yes","1024"
"100","100","750.352941176","750.352941176","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","33","33","0","0","0","33","33","0","0","33","33","33","33","0","33","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","9 5 3 8 4","Jazzy James","3.1.9","1","y","0","left","left","left","NA","left","684","94761","7552","NA","684","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","305899","308104","1481","172207","NA","304814","305897","1477","179760","NA","310106","306902","310792","96243","310106","Sternberg Task","34","25512","34","yes","1024"
"100","100","747.114285714","747.114285714","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","34","34","0","0","0","34","34","0","0","34","34","34","34","0","34","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","3 5 7 1","Jazzy James","3.1.9","3","y","0","left","left","left","NA","left","637","94761","7552","NA","637","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","311930","314134","1481","172207","NA","310848","311928","1477","179760","NA","316136","312932","316774","96243","316136","Sternberg Task","35","26149","35","yes","1024"
"100","100","742.416666667","742.416666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","35","35","0","0","0","35","35","0","0","35","35","35","35","0","35","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","5 7 3","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","578","94761","7552","NA","578","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","317912","320116","1481","172207","NA","316837","317910","1477","179760","NA","322118","318914","322697","96243","322118","Sternberg Task","36","26727","36","yes","1024"
"100","100","749.756756757","749.756756757","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","36","36","0","0","0","36","36","0","0","36","36","36","36","0","36","10/02/18 13:49:24","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/Anabel/Desktop/subject-1.csv","legacy","7 1","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1014","94761","7552","NA","1014","2","legacy","2","1024","2","48000","-16","experiment","1","odd","8","323823","326027","1481","172207","NA","322748","323821","1477","179760","NA","328029","324825","329044","96243","328029","Sternberg Task","37","27741","37","yes","1024"
