acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90.90909091,90.90909091,568.5454545,568.5454545,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,10,10,0,10,0,10,0,0,0,10,10,10,10,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,10,10,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,491,NA,33788,NA,NA,491,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,36406,NA,NA,54692,46929,2615,NA,NA,55888,2618,NA,NA,55994,56486,55885,55993,Flanker Experiment,10,6254,11,yes,1024
91.66666667,91.66666667,555.6666667,555.6666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,11,11,0,11,0,11,0,0,0,11,11,11,11,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,11,11,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,414,NA,33788,NA,NA,414,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,36406,NA,NA,56497,46929,2615,NA,NA,57665,2618,NA,NA,57769,58184,57662,57769,Flanker Experiment,11,6668,12,yes,1024
84.61538462,84.61538462,540.6153846,540.6153846,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,12,12,0,12,0,12,0,0,0,12,12,12,12,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,12,12,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,360,NA,33788,NA,NA,360,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,36406,NA,NA,58198,46929,2615,NA,NA,59423,2618,NA,NA,59528,59889,59419,59528,Flanker Experiment,11,7028,13,yes,1024
85.71428571,85.71428571,536.2142857,536.2142857,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,13,13,0,13,0,13,0,0,0,13,13,13,13,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,13,13,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,479,NA,33788,NA,NA,479,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,36406,NA,NA,60410,59904,2615,NA,NA,61561,2618,NA,NA,61666,62145,61557,61665,Flanker Experiment,12,7507,14,yes,1024
86.66666667,86.66666667,545.4666667,545.4666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,14,14,0,14,0,14,0,0,0,14,14,14,14,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,14,14,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,675,NA,33788,NA,NA,675,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,36406,NA,NA,62151,59904,2615,NA,NA,63314,2618,NA,NA,63418,64093,63312,63418,Flanker Experiment,13,8182,15,yes,1024
87.5,87.5,546.125,546.125,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,15,15,0,15,0,15,0,0,0,15,15,15,15,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,15,15,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,556,NA,33788,NA,NA,556,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,36406,NA,NA,64102,59904,2615,NA,NA,65332,2618,NA,NA,65437,65993,65329,65437,Flanker Experiment,14,8738,16,yes,1024
88.23529412,88.23529412,550.1176471,550.1176471,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,16,16,0,16,0,16,0,0,0,16,16,16,16,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,16,16,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,614,NA,33788,NA,NA,614,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,36406,NA,NA,66004,59904,2615,NA,NA,67211,2618,NA,NA,67316,67931,67205,67316,Flanker Experiment,15,9352,17,yes,1024
88.88888889,88.88888889,545.6111111,545.6111111,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,17,17,0,17,0,17,0,0,0,17,17,17,17,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,17,17,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,469,NA,33788,NA,NA,469,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,36406,NA,NA,67942,59904,2615,NA,NA,69129,2618,NA,NA,69232,69703,69125,69232,Flanker Experiment,16,9821,18,yes,1024
89.47368421,89.47368421,545.2631579,545.2631579,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,18,18,0,18,0,18,0,0,0,18,18,18,18,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,18,18,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,539,NA,33788,NA,NA,539,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,36406,NA,NA,69717,59904,2615,NA,NA,70965,2618,NA,NA,71069,71608,70961,71069,Flanker Experiment,17,10360,19,yes,1024
90,90,543.95,543.95,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,19,19,0,19,0,19,0,0,0,19,19,19,19,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,19,19,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,519,NA,33788,NA,NA,519,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,36406,NA,NA,71615,59904,2615,NA,NA,72819,2618,NA,NA,72925,73445,72814,72924,Flanker Experiment,18,10879,20,yes,1024
90.47619048,90.47619048,548.4761905,548.4761905,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,20,20,0,20,0,20,0,0,0,20,20,20,20,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,20,20,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,639,NA,33788,NA,NA,639,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,36406,NA,NA,73482,59904,2615,NA,NA,74658,2618,NA,NA,74763,75403,74654,74763,Flanker Experiment,19,11518,21,yes,1024
90.90909091,90.90909091,547.6363636,547.6363636,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,21,21,0,21,0,21,0,0,0,21,21,21,21,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,21,21,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,530,NA,33788,NA,NA,530,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,36406,NA,NA,75419,59904,2615,NA,NA,76584,2618,NA,NA,76688,77218,76580,76688,Flanker Experiment,20,12048,22,yes,1024
91.30434783,91.30434783,545.2173913,545.2173913,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,22,22,0,22,0,22,0,0,0,22,22,22,22,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,22,22,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,492,NA,33788,NA,NA,492,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,36406,NA,NA,77227,59904,2615,NA,NA,78421,2618,NA,NA,78527,79020,78417,78526,Flanker Experiment,21,12540,23,yes,1024
91.66666667,91.66666667,545.5833333,545.5833333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,23,23,0,23,0,23,0,0,0,23,23,23,23,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,23,23,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,554,NA,33788,NA,NA,554,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,36406,NA,NA,79034,59904,2615,NA,NA,80242,2618,NA,NA,80347,80901,80237,80347,Flanker Experiment,22,13094,24,yes,1024
92,92,548.56,548.56,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,24,24,0,24,0,24,0,0,0,24,24,24,24,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,24,24,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,620,NA,33788,NA,NA,620,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,36406,NA,NA,80911,59904,2615,NA,NA,82094,2618,NA,NA,82198,82818,82088,82198,Flanker Experiment,23,13714,25,yes,1024
92.30769231,92.30769231,549.7692308,549.7692308,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,25,25,0,25,0,25,0,0,0,25,25,25,25,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,25,25,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,580,NA,33788,NA,NA,580,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,36406,NA,NA,82831,59904,2615,NA,NA,84018,2618,NA,NA,84121,84702,84014,84121,Flanker Experiment,24,14294,26,yes,1024
92.59259259,92.59259259,551.1851852,551.1851852,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,26,26,0,26,0,26,0,0,0,26,26,26,26,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,26,26,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,588,NA,33788,NA,NA,588,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,36406,NA,NA,84719,59904,2615,NA,NA,85918,2618,NA,NA,86023,86612,85915,86023,Flanker Experiment,25,14882,27,yes,1024
92.85714286,92.85714286,553.8214286,553.8214286,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,27,27,0,27,0,27,0,0,0,27,27,27,27,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,27,27,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,625,NA,33788,NA,NA,625,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,36406,NA,NA,86621,59904,2615,NA,NA,87793,2618,NA,NA,87898,88523,87789,87897,Flanker Experiment,26,15507,28,yes,1024
93.10344828,93.10344828,550.2413793,550.2413793,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,28,28,0,28,0,28,0,0,0,28,28,28,28,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,28,28,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,450,NA,33788,NA,NA,450,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,36406,NA,NA,88534,59904,2615,NA,NA,89760,2618,NA,NA,89865,90315,89755,89865,Flanker Experiment,27,15957,29,yes,1024
93.33333333,93.33333333,552.8666667,552.8666667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,29,29,0,29,0,29,0,0,0,29,29,29,29,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,29,29,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,629,NA,33788,NA,NA,629,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,36406,NA,NA,90325,59904,2615,NA,NA,91533,2618,NA,NA,91637,92267,91528,91637,Flanker Experiment,28,16586,30,yes,1024
93.5483871,93.5483871,550.483871,550.483871,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,30,30,0,30,0,30,0,0,0,30,30,30,30,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,30,30,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,479,NA,33788,NA,NA,479,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,36406,NA,NA,92273,59904,2615,NA,NA,93450,2618,NA,NA,93554,94034,93447,93554,Flanker Experiment,29,17065,31,yes,1024
93.75,93.75,546.53125,546.53125,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,31,31,0,31,0,31,0,0,0,31,31,31,31,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,31,31,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,424,NA,33788,NA,NA,424,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,36406,NA,NA,94046,59904,2615,NA,NA,95301,2618,NA,NA,95405,95829,95296,95405,Flanker Experiment,30,17489,32,yes,1024
90.90909091,90.90909091,540.3030303,540.3030303,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,32,32,0,32,0,32,0,0,0,32,32,32,32,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,32,32,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,341,NA,33788,NA,NA,341,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,36406,NA,NA,95840,59904,2615,NA,NA,97054,2618,NA,NA,97159,97501,97049,97159,Flanker Experiment,30,17830,33,yes,1024
91.17647059,91.17647059,536.7058824,536.7058824,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,33,33,0,33,0,33,0,0,0,33,33,33,33,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,33,33,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,418,NA,33788,NA,NA,418,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,36406,NA,NA,98021,97516,2615,NA,NA,99209,2618,NA,NA,99315,99734,99204,99314,Flanker Experiment,31,18248,34,yes,1024
88.57142857,88.57142857,533.2285714,533.2285714,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,34,34,0,34,0,34,0,0,0,34,34,34,34,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,34,34,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,415,NA,33788,NA,NA,415,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,36406,NA,NA,99747,97516,2615,NA,NA,100959,2618,NA,NA,101064,101480,100956,101063,Flanker Experiment,31,18663,35,yes,1024
88.88888889,88.88888889,534.3055556,534.3055556,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,35,35,0,35,0,35,0,0,0,35,35,35,35,9/29/19 20:07,1500,The main experiment item,yes,FlankerExperiment.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,35,35,E:/Classwork/AQMAED/CH-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,572,NA,33788,NA,NA,572,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,36406,NA,NA,101992,101487,2615,NA,NA,103218,2618,NA,NA,103323,103896,103213,103323,Flanker Experiment,32,19235,36,yes,1024
