acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_getting_started,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_new_logger,count_new_sketchpad,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_new_sketchpad,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_new_sketchpad,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_getting_started,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_new_logger,time_new_sketchpad,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,532.9333333,532.9333333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,14,14,0,14,0,14,0,0,0,0,14,14,NA,14,14,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,14,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,442,NA,56743,NA,NA,442,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,63389,NA,NA,87720,NA,6538,NA,NA,88851,NA,6561,NA,NA,88965,89409,NA,88838,88965,Flanker Task,15,7994,15,yes,1024
93.75,93.75,530,530,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,15,15,0,15,0,15,0,0,0,0,15,15,NA,15,15,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,15,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,486,NA,56743,NA,NA,486,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,63389,NA,NA,89424,NA,6538,NA,NA,90553,NA,6561,NA,NA,90665,91153,NA,90541,90665,Flanker Task,15,8480,16,yes,1024
94.11764706,94.11764706,535.4117647,535.4117647,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,16,16,0,16,0,16,0,0,0,0,16,16,NA,16,16,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,16,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,622,NA,56743,NA,NA,622,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,63389,NA,NA,91683,91168,6538,NA,NA,92814,NA,6561,NA,NA,92929,93553,NA,92801,92929,Flanker Task,16,9102,17,yes,1024
94.44444444,94.44444444,534.1666667,534.1666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,17,17,0,17,0,17,0,0,0,0,17,17,NA,17,17,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,17,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,513,NA,56743,NA,NA,513,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,63389,NA,NA,93568,91168,6538,NA,NA,94699,NA,6561,NA,NA,94813,95329,NA,94687,94813,Flanker Task,17,9615,18,yes,1024
94.73684211,94.73684211,536.0526316,536.0526316,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,18,18,0,18,0,18,0,0,0,0,18,18,NA,18,18,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,18,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,570,NA,56743,NA,NA,570,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,63389,NA,NA,95344,91168,6538,NA,NA,96475,NA,6561,NA,NA,96588,97161,NA,96463,96588,Flanker Task,18,10185,19,yes,1024
95,95,538.95,538.95,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,19,19,0,19,0,19,0,0,0,0,19,19,NA,19,19,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,19,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,594,NA,56743,NA,NA,594,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,63389,NA,NA,97176,91168,6538,NA,NA,98306,NA,6561,NA,NA,98420,99017,NA,98294,98420,Flanker Task,19,10779,20,yes,1024
95.23809524,95.23809524,539.6666667,539.6666667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,20,20,0,20,0,20,0,0,0,0,20,20,NA,20,20,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,20,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,554,NA,56743,NA,NA,554,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,63389,NA,NA,99032,91168,6538,NA,NA,100162,NA,6561,NA,NA,100276,100833,NA,100150,100275,Flanker Task,20,11333,21,yes,1024
95.45454545,95.45454545,541,541,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,21,21,0,21,0,21,0,0,0,0,21,21,NA,21,21,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,21,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,569,NA,56743,NA,NA,569,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,63389,NA,NA,100848,91168,6538,NA,NA,101979,NA,6561,NA,NA,102093,102665,NA,101966,102093,Flanker Task,21,11902,22,yes,1024
95.65217391,95.65217391,538.8695652,538.8695652,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,22,22,0,22,0,22,0,0,0,0,22,22,NA,22,22,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,22,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,492,NA,56743,NA,NA,492,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,63389,NA,NA,102704,91168,6538,NA,NA,103834,NA,6561,NA,NA,103946,104440,NA,103822,103946,Flanker Task,22,12394,23,yes,1024
95.83333333,95.83333333,539.7083333,539.7083333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,23,23,0,23,0,23,0,0,0,0,23,23,NA,23,23,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,23,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,559,NA,56743,NA,NA,559,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,63389,NA,NA,104456,91168,6538,NA,NA,105588,NA,6561,NA,NA,105703,106264,NA,105575,105703,Flanker Task,23,12953,24,yes,1024
96,96,541.44,541.44,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,24,24,0,24,0,24,0,0,0,0,24,24,NA,24,24,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,24,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,583,NA,56743,NA,NA,583,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,63389,NA,NA,106338,91168,6538,NA,NA,107468,NA,6561,NA,NA,107583,108168,NA,107456,107583,Flanker Task,24,13536,25,yes,1024
96.15384615,96.15384615,536.3461538,536.3461538,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,25,25,0,25,0,25,0,0,0,0,25,25,NA,25,25,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,25,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,409,NA,56743,NA,NA,409,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,63389,NA,NA,108184,91168,6538,NA,NA,109315,NA,6561,NA,NA,109429,109840,NA,109302,109429,Flanker Task,25,13945,26,yes,1024
96.2962963,96.2962963,536.0740741,536.0740741,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,26,26,0,26,0,26,0,0,0,0,26,26,NA,26,26,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,26,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,529,NA,56743,NA,NA,529,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,63389,NA,NA,109856,91168,6538,NA,NA,110988,NA,6561,NA,NA,111101,111632,NA,110976,111101,Flanker Task,26,14474,27,yes,1024
96.42857143,96.42857143,536.2857143,536.2857143,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,27,27,0,27,0,27,0,0,0,0,27,27,NA,27,27,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,27,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,NA,542,NA,56743,NA,NA,542,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,63389,NA,NA,111649,91168,6538,NA,NA,112781,NA,6561,NA,NA,112896,113440,NA,112769,112895,Flanker Task,27,15016,28,yes,1024
96.55172414,96.55172414,537.7586207,537.7586207,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,28,28,0,28,0,28,0,0,0,0,28,28,NA,28,28,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,28,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,579,NA,56743,NA,NA,579,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,63389,NA,NA,113456,91168,6538,NA,NA,114587,NA,6561,NA,NA,114699,115280,NA,114574,114699,Flanker Task,28,15595,29,yes,1024
96.66666667,96.66666667,535.3,535.3,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,29,29,0,29,0,29,0,0,0,0,29,29,NA,29,29,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,29,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,464,NA,56743,NA,NA,464,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,63389,NA,NA,115296,91168,6538,NA,NA,116436,NA,6561,NA,NA,116550,117016,NA,116424,116549,Flanker Task,29,16059,30,yes,1024
96.77419355,96.77419355,532.5483871,532.5483871,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,30,30,0,30,0,30,0,0,0,0,30,30,NA,30,30,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,30,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,450,NA,56743,NA,NA,450,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,63389,NA,NA,117031,91168,6538,NA,NA,118162,NA,6561,NA,NA,118276,118728,NA,118150,118276,Flanker Task,30,16509,31,yes,1024
96.875,96.875,531.40625,531.40625,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,31,31,0,31,0,31,0,0,0,0,31,31,NA,31,31,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,31,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,496,NA,56743,NA,NA,496,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,63389,NA,NA,118743,91168,6538,NA,NA,119877,NA,6561,NA,NA,119990,120488,NA,119864,119990,Flanker Task,31,17005,32,yes,1024
96.96969697,96.96969697,531.6363636,531.6363636,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,32,32,0,32,0,32,0,0,0,0,32,32,NA,32,32,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,32,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,539,NA,56743,NA,NA,539,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,63389,NA,NA,120504,91168,6538,NA,NA,121634,NA,6561,NA,NA,121747,122289,NA,121622,121747,Flanker Task,32,17544,33,yes,1024
94.11764706,94.11764706,528.5882353,528.5882353,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,33,33,0,33,0,33,0,0,0,0,33,33,NA,33,33,Sat Sep 28 15:16:31 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/danielrazo0311/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,33,/Users/danielrazo0311/Desktop/subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,NA,428,NA,56743,NA,NA,428,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,63389,NA,NA,122304,91168,6538,NA,NA,123434,NA,6561,NA,NA,123547,123977,NA,123422,123547,Flanker Task,32,17972,34,yes,1024
