acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Faster,count_Finish,count_ISI,count_Instruction1,count_Instruction2,count_Instruction3,count_errorFeedback,count_experiment,count_fixation,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instruction1,response_Instruction2,response_Instruction3,response_keyboard_response,response_time,response_time_Finish,response_time_Instruction1,response_time_Instruction2,response_time_Instruction3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Faster,time_Finish,time_ISI,time_Instruction1,time_Instruction2,time_Instruction3,time_errorFeedback,time_experiment,time_fixation,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
96.42857143,96.42857143,610.4642857,610.4642857,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,27,0,27,0,0,0,27,0,27,27,27,27,27,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,27,27,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,675,NA,42816,NA,NA,675,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,46116,NA,NA,NA,NA,96743,3299,NA,NA,81036,3292,97888,97991,98668,97883,97991,Flankertask2,27,17093,28,yes,1024
96.55172414,96.55172414,615.5172414,615.5172414,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,28,0,28,0,0,0,28,0,28,28,28,28,28,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,28,28,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,757,NA,42816,NA,NA,757,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,46116,NA,NA,NA,NA,98702,3299,NA,NA,81036,3292,99846,99949,100708,99841,99949,Flankertask2,28,17850,29,yes,1024
96.66666667,96.66666667,614.2333333,614.2333333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,29,0,29,0,0,0,29,0,29,29,29,29,29,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,29,29,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,577,NA,42816,NA,NA,577,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,46116,NA,NA,NA,NA,100752,3299,NA,NA,81036,3292,101896,102001,102580,101892,102000,Flankertask2,29,18427,30,yes,1024
93.5483871,93.5483871,642.8064516,642.8064516,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,30,0,30,0,0,0,30,0,30,30,30,30,30,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,30,30,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,None,NA,s,NA,NA,None,1500,NA,42816,NA,NA,1500,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,46116,NA,NA,NA,NA,102610,3299,NA,NA,81036,3292,103755,103858,105358,103750,103858,Flankertask2,29,19927,31,yes,1024
90.625,90.625,669.59375,669.59375,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,31,0,31,0,0,0,31,0,31,31,31,31,31,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,31,31,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,None,NA,s,NA,NA,None,1500,NA,42816,NA,NA,1500,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,46116,NA,NA,NA,NA,105889,3299,NA,NA,105385,3292,107035,107139,108639,107030,107138,Flankertask2,29,21427,32,yes,1024
90.90909091,90.90909091,671.0606061,671.0606061,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,32,0,32,0,0,0,32,0,32,32,32,32,32,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,32,32,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,718,NA,42816,NA,NA,718,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,46116,NA,NA,NA,NA,109163,3299,NA,NA,108660,3292,110308,110412,111132,110303,110411,Flankertask2,30,22145,33,yes,1024
91.17647059,91.17647059,667.6176471,667.6176471,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,33,0,33,0,0,0,33,0,33,33,33,33,33,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,33,33,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,554,NA,42816,NA,NA,554,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,46116,NA,NA,NA,NA,111168,3299,NA,NA,108660,3292,112313,112416,112972,112308,112416,Flankertask2,31,22699,34,yes,1024
91.42857143,91.42857143,666.3714286,666.3714286,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,34,0,34,0,0,0,34,0,34,34,34,34,34,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,34,34,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,624,NA,42816,NA,NA,624,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,46116,NA,NA,NA,NA,112994,3299,NA,NA,108660,3292,114139,114242,114868,114134,114242,Flankertask2,32,23323,35,yes,1024
91.66666667,91.66666667,663.7777778,663.7777778,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,35,0,35,0,0,0,35,0,35,35,35,35,35,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,35,35,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,573,NA,42816,NA,NA,573,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,46116,NA,NA,NA,NA,114902,3299,NA,NA,108660,3292,116046,116149,116724,116041,116149,Flankertask2,33,23896,36,yes,1024
91.89189189,91.89189189,660.8108108,660.8108108,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,36,0,36,0,0,0,36,0,36,36,36,36,36,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,36,36,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,554,NA,42816,NA,NA,554,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,46116,NA,NA,NA,NA,116760,3299,NA,NA,108660,3292,117904,118008,118564,117899,118007,Flankertask2,34,24450,37,yes,1024
92.10526316,92.10526316,660.2631579,660.2631579,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,37,0,37,0,0,0,37,0,37,37,37,37,37,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,37,37,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,640,NA,42816,NA,NA,640,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,46116,NA,NA,NA,NA,118602,3299,NA,NA,108660,3292,119746,119850,120492,119742,119849,Flankertask2,35,25090,38,yes,1024
92.30769231,92.30769231,659.2051282,659.2051282,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,38,0,38,0,0,0,38,0,38,38,38,38,38,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,38,38,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,619,NA,42816,NA,NA,619,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,46116,NA,NA,NA,NA,120526,3299,NA,NA,108660,3292,121671,121775,122396,121666,121774,Flankertask2,36,25709,39,yes,1024
92.5,92.5,656.325,656.325,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,39,0,39,0,0,0,39,0,39,39,39,39,39,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,39,39,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,544,NA,42816,NA,NA,544,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,46116,NA,NA,NA,NA,122418,3299,NA,NA,108660,3292,123563,123666,124212,123559,123666,Flankertask2,37,26253,40,yes,1024
92.68292683,92.68292683,654.5121951,654.5121951,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,40,0,40,0,0,0,40,0,40,40,40,40,40,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,40,40,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,582,NA,42816,NA,NA,582,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,46116,NA,NA,NA,NA,124244,3299,NA,NA,108660,3292,125389,125492,126076,125384,125492,Flankertask2,38,26835,41,yes,1024
92.85714286,92.85714286,649.6428571,649.6428571,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,41,0,41,0,0,0,41,0,41,41,41,41,41,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,41,41,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,450,NA,42816,NA,NA,450,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,46116,NA,NA,NA,NA,126119,3299,NA,NA,108660,3292,127263,127368,127820,127259,127367,Flankertask2,39,27285,42,yes,1024
93.02325581,93.02325581,645.6046512,645.6046512,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,42,0,42,0,0,0,42,0,42,42,42,42,42,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,42,42,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,476,NA,42816,NA,NA,476,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,46116,NA,NA,NA,NA,127910,3299,NA,NA,108660,3292,129055,129158,129636,129051,129158,Flankertask2,40,27761,43,yes,1024
93.18181818,93.18181818,642.5,642.5,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,43,0,43,0,0,0,43,0,43,43,43,43,43,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,43,43,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,509,NA,42816,NA,NA,509,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,46116,NA,NA,NA,NA,129677,3299,NA,NA,108660,3292,130821,130925,131436,130816,130924,Flankertask2,41,28270,44,yes,1024
93.33333333,93.33333333,638.6444444,638.6444444,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,44,0,44,0,0,0,44,0,44,44,44,44,44,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,44,44,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,469,NA,42816,NA,NA,469,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,46116,NA,NA,NA,NA,131477,3299,NA,NA,108660,3292,132621,132725,133196,132616,132724,Flankertask2,42,28739,45,yes,1024
93.47826087,93.47826087,636.8913043,636.8913043,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,45,0,45,0,0,0,45,0,45,45,45,45,45,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,45,45,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,558,NA,42816,NA,NA,558,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,46116,NA,NA,NA,NA,133243,3299,NA,NA,108660,3292,134389,134492,135052,134384,134492,Flankertask2,43,29297,46,yes,1024
93.61702128,93.61702128,633.8297872,633.8297872,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,46,0,46,0,0,0,46,0,46,46,46,46,46,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,46,46,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,493,NA,42816,NA,NA,493,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,46116,NA,NA,NA,NA,135077,3299,NA,NA,108660,3292,136221,136325,136820,136216,136324,Flankertask2,44,29790,47,yes,1024
93.75,93.75,631.7708333,631.7708333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,47,0,47,0,0,0,47,0,47,47,47,47,47,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,47,47,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,535,NA,42816,NA,NA,535,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,46116,NA,NA,NA,NA,136851,3299,NA,NA,108660,3292,137996,138099,138636,137991,138099,Flankertask2,45,30325,48,yes,1024
93.87755102,93.87755102,630.4489796,630.4489796,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,48,0,48,0,0,0,48,0,48,48,48,48,48,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,48,48,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,567,NA,42816,NA,NA,567,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,46116,NA,NA,NA,NA,138660,3299,NA,NA,108660,3292,139805,139908,140476,139800,139908,Flankertask2,46,30892,49,yes,1024
94,94,627.08,627.08,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,49,0,49,0,0,0,49,0,49,49,49,49,49,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,49,49,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,462,NA,42816,NA,NA,462,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,46116,NA,NA,NA,NA,140539,3299,NA,NA,108660,3292,141685,141788,142252,141680,141788,Flankertask2,47,31354,50,yes,1024
94.11764706,94.11764706,625.3921569,625.3921569,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,50,0,50,0,0,0,50,0,50,50,50,50,50,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,50,50,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,541,NA,42816,NA,NA,541,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,46116,NA,NA,NA,NA,142293,3299,NA,NA,108660,3292,143438,143541,144084,143433,143541,Flankertask2,48,31895,51,yes,1024
94.23076923,94.23076923,624.2307692,624.2307692,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,51,0,51,0,0,0,51,0,51,51,51,51,51,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,51,51,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,565,NA,42816,NA,NA,565,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,46116,NA,NA,NA,NA,144110,3299,NA,NA,108660,3292,145254,145357,145924,145249,145357,Flankertask2,49,32460,52,yes,1024
94.33962264,94.33962264,622.0754717,622.0754717,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,52,0,52,0,0,0,52,0,52,52,52,52,52,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,52,52,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,510,NA,42816,NA,NA,510,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,46116,NA,NA,NA,NA,145989,3299,NA,NA,108660,3292,147133,147236,147748,147128,147236,Flankertask2,50,32970,53,yes,1024
94.44444444,94.44444444,620.0555556,620.0555556,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,53,0,53,0,0,0,53,0,53,53,53,53,53,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,53,53,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,513,NA,42816,NA,NA,513,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,46116,NA,NA,NA,NA,147777,3299,NA,NA,108660,3292,148921,149025,149540,148917,149025,Flankertask2,51,33483,54,yes,1024
94.54545455,94.54545455,617.7090909,617.7090909,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,54,0,54,0,0,0,54,0,54,54,54,54,54,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,54,54,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,491,NA,42816,NA,NA,491,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,46116,NA,NA,NA,NA,149576,3299,NA,NA,108660,3292,150720,150823,151316,150715,150823,Flankertask2,52,33974,55,yes,1024
94.64285714,94.64285714,615.875,615.875,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,55,0,55,0,0,0,55,0,55,55,55,55,55,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,55,55,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,515,NA,42816,NA,NA,515,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,46116,NA,NA,NA,NA,151360,3299,NA,NA,108660,3292,152504,152607,153124,152499,152607,Flankertask2,53,34489,56,yes,1024
94.73684211,94.73684211,612.9824561,612.9824561,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,56,0,56,0,0,0,56,0,56,56,56,56,56,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,56,56,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,451,NA,42816,NA,NA,451,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,46116,NA,NA,NA,NA,153152,3299,NA,NA,108660,3292,154295,154399,154852,154291,154398,Flankertask2,54,34940,57,yes,1024
94.82758621,94.82758621,611.2068966,611.2068966,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,57,0,57,0,0,0,57,0,57,57,57,57,57,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,57,57,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,510,NA,42816,NA,NA,510,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,46116,NA,NA,NA,NA,154876,3299,NA,NA,108660,3292,156020,156124,156636,156015,156123,Flankertask2,55,35450,58,yes,1024
94.91525424,94.91525424,608.9322034,608.9322034,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,58,0,58,0,0,0,58,0,58,58,58,58,58,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,58,58,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,477,NA,42816,NA,NA,477,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,46116,NA,NA,NA,NA,156676,3299,NA,NA,108660,3292,157821,157925,158404,157817,157925,Flankertask2,56,35927,59,yes,1024
95,95,607.5833333,607.5833333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,59,0,59,0,0,0,59,0,59,59,59,59,59,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,59,59,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,528,NA,42816,NA,NA,528,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,46116,NA,NA,NA,NA,158435,3299,NA,NA,108660,3292,159579,159682,160212,159574,159682,Flankertask2,57,36455,60,yes,1024
95.08196721,95.08196721,605.7540984,605.7540984,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,60,0,60,0,0,0,60,0,60,60,60,60,60,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,60,60,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,496,NA,42816,NA,NA,496,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,46116,NA,NA,NA,NA,160243,3299,NA,NA,108660,3292,161387,161490,161989,161382,161490,Flankertask2,58,36951,61,yes,1024
95.16129032,95.16129032,604.1290323,604.1290323,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,61,0,61,0,0,0,61,0,61,61,61,61,61,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,61,61,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,505,NA,42816,NA,NA,505,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,46116,NA,NA,NA,NA,162018,3299,NA,NA,108660,3292,163162,163265,163772,163158,163265,Flankertask2,59,37456,62,yes,1024
95.23809524,95.23809524,603.1904762,603.1904762,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,62,0,62,0,0,0,62,0,62,62,62,62,62,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,62,62,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,545,NA,42816,NA,NA,545,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,46116,NA,NA,NA,NA,163801,3299,NA,NA,108660,3292,164945,165049,165596,164940,165048,Flankertask2,60,38001,63,yes,1024
95.3125,95.3125,601.640625,601.640625,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,63,0,63,0,0,0,63,0,63,63,63,63,63,9/19/19 17:20,1500,The main experiment item,yes,Flankertask2.osexp,C:/Users/Carolyn/OneDrive,no,mono,no,18,no,white,no,yes,768,legacy,63,63,C:/Users/Carolyn/OneDrive/cp-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,504,NA,42816,NA,NA,504,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,46116,NA,NA,NA,NA,165635,3299,NA,NA,108660,3292,166779,166882,167389,166774,166882,Flankertask2,61,38505,64,yes,1024
