acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_ISI,count_block1,count_block2,count_block3,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_block1,time_block2,time_block3,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
72.72727273,72.72727273,1016.272727,1016.272727,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,10,0,0,0,10,0,10,0,10,0,0,0,10,10,10,10,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,10,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,955,NA,42624,NA,NA,955,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,69267,45297,NA,NA,59613,2664,NA,NA,70366,2672,NA,NA,70469,71424,70364,70469,Flanker task SL,8,11179,11,yes,1024
75,75,995.5833333,995.5833333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,11,0,0,0,11,0,11,0,11,0,0,0,11,11,11,11,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,768,NA,42624,NA,NA,768,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,71508,45297,NA,NA,59613,2664,NA,NA,72607,2672,NA,NA,72709,73478,72604,72709,Flanker task SL,9,11947,12,yes,1024
76.92307692,76.92307692,985.2307692,985.2307692,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,12,0,0,0,12,0,12,0,12,0,0,0,12,12,12,12,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,12,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,861,NA,42624,NA,NA,861,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,73561,45297,NA,NA,59613,2664,NA,NA,74649,2672,NA,NA,74752,75614,74646,74752,Flanker task SL,10,12808,13,yes,1024
78.57142857,78.57142857,972.0714286,972.0714286,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,13,0,0,0,13,0,13,0,13,0,0,0,13,13,13,13,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,13,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,801,NA,42624,NA,NA,801,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,75702,45297,NA,NA,59613,2664,NA,NA,76804,2672,NA,NA,76907,77708,76801,76907,Flanker task SL,11,13609,14,yes,1024
80,80,941.0666667,941.0666667,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,14,0,0,0,14,0,14,0,14,0,0,0,14,14,14,14,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,14,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,507,NA,42624,NA,NA,507,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,77799,45297,NA,NA,59613,2664,NA,NA,78891,2672,NA,NA,78993,79500,78887,78993,Flanker task SL,12,14116,15,yes,1024
81.25,81.25,931.8125,931.8125,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,15,0,0,0,15,0,15,0,15,0,0,0,15,15,15,15,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,15,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,793,NA,42624,NA,NA,793,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,79585,45297,NA,NA,59613,2664,NA,NA,80682,2672,NA,NA,80784,81577,80679,80784,Flanker task SL,13,14909,16,yes,1024
82.35294118,82.35294118,908.6470588,908.6470588,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,16,0,0,0,16,0,16,0,16,0,0,0,16,16,16,16,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,16,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,538,NA,42624,NA,NA,538,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,81660,45297,NA,NA,59613,2664,NA,NA,82760,2672,NA,NA,82862,83400,82757,82862,Flanker task SL,14,15447,17,yes,1024
83.33333333,83.33333333,894.8333333,894.8333333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,17,0,0,0,17,0,17,0,17,0,0,0,17,17,17,17,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,17,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,660,NA,42624,NA,NA,660,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,83492,45297,NA,NA,59613,2664,NA,NA,84583,2672,NA,NA,84686,85347,84579,84686,Flanker task SL,15,16107,18,yes,1024
84.21052632,84.21052632,887.9473684,887.9473684,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,18,0,0,0,18,0,18,0,18,0,0,0,18,18,18,18,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,18,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,764,NA,42624,NA,NA,764,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,85433,45297,NA,NA,59613,2664,NA,NA,86541,2672,NA,NA,86643,87407,86538,86643,Flanker task SL,16,16871,19,yes,1024
85,85,877.4,877.4,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,19,0,0,0,19,0,19,0,19,0,0,0,19,19,19,19,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,19,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,677,NA,42624,NA,NA,677,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,87497,45297,NA,NA,59613,2664,NA,NA,88602,2672,NA,NA,88704,89381,88599,88704,Flanker task SL,17,17548,20,yes,1024
85.71428571,85.71428571,862.8571429,862.8571429,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,20,0,0,0,20,0,20,0,20,0,0,0,20,20,20,20,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,20,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,572,NA,42624,NA,NA,572,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,89471,45297,NA,NA,59613,2664,NA,NA,90576,2672,NA,NA,90679,91252,90573,90678,Flanker task SL,18,18120,21,yes,1024
86.36363636,86.36363636,854.5909091,854.5909091,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,21,0,0,0,21,0,21,0,21,0,0,0,21,21,21,21,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,21,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,681,NA,42624,NA,NA,681,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,91335,45297,NA,NA,59613,2664,NA,NA,92433,2672,NA,NA,92535,93216,92429,92535,Flanker task SL,19,18801,22,yes,1024
86.95652174,86.95652174,851,851,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,22,0,0,0,22,0,22,0,22,0,0,0,22,22,22,22,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,22,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,772,NA,42624,NA,NA,772,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,93254,45297,NA,NA,59613,2664,NA,NA,94353,2672,NA,NA,94454,95226,94350,94454,Flanker task SL,20,19573,23,yes,1024
87.5,87.5,841.7916667,841.7916667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,23,0,0,0,23,0,23,0,23,0,0,0,23,23,23,23,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,23,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,630,NA,42624,NA,NA,630,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,95318,45297,NA,NA,59613,2664,NA,NA,96417,2672,NA,NA,96519,97150,96413,96519,Flanker task SL,21,20203,24,yes,1024
88,88,833.84,833.84,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,24,0,0,0,24,0,24,0,24,0,0,0,24,24,24,24,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,24,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,643,NA,42624,NA,NA,643,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,97238,45297,NA,NA,59613,2664,NA,NA,98327,2672,NA,NA,98429,99073,98324,98429,Flanker task SL,22,20846,25,yes,1024
88.46153846,88.46153846,824.3076923,824.3076923,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,25,0,0,0,25,0,25,0,25,0,0,0,25,25,25,25,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,25,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,586,NA,42624,NA,NA,586,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,99160,45297,NA,NA,59613,2664,NA,NA,100260,2672,NA,NA,100363,100949,100258,100362,Flanker task SL,23,21432,26,yes,1024
88.88888889,88.88888889,818.7037037,818.7037037,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,26,0,0,0,26,0,26,0,26,0,0,0,26,26,26,26,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,26,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,673,NA,42624,NA,NA,673,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,101036,45297,NA,NA,59613,2664,NA,NA,102136,2672,NA,NA,102240,102913,102134,102240,Flanker task SL,24,22105,27,yes,1024
89.28571429,89.28571429,812.6785714,812.6785714,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,27,0,0,0,27,0,27,0,27,0,0,0,27,27,27,27,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,27,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,650,NA,42624,NA,NA,650,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,103000,45297,NA,NA,59613,2664,NA,NA,104109,2672,NA,NA,104211,104861,104106,104211,Flanker task SL,25,22755,28,yes,1024
89.65517241,89.65517241,801.4827586,801.4827586,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,28,0,0,0,28,0,28,0,28,0,0,0,28,28,28,28,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,28,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,488,NA,42624,NA,NA,488,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,104953,45297,NA,NA,59613,2664,NA,NA,106050,2672,NA,NA,106153,106642,106047,106153,Flanker task SL,26,23243,29,yes,1024
90,90,792.3,792.3,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,29,0,0,0,29,0,29,0,29,0,0,0,29,29,29,29,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,29,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,526,NA,42624,NA,NA,526,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,106738,45297,NA,NA,59613,2664,NA,NA,107833,2672,NA,NA,107935,108461,107829,107935,Flanker task SL,27,23769,30,yes,1024
90.32258065,90.32258065,786.483871,786.483871,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,30,0,0,0,30,0,30,0,30,0,0,0,30,30,30,30,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,30,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,612,NA,42624,NA,NA,612,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,108548,45297,NA,NA,59613,2664,NA,NA,109647,2672,NA,NA,109749,110362,109644,109749,Flanker task SL,28,24381,31,yes,1024
90.625,90.625,778.15625,778.15625,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,31,0,0,0,31,0,31,0,31,0,0,0,31,31,31,31,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,31,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,520,NA,42624,NA,NA,520,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,110456,45297,NA,NA,59613,2664,NA,NA,111548,2672,NA,NA,111650,112170,111546,111650,Flanker task SL,29,24901,32,yes,1024
90.90909091,90.90909091,768.6969697,768.6969697,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,32,0,0,0,32,0,32,0,32,0,0,0,32,32,32,32,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,32,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,466,NA,42624,NA,NA,466,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,112265,45297,NA,NA,59613,2664,NA,NA,113363,2672,NA,NA,113465,113932,113360,113465,Flanker task SL,30,25367,33,yes,1024
91.17647059,91.17647059,763.5,763.5,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,33,0,0,0,33,0,33,0,33,0,0,0,33,33,33,33,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,33,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,592,NA,42624,NA,NA,592,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,114028,45297,NA,NA,59613,2664,NA,NA,115125,2672,NA,NA,115228,115821,115123,115228,Flanker task SL,31,25959,34,yes,1024
91.42857143,91.42857143,754.6571429,754.6571429,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,34,0,0,0,34,0,34,0,34,0,0,0,34,34,34,34,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,34,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,454,NA,42624,NA,NA,454,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,115915,45297,NA,NA,59613,2664,NA,NA,117015,2672,NA,NA,117118,117572,117012,117118,Flanker task SL,32,26413,35,yes,1024
91.66666667,91.66666667,752.8333333,752.8333333,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,35,0,0,0,35,0,35,0,35,0,0,0,35,35,35,35,9/26/19 17:29,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,35,C:/Users/Sarah Linan/Desktop/SL-subject-2.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,689,NA,42624,NA,NA,689,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,117667,45297,NA,NA,59613,2664,NA,NA,118768,2672,NA,NA,118870,119559,118764,118870,Flanker task SL,33,27102,36,yes,1024
