acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction2,count_instructions1,count_instructions3,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction2,response_instructions1,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instruction2,response_time_instructions1,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction2,time_instructions1,time_instructions3,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,462.1818182,462.1818182,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,10,10,0,10,0,10,0,0,0,10,10,10,10,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,10,10,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,417,NA,NA,39640,NA,417,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,42734,NA,NA,58707,NA,3064,NA,NA,59807,NA,3083,NA,59922,60341,59794,59922,Flanker Task,11,5084,11,yes,1024
100,100,463.9166667,463.9166667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,11,11,0,11,0,11,0,0,0,11,11,11,11,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,11,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,483,NA,NA,39640,NA,483,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,42734,NA,NA,60355,NA,3064,NA,NA,61455,NA,3083,NA,61566,62051,61443,61566,Flanker Task,12,5567,12,yes,1024
100,100,459.6923077,459.6923077,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,12,12,0,12,0,12,0,0,0,12,12,12,12,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,12,12,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,409,NA,NA,39640,NA,409,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,42734,NA,NA,62064,NA,3064,NA,NA,63165,NA,3083,NA,63280,63690,63153,63280,Flanker Task,13,5976,13,yes,1024
100,100,455.6428571,455.6428571,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,13,13,0,13,0,13,0,0,0,13,13,13,13,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,13,13,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,403,NA,NA,39640,NA,403,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,42734,NA,NA,63704,NA,3064,NA,NA,64806,NA,3083,NA,64917,65321,64793,64917,Flanker Task,14,6379,14,yes,1024
93.33333333,93.33333333,453.8,453.8,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,14,14,0,14,0,14,0,0,0,14,14,14,14,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,14,14,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,428,NA,NA,39640,NA,428,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,42734,NA,NA,65336,NA,3064,NA,NA,66435,NA,3083,NA,66550,66980,66424,66550,Flanker Task,14,6807,15,yes,1024
93.75,93.75,453.1875,453.1875,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,15,15,0,15,0,15,0,0,0,15,15,15,15,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,15,15,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,444,NA,NA,39640,NA,444,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,42734,NA,NA,67507,66994,3064,NA,NA,68606,NA,3083,NA,68721,69166,68595,68721,Flanker Task,15,7251,16,yes,1024
94.11764706,94.11764706,449.8235294,449.8235294,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,16,16,0,16,0,16,0,0,0,16,16,16,16,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,16,16,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,396,NA,NA,39640,NA,396,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,42734,NA,NA,69181,66994,3064,NA,NA,70280,NA,3083,NA,70395,70792,70269,70395,Flanker Task,16,7647,17,yes,1024
94.44444444,94.44444444,447.6666667,447.6666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,17,17,0,17,0,17,0,0,0,17,17,17,17,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,17,17,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,411,NA,NA,39640,NA,411,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,42734,NA,NA,70807,66994,3064,NA,NA,71907,NA,3083,NA,72021,72433,71895,72021,Flanker Task,17,8058,18,yes,1024
94.73684211,94.73684211,445.4736842,445.4736842,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,18,18,0,18,0,18,0,0,0,18,18,18,18,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,18,18,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,406,NA,NA,39640,NA,406,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,42734,NA,NA,72447,66994,3064,NA,NA,73546,NA,3083,NA,73661,74069,73534,73660,Flanker Task,18,8464,19,yes,1024
95,95,442.4,442.4,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,19,19,0,19,0,19,0,0,0,19,19,19,19,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,19,19,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,384,NA,NA,39640,NA,384,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,42734,NA,NA,74083,66994,3064,NA,NA,75182,NA,3083,NA,75297,75683,75170,75297,Flanker Task,19,8848,20,yes,1024
95.23809524,95.23809524,439.3809524,439.3809524,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,20,20,0,20,0,20,0,0,0,20,20,20,20,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,20,20,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,379,NA,NA,39640,NA,379,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,42734,NA,NA,75698,66994,3064,NA,NA,76798,NA,3083,NA,76913,77294,76786,76913,Flanker Task,20,9227,21,yes,1024
95.45454545,95.45454545,440.3181818,440.3181818,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,21,21,0,21,0,21,0,0,0,21,21,21,21,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,21,21,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,460,NA,NA,39640,NA,460,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,42734,NA,NA,77308,66994,3064,NA,NA,78407,NA,3083,NA,78523,78985,78396,78522,Flanker Task,21,9687,22,yes,1024
95.65217391,95.65217391,438.6086957,438.6086957,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,22,22,0,22,0,22,0,0,0,22,22,22,22,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,22,22,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,401,NA,NA,39640,NA,401,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,42734,NA,NA,79000,66994,3064,NA,NA,80098,NA,3083,NA,80213,80616,80087,80213,Flanker Task,22,10088,23,yes,1024
95.83333333,95.83333333,439,439,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,23,23,0,23,0,23,0,0,0,23,23,23,23,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,23,23,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,448,NA,NA,39640,NA,448,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,42734,NA,NA,80630,66994,3064,NA,NA,81729,NA,3083,NA,81844,82294,81718,81844,Flanker Task,23,10536,24,yes,1024
96,96,438.48,438.48,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,24,24,0,24,0,24,0,0,0,24,24,24,24,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,24,24,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,426,NA,NA,39640,NA,426,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,42734,NA,NA,82308,66994,3064,NA,NA,83407,NA,3083,NA,83518,83946,83396,83518,Flanker Task,24,10962,25,yes,1024
96.15384615,96.15384615,439,439,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,25,25,0,25,0,25,0,0,0,25,25,25,25,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,25,25,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,452,NA,NA,39640,NA,452,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,42734,NA,NA,83960,66994,3064,NA,NA,85059,NA,3083,NA,85172,85626,85047,85171,Flanker Task,25,11414,26,yes,1024
96.2962963,96.2962963,437.4444444,437.4444444,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,26,26,0,26,0,26,0,0,0,26,26,26,26,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,26,26,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,397,NA,NA,39640,NA,397,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,42734,NA,NA,85640,66994,3064,NA,NA,86738,NA,3083,NA,86854,87253,86727,86854,Flanker Task,26,11811,27,yes,1024
96.42857143,96.42857143,438.8214286,438.8214286,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,27,27,0,27,0,27,0,0,0,27,27,27,27,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,27,27,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,476,NA,NA,39640,NA,476,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,42734,NA,NA,87266,66994,3064,NA,NA,88366,NA,3083,NA,88481,88959,88355,88481,Flanker Task,27,12287,28,yes,1024
96.55172414,96.55172414,440.3793103,440.3793103,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,28,28,0,28,0,28,0,0,0,28,28,28,28,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,28,28,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,484,NA,NA,39640,NA,484,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,42734,NA,NA,88983,66994,3064,NA,NA,90081,NA,3083,NA,90196,90681,90070,90196,Flanker Task,28,12771,29,yes,1024
96.66666667,96.66666667,438.5333333,438.5333333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,29,29,0,29,0,29,0,0,0,29,29,29,29,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,29,29,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,385,NA,NA,39640,NA,385,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,42734,NA,NA,90696,66994,3064,NA,NA,91795,NA,3083,NA,91911,92297,91784,91911,Flanker Task,29,13156,30,yes,1024
96.77419355,96.77419355,437.8387097,437.8387097,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,30,30,0,30,0,30,0,0,0,30,30,30,30,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,30,30,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,417,NA,NA,39640,NA,417,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,42734,NA,NA,92312,66994,3064,NA,NA,93411,NA,3083,NA,93526,93944,93400,93526,Flanker Task,30,13573,31,yes,1024
96.875,96.875,440,440,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,31,31,0,31,0,31,0,0,0,31,31,31,31,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,31,31,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,507,NA,NA,39640,NA,507,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,42734,NA,NA,93958,66994,3064,NA,NA,95058,NA,3083,NA,95173,95682,95046,95173,Flanker Task,31,14080,32,yes,1024
96.96969697,96.96969697,441.1212121,441.1212121,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,32,32,0,32,0,32,0,0,0,32,32,32,32,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,32,32,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,NA,s,NA,s,477,NA,NA,39640,NA,477,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,42734,NA,NA,95697,66994,3064,NA,NA,96795,NA,3083,NA,96910,97389,96784,96910,Flanker Task,32,14557,33,yes,1024
97.05882353,97.05882353,443.9411765,443.9411765,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,33,33,0,33,0,33,0,0,0,33,33,33,33,Thu Sep 19 16:03:57 2019,1500,The main experiment item,yes,FlankerTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,yes,768,legacy,33,33,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,NA,s,NA,h,537,NA,NA,39640,NA,537,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,42734,NA,NA,97404,66994,3064,NA,NA,98504,NA,3083,NA,98615,99154,98492,98615,Flanker Task,33,15094,34,yes,1024
