acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_ISI,count_block1,count_block2,count_block3,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_block1,time_block2,time_block3,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,508,508,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,10,0,0,0,10,0,10,0,10,0,0,0,10,10,10,10,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,10,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,413,NA,10762,NA,NA,413,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,29707,12645,NA,NA,NA,1873,NA,NA,30803,1882,NA,NA,30905,31319,30800,30905,Flanker task SL,11,5588,11,yes,1024
100,100,508.9166667,508.9166667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,11,0,0,0,11,0,11,0,11,0,0,0,11,11,11,11,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,11,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,519,NA,10762,NA,NA,519,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,31404,12645,NA,NA,NA,1873,NA,NA,32502,1882,NA,NA,32605,33125,32498,32605,Flanker task SL,12,6107,12,yes,1024
100,100,506.3846154,506.3846154,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,12,0,0,0,12,0,12,0,12,0,0,0,12,12,12,12,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,12,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,476,NA,10762,NA,NA,476,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,33213,12645,NA,NA,NA,1873,NA,NA,34315,1882,NA,NA,34417,34894,34312,34417,Flanker task SL,13,6583,13,yes,1024
100,100,505.1428571,505.1428571,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,13,0,0,0,13,0,13,0,13,0,0,0,13,13,13,13,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,13,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,489,NA,10762,NA,NA,489,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,34926,12645,NA,NA,NA,1873,NA,NA,36025,1882,NA,NA,36127,36617,36022,36127,Flanker task SL,14,7072,14,yes,1024
100,100,501.7333333,501.7333333,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,14,0,0,0,14,0,14,0,14,0,0,0,14,14,14,14,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,14,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,454,NA,10762,NA,NA,454,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,36708,12645,NA,NA,NA,1873,NA,NA,37803,1882,NA,NA,37906,38360,37800,37906,Flanker task SL,15,7526,15,yes,1024
100,100,498.8125,498.8125,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,15,0,0,0,15,0,15,0,15,0,0,0,15,15,15,15,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,15,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,455,NA,10762,NA,NA,455,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,38404,12645,NA,NA,NA,1873,NA,NA,39512,1882,NA,NA,39616,40072,39509,39616,Flanker task SL,16,7981,16,yes,1024
100,100,499.4117647,499.4117647,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,16,0,0,0,16,0,16,0,16,0,0,0,16,16,16,16,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,16,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,509,NA,10762,NA,NA,509,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,40159,12645,NA,NA,NA,1873,NA,NA,41259,1882,NA,NA,41361,41871,41256,41361,Flanker task SL,17,8490,17,yes,1024
100,100,495.7777778,495.7777778,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,17,0,0,0,17,0,17,0,17,0,0,0,17,17,17,17,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,17,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,434,NA,10762,NA,NA,434,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,41956,12645,NA,NA,NA,1873,NA,NA,43050,1882,NA,NA,43152,43587,43045,43152,Flanker task SL,18,8924,18,yes,1024
100,100,496,496,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,18,0,0,0,18,0,18,0,18,0,0,0,18,18,18,18,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,18,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,500,NA,10762,NA,NA,500,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,43676,12645,NA,NA,NA,1873,NA,NA,44776,1882,NA,NA,44879,45380,44773,44879,Flanker task SL,19,9424,19,yes,1024
100,100,491.5,491.5,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,19,0,0,0,19,0,19,0,19,0,0,0,19,19,19,19,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,19,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,406,NA,10762,NA,NA,406,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,45416,12645,NA,NA,NA,1873,NA,NA,46514,1882,NA,NA,46616,47022,46511,46616,Flanker task SL,20,9830,20,yes,1024
100,100,488.5238095,488.5238095,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,20,0,0,0,20,0,20,0,20,0,0,0,20,20,20,20,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,20,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,429,NA,10762,NA,NA,429,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,47107,12645,NA,NA,NA,1873,NA,NA,48204,1882,NA,NA,48307,48737,48201,48307,Flanker task SL,21,10259,21,yes,1024
100,100,485.9545455,485.9545455,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,21,0,0,0,21,0,21,0,21,0,0,0,21,21,21,21,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,21,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,432,NA,10762,NA,NA,432,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,48826,12645,NA,NA,NA,1873,NA,NA,49930,1882,NA,NA,50032,50464,49927,50032,Flanker task SL,22,10691,22,yes,1024
100,100,486.7826087,486.7826087,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,22,0,0,0,22,0,22,0,22,0,0,0,22,22,22,22,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,22,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,505,NA,10762,NA,NA,505,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,50502,12645,NA,NA,NA,1873,NA,NA,51589,1882,NA,NA,51691,52197,51586,51691,Flanker task SL,23,11196,23,yes,1024
100,100,485.4583333,485.4583333,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,23,0,0,0,23,0,23,0,23,0,0,0,23,23,23,23,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,23,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,455,NA,10762,NA,NA,455,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,52288,12645,NA,NA,NA,1873,NA,NA,53386,1882,NA,NA,53489,53945,53383,53489,Flanker task SL,24,11651,24,yes,1024
100,100,492.64,492.64,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,24,0,0,0,24,0,24,0,24,0,0,0,24,24,24,24,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,24,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,665,NA,10762,NA,NA,665,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,54031,12645,NA,NA,NA,1873,NA,NA,55137,1882,NA,NA,55239,55905,55133,55239,Flanker task SL,25,12316,25,yes,1024
100,100,490.9230769,490.9230769,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,25,0,0,0,25,0,25,0,25,0,0,0,25,25,25,25,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,25,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,448,NA,10762,NA,NA,448,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,55994,12645,NA,NA,NA,1873,NA,NA,57094,1882,NA,NA,57196,57645,57091,57196,Flanker task SL,26,12764,26,yes,1024
100,100,491.4074074,491.4074074,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,26,0,0,0,26,0,26,0,26,0,0,0,26,26,26,26,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,26,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,504,NA,10762,NA,NA,504,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,57736,12645,NA,NA,NA,1873,NA,NA,58835,1882,NA,NA,58937,59442,58832,58937,Flanker task SL,27,13268,27,yes,1024
100,100,491.3214286,491.3214286,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,27,0,0,0,27,0,27,0,27,0,0,0,27,27,27,27,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,27,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,489,NA,10762,NA,NA,489,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,59534,12645,NA,NA,NA,1873,NA,NA,60653,1882,NA,NA,60755,61245,60650,60755,Flanker task SL,28,13757,28,yes,1024
96.55172414,96.55172414,490.0689655,490.0689655,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,28,0,0,0,28,0,28,0,28,0,0,0,28,28,28,28,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,28,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,455,NA,10762,NA,NA,455,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,61331,12645,NA,NA,NA,1873,NA,NA,62429,1882,NA,NA,62531,62987,62425,62531,Flanker task SL,28,14212,29,yes,1024
96.66666667,96.66666667,493.3666667,493.3666667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,29,0,0,0,29,0,29,0,29,0,0,0,29,29,29,29,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,29,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,589,NA,10762,NA,NA,589,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,63577,12645,NA,NA,63073,1873,NA,NA,64682,1882,NA,NA,64786,65376,64679,64786,Flanker task SL,29,14801,30,yes,1024
96.77419355,96.77419355,494.6129032,494.6129032,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,30,0,0,0,30,0,30,0,30,0,0,0,30,30,30,30,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,30,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,532,NA,10762,NA,NA,532,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,65499,12645,NA,NA,63073,1873,NA,NA,66597,1882,NA,NA,66700,67233,66594,66700,Flanker task SL,30,15333,31,yes,1024
96.875,96.875,496.09375,496.09375,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,31,0,0,0,31,0,31,0,31,0,0,0,31,31,31,31,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,31,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,542,NA,10762,NA,NA,542,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,67323,12645,NA,NA,63073,1873,NA,NA,68419,1882,NA,NA,68521,69064,68415,68521,Flanker task SL,31,15875,32,yes,1024
96.96969697,96.96969697,498.030303,498.030303,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,32,0,0,0,32,0,32,0,32,0,0,0,32,32,32,32,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,32,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,560,NA,10762,NA,NA,560,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,69153,12645,NA,NA,63073,1873,NA,NA,70254,1882,NA,NA,70357,70917,70250,70357,Flanker task SL,32,16435,33,yes,1024
97.05882353,97.05882353,498.8529412,498.8529412,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,33,0,0,0,33,0,33,0,33,0,0,0,33,33,33,33,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,33,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,h,NA,NA,h,526,NA,10762,NA,NA,526,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,71006,12645,NA,NA,63073,1873,NA,NA,72105,1882,NA,NA,72207,72733,72102,72207,Flanker task SL,33,16961,34,yes,1024
97.14285714,97.14285714,500.5714286,500.5714286,black,legacy,legacy,legacy,0,incongruent ,uniform,1,undefined,1,s,34,0,0,0,34,0,34,0,34,0,0,0,34,34,34,34,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,34,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,559,NA,10762,NA,NA,559,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,72826,12645,NA,NA,63073,1873,NA,NA,73924,1882,NA,NA,74027,74587,73921,74027,Flanker task SL,34,17520,35,yes,1024
97.22222222,97.22222222,501.8055556,501.8055556,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,35,0,0,0,35,0,35,0,35,0,0,0,35,35,35,35,9/26/19 17:39,1500,The main experiment item,yes,FlankertaskSL.osexp,C:/Users/Sarah Linan/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,35,C:/Users/Sarah Linan/Desktop/SL-subject-3.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,h,NA,NA,s,545,NA,10762,NA,NA,545,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,74681,12645,NA,NA,63073,1873,NA,NA,75773,1882,NA,NA,75876,76422,75770,75876,Flanker task SL,35,18065,36,yes,1024
